run,profile,stage_index,stage_id,stage_name,req_level,boss_level,unlock_wins,reached,cleared,entry_highest_level,boss_start_highest_level,clear_highest_level,normalBattles,normalCombatWins,scoutWins,normalLosses,scoutEncounters,bossAttempts,bossLosses,bossTurns,recruitmentBossBattles,recruitmentBossLosses,totalBattles,totalTurns,guardTurns,maxGuardStreak,maxBattleTurns,battles50Plus,guardLoopBattles,stalledBattles,kos,trainingBooks,fusions,levelRecoveryBattles,gold_at_entry,gold_at_clear,scenario
266,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,4,3,1,0,3,2,1,18,2,2,8,47,1,1,13,0,0,0,11,6,0,0,1992,2640,control
266,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,11,13,5,5,0,0,3,2,1,16,2,2,9,35,1,1,9,0,0,0,11,15,0,0,2046,2169,control
266,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,13,17,19,17,1,1,7,8,7,51,2,2,29,107,8,1,8,0,0,0,33,36,0,0,1680,1250,control
266,balanced,5,tower,星晶の塔,12,20,5,1,1,17,18,26,41,40,1,0,3,19,18,114,2,2,62,217,13,1,10,0,0,0,64,117,0,0,968,1838,control
267,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,8,18,17,0,1,3,6,5,53,2,1,26,104,4,1,14,0,0,0,7,0,0,0,230,1383,control
267,collector,2,cave,こだま洞くつ,3,7,2,1,1,8,5,9,8,6,2,0,7,3,2,43,5,5,16,117,3,1,20,0,0,0,14,6,0,0,2216,2534,control
267,collector,3,brook,しずく湖畔,5,10,3,1,1,9,9,14,18,16,2,0,4,6,5,63,2,1,26,107,3,1,21,0,0,0,22,23,0,0,1339,1289,control
267,collector,4,volcano,ほむら火山,8,14,4,1,1,14,13,16,10,7,3,0,8,3,2,48,5,5,18,103,5,1,22,0,0,0,22,17,0,0,1342,1803,control
267,collector,5,tower,星晶の塔,12,20,5,1,1,16,16,23,32,30,2,0,8,10,9,58,5,5,47,157,10,1,9,0,0,0,44,42,0,0,954,3470,control
268,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,5,4,1,0,1,4,3,29,0,0,9,44,0,0,9,0,0,0,8,9,0,0,230,671,control
268,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,3,2,1,0,1,2,1,14,0,0,5,24,0,0,8,0,0,0,5,8,0,0,671,958,control
268,rush,3,brook,しずく湖畔,5,10,3,1,1,10,10,14,8,8,0,0,0,6,5,32,0,0,14,46,0,0,6,0,0,0,17,32,0,0,958,1144,control
268,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,18,12,12,0,0,0,9,8,51,0,0,21,68,0,0,7,0,0,0,25,39,0,0,1144,970,control
268,rush,5,tower,星晶の塔,12,20,5,1,1,18,19,26,35,35,0,0,0,31,30,149,0,0,66,225,0,0,6,0,0,0,92,104,0,0,970,1896,control
269,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,6,5,1,0,3,3,2,28,2,1,11,63,5,1,12,0,0,0,9,6,0,0,230,884,control
269,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,4,10,8,7,1,0,3,4,3,52,2,0,14,108,3,1,17,0,0,0,8,14,0,0,856,2513,control
269,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,11,14,9,8,1,0,4,4,3,25,2,2,15,52,3,1,8,0,0,0,17,39,0,0,2781,1049,control
269,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,15,18,11,9,1,1,4,4,3,28,2,2,17,65,2,1,8,0,0,0,20,27,0,0,814,3633,control
269,balanced,5,tower,星晶の塔,12,20,5,1,1,18,19,27,48,45,0,3,8,21,20,104,2,2,71,239,11,1,9,0,0,0,81,113,0,0,2815,1877,control
270,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,11,9,2,0,4,4,3,55,2,0,17,105,9,1,18,0,0,0,14,0,0,0,230,1021,control
270,collector,2,cave,こだま洞くつ,3,7,2,1,1,8,9,11,8,6,2,0,4,3,2,57,2,1,13,94,2,1,24,0,0,0,14,13,0,0,3067,2495,control
270,collector,3,brook,しずく湖畔,5,10,3,1,1,8,8,12,12,10,2,0,7,4,3,29,5,5,21,80,1,1,11,0,0,0,26,16,0,0,2330,1400,control
270,collector,4,volcano,ほむら火山,8,14,4,1,1,12,13,17,11,8,2,1,10,3,2,26,5,5,19,100,1,1,16,0,0,0,30,19,0,0,741,3746,control
270,collector,5,tower,星晶の塔,12,20,5,1,1,17,17,21,21,18,2,1,8,6,5,48,5,5,32,123,4,1,13,0,0,0,35,24,0,0,1979,2632,control
271,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,4,3,1,0,1,3,2,20,0,0,7,30,0,0,8,0,0,0,5,9,0,0,230,659,control
271,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,6,5,1,0,2,5,4,51,0,0,11,68,0,0,11,0,0,0,15,15,0,0,659,1363,control
271,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,5,5,0,0,0,3,2,17,0,0,8,27,0,0,6,0,0,0,8,25,0,0,1363,1154,control
271,rush,4,volcano,ほむら火山,8,14,4,1,1,14,14,20,26,26,0,0,0,23,22,132,0,0,49,198,0,0,7,0,0,0,69,64,0,0,1154,1282,control
271,rush,5,tower,星晶の塔,12,20,5,1,0,20,21,0,45,45,0,0,0,40,40,184,0,0,85,312,0,0,6,0,0,0,123,112,0,0,1282,0,control
272,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,9,5,1,3,5,3,2,28,1,0,13,63,3,1,13,0,0,0,9,4,0,0,230,917,control
272,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,4,10,8,7,1,0,2,4,3,60,1,0,13,98,6,1,20,0,0,0,6,17,0,0,995,2202,control
272,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,11,15,9,8,1,0,4,4,3,22,2,2,15,46,4,1,7,0,0,0,11,35,0,0,2336,1199,control
272,balanced,4,volcano,ほむら火山,8,14,4,1,1,15,13,15,8,7,1,0,3,3,2,15,2,2,13,40,3,1,6,0,0,0,9,24,0,0,930,1251,control
272,balanced,5,tower,星晶の塔,12,20,5,1,1,15,16,26,49,48,1,0,4,23,22,109,2,2,74,219,14,1,10,0,0,0,78,123,0,0,969,3047,control
273,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,14,10,1,3,4,4,3,38,1,0,19,85,8,1,14,0,0,0,11,0,0,0,230,1058,control
273,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,8,10,5,4,1,0,4,2,1,33,2,1,9,77,1,1,22,0,0,0,5,4,0,0,1136,3247,control
273,collector,3,brook,しずく湖畔,5,10,3,1,1,11,11,13,6,5,1,0,7,2,1,10,5,5,13,50,0,0,6,0,0,0,13,6,0,0,2992,3213,control
273,collector,4,volcano,ほむら火山,8,14,4,1,1,13,13,17,16,14,2,0,9,5,4,30,5,5,26,97,2,1,10,0,0,0,29,21,0,0,1698,2898,control
273,collector,5,tower,星晶の塔,12,20,5,1,1,17,15,20,23,21,2,0,9,7,6,31,5,5,35,110,6,1,7,0,0,0,38,28,0,0,1531,3866,control
274,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,5,3,1,1,2,3,2,20,0,0,8,36,0,0,7,0,0,0,7,8,0,0,230,661,control
274,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,5,4,1,0,1,4,3,36,0,0,9,46,0,0,10,0,0,0,12,14,0,0,661,1411,control
274,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,5,5,0,0,0,3,2,16,0,0,8,23,0,0,6,0,0,0,8,26,0,0,1411,1154,control
274,rush,4,volcano,ほむら火山,8,14,4,1,1,14,14,20,30,30,0,0,0,27,26,148,0,0,57,203,0,0,7,0,0,0,80,64,0,0,1154,939,control
274,rush,5,tower,星晶の塔,12,20,5,1,0,20,21,0,45,45,0,0,0,40,40,181,0,0,85,287,0,0,6,0,0,0,122,117,0,0,939,0,control
275,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,10,7,1,2,4,4,3,39,1,0,15,75,6,1,14,0,0,0,10,7,0,0,230,758,control
275,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,8,11,6,5,1,0,3,3,2,30,2,2,11,60,2,1,16,0,0,0,13,16,0,0,836,2451,control
275,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,12,15,11,10,1,0,3,5,4,32,2,2,18,59,5,1,8,0,0,0,19,26,0,0,1899,1204,control
275,balanced,4,volcano,ほむら火山,8,14,4,1,1,15,15,20,18,17,1,0,4,8,7,46,2,2,28,86,7,1,8,0,0,0,29,49,0,0,933,1554,control
275,balanced,5,tower,星晶の塔,12,20,5,1,1,20,19,25,35,34,1,0,3,16,15,87,2,2,53,166,6,1,8,0,0,0,55,71,0,0,1204,2735,control
276,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,12,10,1,1,3,4,3,37,1,0,17,69,5,1,11,0,0,0,9,0,0,0,230,1028,control
276,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,8,6,2,0,7,3,2,60,5,5,16,121,4,1,23,0,0,0,23,10,0,0,1106,2510,control
276,collector,3,brook,しずく湖畔,5,10,3,1,1,11,9,12,9,6,3,0,8,3,2,18,5,5,17,70,2,1,10,0,0,0,23,8,0,0,1326,1525,control
276,collector,4,volcano,ほむら火山,8,14,4,1,1,12,9,16,26,23,2,1,9,8,7,78,5,5,39,201,2,1,17,0,0,0,46,27,0,0,807,1615,control
276,collector,5,tower,星晶の塔,12,20,5,1,1,16,17,19,11,8,3,0,8,3,2,19,5,5,19,77,2,1,9,0,0,0,26,13,0,0,854,2287,control
277,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,6,3,1,2,3,3,2,26,0,0,9,43,0,0,10,0,0,0,7,8,0,0,230,676,control
277,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,9,8,1,0,1,8,7,76,0,0,17,99,0,0,12,0,0,0,23,12,0,0,676,1945,control
277,rush,3,brook,しずく湖畔,5,10,3,1,1,11,11,15,8,8,0,0,0,6,5,33,0,0,14,48,0,0,7,0,0,0,17,29,0,0,1945,1377,control
277,rush,4,volcano,ほむら火山,8,14,4,1,1,15,15,20,20,20,0,0,0,17,16,106,0,0,37,150,0,0,8,0,0,0,50,60,0,0,1377,1252,control
277,rush,5,tower,星晶の塔,12,20,5,1,0,20,21,0,45,45,0,0,0,40,40,201,0,0,85,323,0,0,7,0,0,0,121,112,0,0,1252,0,control
278,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,17,5,1,11,12,3,2,32,2,1,22,100,7,1,13,0,0,0,19,3,0,0,230,910,control
278,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,9,7,1,1,5,4,3,32,2,2,15,86,5,1,12,0,0,0,20,14,0,0,879,2303,control
278,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,11,13,5,4,1,0,3,2,1,11,2,2,9,36,1,1,9,0,0,0,10,15,0,0,1784,1807,control
278,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,13,20,24,23,1,0,6,11,10,85,2,2,37,161,9,1,16,0,0,0,42,58,0,0,1401,1549,control
278,balanced,5,tower,星晶の塔,12,20,5,1,1,20,20,26,29,28,1,0,4,13,12,58,2,2,44,129,3,1,7,0,0,0,46,68,0,0,1201,2746,control
279,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,8,6,2,0,3,3,2,34,1,0,12,69,4,1,14,0,0,0,9,1,0,0,230,1165,control
279,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,7,12,14,12,2,0,7,5,4,125,5,5,24,215,8,1,30,0,0,0,28,23,0,0,1663,1587,control
279,collector,3,brook,しずく湖畔,5,10,3,1,1,12,12,15,15,13,2,0,7,5,4,50,5,5,25,103,1,1,13,0,0,0,29,1,0,0,840,2225,control
279,collector,4,volcano,ほむら火山,8,14,4,1,1,15,12,16,19,17,2,0,8,6,5,70,5,5,30,190,4,1,18,0,0,0,39,23,1,0,1176,1605,control
279,collector,5,tower,星晶の塔,12,20,5,1,1,16,16,23,49,45,2,2,11,15,14,248,5,5,69,462,7,1,70,2,0,0,72,50,0,0,849,2286,control
280,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,5,4,1,0,1,4,3,31,0,0,9,45,0,0,9,0,0,0,8,8,0,0,230,711,control
280,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,4,3,1,0,1,3,2,25,0,0,7,37,0,0,10,0,0,0,9,12,0,0,711,1601,control
280,rush,3,brook,しずく湖畔,5,10,3,1,1,10,10,14,8,8,0,0,0,6,5,31,0,0,14,44,0,0,7,0,0,0,16,30,0,0,1601,1160,control
280,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,18,14,14,0,0,0,11,10,61,0,0,25,80,0,0,7,0,0,0,32,41,0,0,1160,981,control
280,rush,5,tower,星晶の塔,12,20,5,1,0,18,19,0,45,45,0,0,0,40,40,189,0,0,85,284,0,0,7,0,0,0,121,124,0,0,981,0,control
281,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,11,4,2,5,8,3,2,32,2,2,16,91,4,1,17,0,0,0,18,4,0,0,230,875,control
281,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,7,10,6,5,1,0,3,3,2,46,2,2,11,80,4,1,26,0,0,0,15,14,0,0,678,1641,control
281,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,7,6,1,0,3,3,2,20,2,2,12,47,3,1,10,0,0,0,13,20,0,0,1272,1385,control
281,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,14,16,6,5,1,0,4,2,1,15,2,2,10,47,1,1,10,0,0,0,13,20,0,0,1073,1498,control
281,balanced,5,tower,星晶の塔,12,20,5,1,1,16,15,18,9,8,1,0,4,3,2,13,2,2,14,65,3,1,12,0,0,0,18,32,0,0,1161,2214,control
282,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,3,2,0,7,2,1,23,5,4,12,108,5,1,16,0,0,0,19,0,0,0,230,1275,control
282,collector,2,cave,こだま洞くつ,3,7,2,1,1,5,6,12,23,23,0,0,6,8,7,161,5,5,36,272,9,1,29,0,0,0,38,9,0,0,844,2447,control
282,collector,3,brook,しずく湖畔,5,10,3,1,1,12,12,13,3,1,2,0,7,1,0,12,5,5,9,45,1,1,12,0,0,0,16,0,0,0,1293,1920,control
282,collector,4,volcano,ほむら火山,8,14,4,1,1,13,10,16,25,21,4,0,9,8,7,51,5,5,38,160,9,1,24,0,0,0,42,29,0,0,1015,1588,control
282,collector,5,tower,星晶の塔,12,20,5,1,1,16,17,23,33,30,2,1,10,10,9,240,5,5,48,376,10,1,47,0,0,0,46,48,0,0,840,2214,control
283,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,5,3,1,1,1,3,2,24,0,0,8,38,0,0,9,0,0,0,6,8,0,0,230,717,control
283,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,13,15,15,0,0,2,14,13,73,0,0,29,106,0,0,7,0,0,0,27,36,0,0,717,538,control
283,rush,3,brook,しずく湖畔,5,10,3,1,1,13,13,14,5,4,1,0,1,3,2,19,0,0,8,27,0,0,7,0,0,0,8,8,0,0,538,1357,control
283,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,23,42,42,0,0,0,39,38,208,0,0,81,293,0,0,6,0,0,0,122,85,0,0,1357,967,control
283,rush,5,tower,星晶の塔,12,20,5,1,0,23,23,0,45,45,0,0,0,40,40,168,0,0,85,284,0,0,6,0,0,0,131,106,0,0,967,0,control
284,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,6,5,1,0,2,3,2,22,1,0,10,43,3,1,8,0,0,0,5,6,0,0,230,882,control
284,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,6,5,1,0,3,3,2,44,1,0,10,73,2,1,23,0,0,0,5,17,0,0,960,2444,control
284,balanced,3,brook,しずく湖畔,5,10,3,1,1,12,7,10,7,6,1,0,3,3,2,13,2,2,12,46,1,1,8,0,0,0,11,12,1,0,2578,2701,control
284,balanced,4,volcano,ほむら火山,8,14,4,1,1,10,11,14,10,9,1,0,4,4,3,19,2,2,16,44,1,1,6,0,0,0,11,31,0,0,2092,1256,control
284,balanced,5,tower,星晶の塔,12,20,5,1,1,14,16,23,28,26,1,1,7,12,11,66,2,2,42,138,7,1,7,0,0,0,42,71,0,0,974,3078,control
285,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,11,6,2,3,5,3,2,35,1,0,15,70,6,1,13,0,0,0,11,0,0,0,230,1164,control
285,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,5,10,8,6,2,0,3,3,2,43,1,0,12,78,2,1,18,0,0,0,5,8,0,0,1662,3025,control
285,collector,3,brook,しずく湖畔,5,10,3,1,1,10,11,13,9,8,1,0,6,3,2,14,5,5,17,61,2,1,8,0,0,0,14,17,0,0,3159,2232,control
285,collector,4,volcano,ほむら火山,8,14,4,1,1,13,12,16,17,15,1,1,10,5,4,23,5,5,27,98,5,1,8,0,0,0,24,29,1,0,1181,1925,control
285,collector,5,tower,星晶の塔,12,20,5,1,1,16,16,21,23,21,2,0,7,7,6,42,5,5,35,133,5,1,10,0,0,0,37,29,0,0,1018,3854,control
286,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,3,1,2,0,2,2,1,17,0,0,5,28,0,0,10,0,0,0,4,5,0,0,230,807,control
286,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,6,11,11,11,0,0,0,10,9,83,0,0,21,109,0,0,9,0,0,0,29,20,0,0,807,1717,control
286,rush,3,brook,しずく湖畔,5,10,3,1,1,11,12,14,5,5,0,0,0,3,2,19,0,0,8,28,0,0,7,0,0,0,8,26,0,0,1717,1130,control
286,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,22,38,38,0,0,0,35,34,182,0,0,73,292,0,0,7,0,0,0,112,82,0,0,1130,968,control
286,rush,5,tower,星晶の塔,12,20,5,1,0,22,23,0,46,45,0,1,0,40,40,175,0,0,86,328,0,0,7,0,0,0,138,106,0,0,968,0,control
287,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,6,4,2,0,4,3,2,33,2,0,11,66,4,1,15,0,0,0,11,5,0,0,230,913,control
287,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,8,10,4,3,1,0,3,2,1,40,2,2,8,62,1,1,24,0,0,0,11,8,0,0,1489,2397,control
287,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,11,15,17,16,1,0,3,8,7,59,2,2,27,106,2,1,10,0,0,0,29,39,0,0,1857,955,control
287,balanced,4,volcano,ほむら火山,8,14,4,1,1,15,15,21,28,27,1,0,4,13,12,103,2,2,43,170,1,1,16,0,0,0,48,64,0,0,741,1238,control
287,balanced,5,tower,星晶の塔,12,20,5,1,1,21,22,28,37,36,1,0,3,17,16,83,2,2,56,162,11,1,8,0,0,0,58,90,0,0,960,3045,control
288,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,3,2,0,3,2,1,17,1,0,8,42,0,0,13,0,0,0,7,0,0,0,230,1260,control
288,collector,2,cave,こだま洞くつ,3,7,2,1,1,5,5,10,8,7,1,0,4,3,2,37,3,1,14,109,4,1,14,0,0,0,6,6,0,0,1518,3103,control
288,collector,3,brook,しずく湖畔,5,10,3,1,1,11,11,15,15,12,3,0,8,5,4,52,5,5,25,112,0,0,15,0,0,0,29,30,0,0,3483,1320,control
288,collector,4,volcano,ほむら火山,8,14,4,1,1,15,13,16,11,8,2,1,9,3,2,55,5,5,19,122,1,1,28,0,0,0,29,18,0,0,698,3613,control
288,collector,5,tower,星晶の塔,12,20,5,1,1,16,16,24,46,43,1,2,11,14,13,169,5,5,65,473,10,1,25,0,0,0,81,55,0,0,1909,2271,control
289,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,7,4,1,2,1,4,3,30,0,0,11,51,0,0,9,0,0,0,9,8,0,0,230,660,control
289,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,7,10,7,5,1,1,2,5,4,41,0,0,12,65,0,0,9,0,0,0,18,14,0,0,660,1391,control
289,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,6,6,0,0,0,4,3,25,0,0,10,35,0,0,7,0,0,0,11,25,0,0,1391,1179,control
289,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,20,23,23,0,0,0,20,19,115,0,0,43,157,0,0,7,0,0,0,59,64,0,0,1179,1247,control
289,rush,5,tower,星晶の塔,12,20,5,1,0,20,21,0,45,45,0,0,0,40,40,193,0,0,85,300,0,0,7,0,0,0,125,110,0,0,1247,0,control
290,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,8,6,2,0,3,4,3,55,1,0,13,84,9,1,18,0,0,0,10,7,0,0,230,771,control
290,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,12,6,5,1,0,2,3,2,41,1,0,10,63,3,1,16,0,0,0,8,20,0,0,1029,1839,control
290,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,11,12,3,3,0,0,4,1,0,7,2,2,6,24,1,1,7,0,0,0,5,0,0,0,2473,3628,control
290,balanced,4,volcano,ほむら火山,8,14,4,1,1,12,13,19,26,25,1,0,3,12,11,79,2,2,40,159,10,1,21,0,0,0,43,73,0,0,2810,1235,control
290,balanced,5,tower,星晶の塔,12,20,5,1,1,19,20,27,32,30,1,1,5,14,13,63,2,2,48,149,3,1,12,0,0,0,52,86,0,0,957,3043,control
291,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,9,7,1,1,4,3,2,30,2,0,14,74,4,1,14,0,0,0,8,1,0,0,230,1153,control
291,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,4,9,8,7,1,0,5,3,2,38,4,3,15,116,3,1,16,0,0,0,12,7,0,0,1729,2627,control
291,collector,3,brook,しずく湖畔,5,10,3,1,1,10,10,15,18,15,3,0,8,6,5,57,5,5,29,120,3,1,14,0,0,0,31,19,0,0,2165,2224,control
291,collector,4,volcano,ほむら火山,8,14,4,1,1,15,15,17,7,5,2,0,8,2,1,11,5,5,14,81,2,1,12,0,0,0,24,5,0,0,1176,3789,control
291,collector,5,tower,星晶の塔,12,20,5,1,1,17,16,24,46,43,1,2,8,14,13,117,5,5,65,289,2,1,51,1,0,0,64,61,0,0,2002,2325,control
292,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,3,1,2,0,2,2,1,20,0,0,5,31,0,0,11,0,0,0,6,5,0,0,230,808,control
292,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,6,12,16,16,0,0,0,15,14,116,0,0,31,157,0,0,9,0,0,0,45,28,0,0,808,1267,control
292,rush,3,brook,しずく湖畔,5,10,3,1,1,12,13,15,6,6,0,0,0,4,3,23,0,0,10,36,0,0,6,0,0,0,11,20,0,0,1267,1367,control
292,rush,4,volcano,ほむら火山,8,14,4,1,1,15,15,22,36,36,0,0,0,33,32,166,0,0,69,268,0,0,7,0,0,0,107,81,0,0,1367,937,control
292,rush,5,tower,星晶の塔,12,20,5,1,0,22,23,0,45,45,0,0,0,40,40,167,0,0,85,295,0,0,7,0,0,0,138,107,0,0,937,0,control
293,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,14,12,0,2,5,6,5,50,2,2,22,100,6,1,11,0,0,0,9,7,0,0,230,631,control
293,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,8,11,6,4,2,0,4,3,2,23,2,1,11,62,3,1,15,0,0,0,11,23,0,0,490,902,control
293,balanced,3,brook,しずく湖畔,5,10,3,1,1,12,12,17,19,18,1,0,4,9,8,60,2,2,30,96,7,1,11,0,0,0,31,28,0,0,1282,1830,control
293,balanced,4,volcano,ほむら火山,8,14,4,1,1,17,16,18,8,7,1,0,3,3,2,17,2,2,13,48,1,1,8,0,0,0,14,21,0,0,1418,2217,control
293,balanced,5,tower,星晶の塔,12,20,5,1,1,18,18,26,43,42,1,0,4,20,19,145,2,2,65,268,7,1,19,0,0,0,65,110,0,0,1717,1858,control
294,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,9,23,23,0,0,1,8,7,59,1,0,32,126,6,1,11,0,0,0,7,3,0,0,230,1264,control
294,collector,2,cave,こだま洞くつ,3,7,2,1,1,9,9,12,8,7,1,0,2,3,2,44,1,0,12,76,1,1,21,0,0,0,5,9,0,0,2162,2224,control
294,collector,3,brook,しずく湖畔,5,10,3,1,1,12,7,13,15,13,2,0,3,5,4,22,1,0,21,54,3,1,7,0,0,0,10,19,0,0,2538,1905,control
294,collector,4,volcano,ほむら火山,8,14,4,1,1,13,14,18,16,14,2,0,8,5,4,59,5,5,26,130,3,1,17,0,0,0,29,32,1,0,2652,2815,control
294,collector,5,tower,星晶の塔,12,20,5,1,1,18,19,22,24,20,3,1,9,7,6,53,5,5,36,164,3,1,17,0,0,0,42,35,0,0,1488,2287,control
295,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,6,4,1,1,2,4,3,25,0,0,10,42,0,0,7,0,0,0,7,8,0,0,230,689,control
295,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,8,7,1,0,1,7,6,63,0,0,15,80,0,0,12,0,0,0,19,16,0,0,689,1685,control
295,rush,3,brook,しずく湖畔,5,10,3,1,1,11,11,14,6,6,0,0,0,4,3,21,0,0,10,34,0,0,7,0,0,0,10,25,0,0,1685,1179,control
295,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,19,18,18,0,0,0,15,14,86,0,0,33,121,0,0,7,0,0,0,44,44,0,0,1179,1897,control
295,rush,5,tower,星晶の塔,12,20,5,1,0,19,20,0,45,45,0,0,0,40,40,199,0,0,85,307,0,0,7,0,0,0,123,125,0,0,1897,0,control
296,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,11,5,1,5,8,3,2,28,2,2,16,78,5,1,10,0,0,0,15,4,0,0,230,915,control
296,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,6,9,10,5,1,4,3,3,2,25,2,2,15,95,8,1,14,0,0,0,26,8,0,0,710,1637,control
296,balanced,3,brook,しずく湖畔,5,10,3,1,1,9,10,13,7,6,1,0,3,3,2,18,2,2,12,46,2,1,8,0,0,0,12,21,0,0,1269,1413,control
296,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,13,16,10,9,1,0,3,4,3,25,2,2,16,62,2,1,8,0,0,0,18,24,0,0,1095,1209,control
296,balanced,5,tower,星晶の塔,12,20,5,1,1,16,16,26,46,44,1,1,4,21,20,100,2,2,69,223,5,1,10,0,0,0,72,130,0,0,937,1890,control
297,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,12,9,2,1,5,4,3,51,3,0,19,114,7,1,16,0,0,0,17,0,0,0,230,1017,control
297,collector,2,cave,こだま洞くつ,3,7,2,1,1,9,9,12,11,10,1,0,7,4,3,98,5,5,20,190,3,1,32,0,0,0,25,17,0,0,3201,2058,control
297,collector,3,brook,しずく湖畔,5,10,3,1,1,12,12,14,9,8,1,0,7,3,2,17,5,5,17,70,1,1,8,0,0,0,23,6,0,0,1088,1368,control
297,collector,4,volcano,ほむら火山,8,14,4,1,1,14,10,17,23,18,4,1,10,7,6,41,5,5,35,256,10,1,19,0,0,0,51,25,0,0,724,2807,control
297,collector,5,tower,星晶の塔,12,20,5,1,1,17,17,22,29,25,1,3,10,8,7,139,5,5,42,236,2,1,40,0,0,0,48,35,0,0,1483,2300,control
298,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,4,1,2,1,3,2,1,16,0,0,6,31,0,0,9,0,0,0,5,5,0,0,230,780,control
