run,profile,profile_label,seed,status,completed,failed_stage,failure_reason,maxBattles,maxTurnsPerBattle,maxBossLosses,totalBattles,normalBattles,bossBattles,totalTurns,wins,losses,stalledBattles,timerOrTurnCaps,kos,guardTurns,maxGuardStreak,maxBattleTurns,guardLoopBattles,battles50Plus,battles100Plus,scoutAttempts,scoutSuccesses,zeroRewardScoutWins,scoutCharmPurchases,scoutCharmConsumed,scoutCharmWasted,charmWasteRate,fusions,fusionLevelDebt,levelRecoveryBattles,trainingBooks,trainingGold,freeHeals,questClaims,rankClaims,battleGold,questGold,rankGold,defeatGoldLost,goldInflow,goldSink,goldSinkRate,minGold,finalGold,finalHighestLevel,finalPlayerRank,firstBRankBattle,firstARankBattle,firstSRankBattle,finalOwned,finalDexDiscovered,finalDexScouted,bossesCleared,finalParty
143,balanced,バランス,3750050319,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,957,638,319,19229,640,317,0,0,1031,254,1,144,0,134,99,54,12,12,0,1,1,1,0,0,0,3777,226620,957,41,12,491592,47980,6850,298416,546502,525036,0.960721095256742,80,21466,100,13,713,,,13,59,13,12,アビスジェリー Lv100 / シンダーホーン Lv100 / グルーモス Lv100
144,collector,収集・配合,4290908209,completed,1,,,1000,400,80,717,505,212,17630,504,213,0,0,779,135,1,244,0,84,65,83,26,23,420,421,370,0.8788598574821853,2,78,0,3765,225900,717,45,11,374745,64480,5600,173561,444905,420461,0.9450579337161866,80,24444,100,12,50,512,,25,61,29,13,ドゥームゲイザー Lv100 / アビスジェリー Lv100 / コーラルルーメ Lv100
145,rush,速攻,1784763940,stuck,0,tower,boss_retry_cap,1000,400,80,284,149,135,1074,151,133,0,0,436,0,0,13,0,0,0,2,2,2,0,1,1,1,0,0,0,320,19200,284,23,6,16772,6400,1550,5298,24802,24498,0.9877429239577453,80,304,33,7,,,,3,23,3,4,プフバット Lv32 / リーフリン Lv33 / ぷるミン Lv33
146,balanced,バランス,4217233874,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,995,664,331,30672,664,331,0,0,1061,167,1,197,0,174,139,43,12,12,0,1,1,1,0,0,0,3825,229500,995,41,13,538170,47980,8250,342004,594480,571504,0.9613510967568295,80,22976,100,14,327,,,13,64,13,12,アビスジェリー Lv100 / ルミネル Lv100 / グルーモス Lv100
147,collector,収集・配合,3339853909,completed,1,,,1000,400,80,607,425,182,5338,410,197,0,0,758,144,1,68,0,34,0,114,25,23,333,334,268,0.8023952095808383,1,38,0,2828,169680,607,45,11,228610,64480,5600,100837,298770,287167,0.9611641061686247,80,11603,86,12,556,563,,25,60,27,13,ドゥームゲイザー Lv78 / ストームジン Lv73 / アビスジェリー Lv86
148,rush,速攻,3969683991,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,528,280,248,1972,279,249,0,0,785,0,0,11,0,0,0,3,2,2,0,1,1,1,0,0,0,1172,70320,528,28,9,69712,12500,3550,14959,85842,85279,0.9934414389226719,80,563,58,10,,,,3,36,3,7,トゲホッグ Lv54 / ペブロン Lv57 / ぷるミン Lv58
149,balanced,バランス,163386572,completed,1,,,1000,400,80,592,394,198,8747,399,193,0,0,620,188,1,196,0,38,38,42,12,10,0,1,1,1,0,0,0,4041,242460,592,43,11,285321,63480,5600,85866,354481,328326,0.9262160736400541,80,26155,100,12,454,,,13,62,13,13,雲ぷる Lv94 / ヘルナイト Lv93 / クラッグベア Lv100
150,collector,収集・配合,4124342586,completed,1,,,1000,400,80,672,481,191,11241,440,232,0,0,911,134,1,206,0,57,31,106,22,20,385,386,298,0.772020725388601,2,66,0,3206,192360,672,45,11,264477,64480,5600,112180,334637,323790,0.96758577204553,80,10847,89,12,162,552,,21,64,24,13,ドゥームゲイザー Lv84 / アビスジェリー Lv88 / ルーメンオウル Lv89
151,rush,速攻,3650620802,stuck,0,tower,boss_retry_cap,1000,400,80,297,155,142,1091,158,139,0,0,446,0,0,11,0,0,0,3,2,2,0,1,1,1,0,0,0,321,19260,297,23,6,17102,6400,1550,5588,25132,24848,0.9886996657647621,80,284,33,7,,,,3,24,3,4,プフバット Lv32 / リーフリン Lv33 / ぷるミン Lv33
152,balanced,バランス,3167979517,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,860,573,287,9160,583,277,0,0,947,259,1,76,0,84,0,53,13,12,0,1,1,1,1,33,0,3824,229440,860,44,12,449505,55980,6850,261305,512415,490745,0.9577100592293356,80,21670,100,13,182,,,13,63,15,12,アビスフィン Lv100 / ヨミオオカミ Lv100 / スノーフェア Lv100
153,collector,収集・配合,3193438089,stuck,0,demon_gate,boss_retry_cap,1000,400,80,918,666,252,55630,645,273,0,0,1022,195,1,281,0,322,279,106,27,25,565,566,499,0.8816254416961131,1,10,0,3394,203640,918,43,12,453990,49780,6850,253338,510700,485228,0.9501233600939887,80,25472,100,13,453,,,27,59,29,11,ルーメンオウル Lv100 / アビスジェリー Lv100 / ルミネル Lv100
154,rush,速攻,1626348350,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,446,235,211,1468,236,210,0,0,606,0,0,9,0,0,0,3,2,2,0,1,1,1,0,0,0,729,43740,446,26,8,41998,10000,2750,10668,54828,54408,0.9923396804552419,80,420,47,9,,,,3,32,3,6,リーファウル Lv45 / ぷるミン Lv47 / プフバット Lv47
155,balanced,バランス,4278121782,completed,1,,,1000,400,80,802,532,270,20982,544,258,0,0,820,87,1,336,0,70,69,48,15,13,0,1,1,1,1,5,0,3795,227700,802,45,12,416573,64480,6850,231095,487983,458795,0.9401864409210977,80,29188,100,13,164,,,15,62,17,13,雲ぷる Lv100 / コーラルルーメ Lv100 / サンダードローン Lv100
156,collector,収集・配合,1317433541,completed,1,,,1000,400,80,847,601,246,41531,588,259,0,0,910,176,1,389,0,218,164,105,29,28,481,482,421,0.8734439834024896,0,0,0,3339,200340,847,44,12,384412,64330,6850,206725,455672,431115,0.9461081655225688,80,24557,100,13,210,770,,30,64,30,13,ストームジン Lv84 / ルーメンオウル Lv100 / コーラルルーメ Lv100
157,rush,速攻,263079539,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,499,260,239,1834,264,235,0,0,718,0,0,9,0,0,0,3,2,2,0,1,1,1,0,0,0,830,49800,499,26,8,49039,10000,2750,11710,61869,61510,0.9941974171232766,80,359,50,9,,,,3,33,3,6,トゲホッグ Lv49 / ぷるミン Lv50 / プフバット Lv50
158,balanced,バランス,1533948371,completed,1,,,1000,400,80,628,416,212,6020,426,202,0,0,659,132,1,177,0,23,22,62,14,13,0,1,1,1,0,0,0,4301,258060,628,44,11,273235,64330,5600,70355,343245,328415,0.9567947093184169,80,14830,98,12,508,,,15,62,15,13,ヘルナイト Lv90 / コーラルルーメ Lv98 / サンラビ Lv96
159,collector,収集・配合,3766463583,completed,1,,,1000,400,80,763,534,229,14593,538,225,0,0,811,204,1,189,0,78,61,68,27,26,430,431,382,0.8863109048723898,2,43,0,3497,209820,763,45,12,391322,64480,6850,205688,462732,437008,0.9444084264758003,80,25724,100,13,212,452,,26,64,29,13,パールセラフ Lv100 / ドゥームゲイザー Lv100 / ルミネル Lv100
160,rush,速攻,2203075872,stuck,0,snowfield,boss_retry_cap,1000,400,80,364,193,171,1316,191,173,0,0,516,0,0,11,0,0,0,2,2,2,0,1,1,1,0,0,0,538,32280,364,25,7,29225,9000,2100,7785,40405,40065,0.9915851998515035,80,340,41,8,,,,3,29,3,5,ペブロン Lv41 / ぷるミン Lv41 / プフバット Lv41
161,balanced,バランス,3388007541,completed,1,,,1000,400,80,802,530,272,6966,543,259,0,0,854,161,1,120,0,54,9,40,14,13,0,1,1,1,0,0,0,4217,253020,802,44,12,310442,64330,6850,100296,381702,353316,0.9256330854960152,80,28386,100,13,702,,,15,61,15,13,アビスジェリー Lv97 / ヘルナイト Lv88 / クリスタゴン Lv100
162,collector,収集・配合,1553704445,completed,1,,,1000,400,80,764,537,227,14217,530,234,0,0,872,161,1,197,0,65,47,119,26,25,423,424,365,0.8608490566037735,2,80,0,3502,210120,764,45,12,306070,64480,6850,126242,377480,357512,0.9471018332097064,80,19968,100,13,245,500,,25,64,29,13,パールセラフ Lv88 / アビスジェリー Lv100 / ヘルナイト Lv95
163,rush,速攻,2303760379,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,528,277,251,1911,282,246,0,0,767,0,0,9,0,0,0,3,2,2,0,1,1,1,0,0,0,1238,74280,528,28,9,73636,12500,3550,14893,89766,89173,0.9933939353430029,80,593,59,10,,,,3,35,3,7,ドリモール Lv57 / リーフリン Lv59 / ぷるミン Lv59
164,balanced,バランス,2716344760,stuck,0,demon_gate,boss_retry_cap,1000,400,80,724,482,242,17697,486,238,0,0,762,106,1,239,0,73,73,38,12,12,0,1,1,1,0,0,0,3641,218460,724,41,11,327514,48780,5600,146064,381974,364524,0.9543162623634069,80,17450,100,12,,,,13,57,13,11,コーラルルーメ Lv100 / クリスタゴン Lv100 / グルーモス Lv100
165,collector,収集・配合,2430725551,completed,1,,,1000,400,80,688,485,203,15777,470,218,0,0,773,111,1,269,0,97,47,96,25,23,383,384,319,0.8307291666666666,2,52,0,3774,226440,688,45,11,322731,64480,5600,129165,392891,374755,0.9538396145495824,80,18136,100,12,171,517,,24,64,28,13,ドゥームゲイザー Lv100 / アビスジェリー Lv100 / 雲ぷる Lv100
166,rush,速攻,358371242,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,637,335,302,2517,333,304,0,0,942,0,0,11,0,0,0,4,2,2,0,1,1,1,0,0,0,1347,80820,637,28,9,82219,12500,3550,16995,98349,97815,0.9945703565872556,80,534,61,10,,,,3,35,3,7,ペブロン Lv59 / ぷるミン Lv61 / つぼみラビ Lv61
167,balanced,バランス,3874037879,completed,1,,,1000,400,80,694,461,233,6639,468,226,0,0,612,103,1,151,0,33,25,57,11,10,0,1,1,1,1,23,0,3427,205620,694,44,11,224422,63630,5600,73196,293732,278816,0.9492190159737448,80,14916,95,12,94,381,,11,64,13,13,アストラルワーム Lv90 / アビスジェリー Lv95
168,collector,収集・配合,1096659414,completed,1,,,1000,400,80,985,705,280,30726,694,291,0,0,1068,161,1,351,0,143,90,118,28,27,547,548,488,0.8905109489051095,3,110,0,3683,220980,985,45,13,411462,64480,8250,211624,484272,459954,0.9497844186738031,80,24318,100,14,307,650,,26,62,31,13,パールセラフ Lv95 / ストームジン Lv83 / ルーメンオウル Lv100
169,rush,速攻,1537282418,stuck,0,tower,boss_retry_cap,1000,400,80,252,133,119,980,135,117,0,0,372,0,0,9,0,0,0,3,2,2,0,1,1,1,0,0,0,307,18420,252,23,6,15546,6400,1550,4873,23576,23293,0.9879962673905667,80,283,32,7,,,,3,24,3,4,トゲホッグ Lv31 / プフバット Lv32 / ぷるミン Lv32
170,balanced,バランス,3102380067,completed,1,,,1000,400,80,635,421,214,11383,425,210,0,0,674,118,1,303,0,50,48,40,12,12,0,1,1,1,0,0,0,4001,240060,635,43,11,298826,63480,5600,95710,367986,335770,0.9124531911540112,80,32216,100,12,137,504,,13,64,13,13,ドゥームゲイザー Lv96 / ルーメンオウル Lv100 / コーラルルーメ Lv99
171,collector,収集・配合,216242551,completed,1,,,1000,400,80,653,461,192,14438,431,222,0,0,718,98,1,243,0,115,68,105,25,23,354,355,280,0.7887323943661971,1,36,0,2624,157440,653,45,11,225209,64480,5600,107109,295369,282249,0.9555809851406207,80,13120,85,12,233,236,,25,62,27,13,ストームジン Lv75 / ドゥームゲイザー Lv76 / ルーメンオウル Lv85
172,rush,速攻,2349675421,stuck,0,tower,boss_retry_cap,1000,400,80,240,126,114,823,130,110,0,0,363,0,0,9,0,0,0,2,2,2,0,1,1,1,0,0,0,300,18000,240,23,6,14923,6400,1550,4693,22953,22693,0.9886725046834837,80,260,32,7,,,,3,24,3,4,プフバット Lv31 / つぼみラビ Lv32 / ぷるミン Lv32
173,balanced,バランス,961952749,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,829,554,275,14107,557,272,0,0,897,213,1,155,0,72,72,53,14,13,0,1,1,1,0,0,0,3893,233580,829,43,12,448845,55830,6850,256056,511605,489636,0.9570586683085583,80,21969,100,13,64,,,15,62,15,12,ゲイルグリフ Lv100 / コーラルルーメ Lv100 / クラッグベア Lv100
174,collector,収集・配合,1345916275,stuck,0,sky_ruins,boss_training_campaign_cap,1000,400,80,1000,720,280,45916,696,304,0,0,1065,155,1,393,0,182,140,95,30,29,593,594,527,0.8872053872053872,1,36,0,3435,206100,1000,44,13,524290,55980,8250,324964,588600,560714,0.9526231736323479,80,27886,100,14,189,,,30,62,31,12,雲ぷる Lv100 / アビスジェリー Lv100 / ルーメンオウル Lv100
175,rush,速攻,3957016457,stuck,0,tower,boss_retry_cap,1000,400,80,280,147,133,1098,149,131,0,0,419,0,0,12,0,0,0,2,2,2,0,1,1,1,0,0,0,322,19320,280,23,6,17100,6400,1550,5556,25130,24876,0.9898925586947871,80,254,33,7,,,,3,24,3,4,リーフリン Lv32 / つぼみラビ Lv33 / ぷるミン Lv33
176,balanced,バランス,1452595032,stuck,0,sky_ruins,boss_training_campaign_cap,1000,400,80,1000,665,335,15852,675,325,0,0,1034,258,1,139,0,93,90,35,14,12,0,1,1,1,1,10,0,4036,242160,1000,44,13,490875,55980,8250,292099,555185,534259,0.9623080594756702,80,20926,100,14,501,,,14,62,16,12,アビスフィン Lv100 / スノーニャ Lv100 / クリスタゴン Lv100
177,collector,収集・配合,3438315175,completed,1,,,1000,400,80,547,376,171,11727,381,166,0,0,571,97,1,231,0,71,51,115,31,28,304,305,251,0.8229508196721311,1,27,0,3014,180840,547,45,10,228012,64480,4500,89985,297072,286025,0.9628137286583723,80,11047,92,11,75,215,,31,65,33,13,パールセラフ Lv91 / ドゥームゲイザー Lv86 / グレイシャーファング Lv92
178,rush,速攻,4160092094,stuck,0,tower,boss_retry_cap,1000,400,80,300,157,143,1062,159,141,0,0,407,0,0,9,0,0,0,3,2,2,0,1,1,1,0,0,0,313,18780,300,23,6,16617,6400,1550,5605,24647,24385,0.9893699030307949,80,262,33,7,,,,3,23,3,4,アクアン Lv31 / プフバット Lv33 / ぷるミン Lv33
179,balanced,バランス,2805028106,completed,1,,,1000,400,80,693,465,228,18781,456,237,0,0,769,119,1,320,0,83,82,32,15,14,0,1,1,1,0,0,0,3821,229260,693,44,11,324748,64330,5600,136296,394758,365556,0.9260255650297144,80,29202,100,12,612,612,,16,60,16,13,ストームジン Lv89 / ルーメンオウル Lv100 / コーラルルーメ Lv100
180,collector,収集・配合,840128020,completed,1,,,1000,400,80,665,465,200,13562,457,208,0,0,755,133,1,225,0,97,40,146,27,26,378,379,307,0.8100263852242744,1,44,0,3611,216660,665,45,11,314069,64480,5600,128434,384229,363994,0.9473360938398715,80,20235,100,12,184,527,,27,65,29,13,ドゥームゲイザー Lv95 / アビスジェリー Lv100 / ルーメンオウル Lv100
181,rush,速攻,2432605545,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,441,231,210,1661,235,206,0,0,630,0,0,11,0,0,0,2,2,2,0,1,1,1,0,0,0,780,46800,441,26,8,44570,10000,2750,10223,57400,57023,0.993432055749129,80,377,49,9,,,,3,31,3,6,トゲホッグ Lv48 / ぷるミン Lv49 / つぼみラビ Lv48
182,balanced,バランス,1484240311,stuck,0,demon_gate,boss_retry_cap,1000,400,80,836,556,280,10583,560,276,0,0,926,182,1,71,0,114,0,48,11,11,0,1,1,1,0,0,0,3771,226260,836,39,12,365709,36980,6850,165516,409619,391776,0.9564400088863065,80,17843,100,13,,,,12,56,12,11,ルミネル Lv100 / アイアンマンティス Lv100 / クリスタゴン Lv100
183,collector,収集・配合,2211143991,stuck,0,sky_ruins,boss_stalled,1000,400,80,664,482,182,26238,455,208,1,1,755,151,1,400,0,143,98,109,23,20,386,387,305,0.7881136950904393,3,77,0,3522,211320,664,44,11,281310,55980,5600,108015,342970,338635,0.9873604105315333,80,4335,97,12,57,150,,21,62,27,12,アビスジェリー Lv93 / 雲ぷる Lv87 / ルーメンオウル Lv97
184,rush,速攻,1063148744,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,550,286,264,2043,289,261,0,0,828,0,0,10,0,0,0,2,2,2,0,1,1,1,0,0,0,843,50580,550,26,8,50585,10000,2750,12361,63415,62941,0.9925254277379169,80,474,50,9,,,,3,31,3,6,リーフリン Lv50 / ぷるミン Lv49 / プフバット Lv50
185,balanced,バランス,1302463026,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,759,512,247,35819,502,257,0,0,822,90,1,303,0,131,122,63,14,12,0,1,1,1,0,0,0,3543,212580,759,43,11,438120,55830,5600,265458,499630,478038,0.9567840201749295,80,21592,100,12,,,,15,62,15,12,アビスジェリー Lv100 / ルーメンオウル Lv100 / ルミネル Lv100
186,collector,収集・配合,3351551954,stuck,0,sky_ruins,campaign_battle_cap_at_boss,1000,400,80,1000,719,281,19369,724,276,0,0,1012,168,1,185,0,81,81,129,22,20,605,606,553,0.9125412541254125,2,83,0,3369,202140,1000,44,13,594712,55980,8250,395159,659022,627549,0.9522428689785774,80,31473,100,14,327,,,21,65,25,12,雲ぷる Lv100 / アイスタートル Lv100 / シンダーホーン Lv100
187,rush,速攻,1152060572,stuck,0,tower,boss_retry_cap,1000,400,80,287,150,137,1049,153,134,0,0,427,0,0,9,0,0,0,3,2,2,0,1,1,1,0,0,0,321,19260,287,23,6,16857,6400,1550,5346,24887,24606,0.9887089645196288,80,281,33,7,,,,3,23,3,4,リーフリン Lv33 / プフバット Lv32 / ぷるミン Lv33
188,balanced,バランス,971219059,completed,1,,,1000,400,80,636,422,214,5115,428,208,0,0,750,193,1,71,0,38,0,55,12,11,0,1,1,1,1,36,0,3628,217680,636,44,11,307628,63630,5600,129250,376938,346930,0.9203900906780426,80,30008,100,12,148,567,,12,59,14,13,ストームジン Lv85 / ヨミオオカミ Lv100 / クラッグベア Lv100
189,collector,収集・配合,1277728932,completed,1,,,1000,400,80,693,486,207,11538,482,211,0,0,781,142,1,205,0,73,38,133,25,23,383,384,323,0.8411458333333334,1,38,0,3716,222960,693,45,11,292990,64480,5600,110310,363150,352420,0.9704529808619028,80,10730,95,12,425,655,,25,65,27,13,ストームジン Lv82 / アビスジェリー Lv90 / コーラルルーメ Lv95
190,rush,速攻,907438028,stuck,0,tower,boss_retry_cap,1000,400,80,246,131,115,942,131,115,0,0,359,0,0,9,0,0,0,2,2,2,0,1,1,1,0,0,0,296,17760,246,23,6,15089,6400,1550,5083,23119,22843,0.9880617673774817,80,276,32,7,,,,3,23,3,4,トゲホッグ Lv31 / プフバット Lv32 / ぷるミン Lv32
191,balanced,バランス,4265239602,completed,1,,,1000,400,80,626,417,209,14975,417,209,0,0,698,125,1,223,0,85,56,59,14,13,0,1,1,1,0,0,0,4023,241380,626,44,11,316306,64330,5600,116230,386316,357610,0.9256929560256371,80,28706,100,12,133,,,15,63,15,13,アビスジェリー Lv100 / ルーメンオウル Lv100 / ゲイルグリフ Lv100
192,collector,収集・配合,1631109521,stuck,0,demon_gate,boss_training_campaign_cap,1000,400,80,1000,740,260,39101,666,334,0,0,1069,164,1,294,0,195,158,101,30,28,539,540,480,0.8888888888888888,3,71,0,3726,223560,1000,43,12,400677,49780,6850,182769,457387,433279,0.947291899419966,25,24108,100,13,89,204,,28,57,32,11,ルーメンオウル Lv100 / アビスジェリー Lv100 / ルミネル Lv100
193,rush,速攻,2524658847,stuck,0,tower,boss_retry_cap,1000,400,80,291,152,139,1050,155,136,0,0,442,0,0,12,0,0,0,2,2,2,0,1,1,1,0,0,0,324,19440,291,23,6,17083,6400,1550,5431,25113,24871,0.9903635567236093,80,242,33,7,,,,3,25,3,4,プフバット Lv32 / つぼみラビ Lv33 / ぷるミン Lv33
194,balanced,バランス,1341014348,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,929,620,309,19663,621,308,0,0,1026,152,1,151,0,108,108,59,13,13,0,1,1,1,0,0,0,3662,219720,929,42,12,482187,54980,6850,303024,544097,522744,0.9607551594660511,80,21353,100,13,218,,,14,60,14,12,ゲイルグリフ Lv100 / ルーメンオウル Lv100 / ヨミオオカミ Lv100
195,collector,収集・配合,325680689,completed,1,,,1000,400,80,584,407,177,10936,395,189,0,0,682,104,1,272,0,88,16,109,22,20,316,317,258,0.8138801261829653,1,14,0,2950,177000,584,45,10,228508,64480,4500,93913,297568,286713,0.9635209431121626,80,10855,93,11,198,406,,22,64,24,13,パールセラフ Lv89 / 雲ぷる Lv90 / ヘルナイト Lv93
196,rush,速攻,19401379,stuck,0,tower,boss_retry_cap,1000,400,80,325,170,155,1250,171,154,0,0,496,0,0,10,0,0,0,2,2,2,0,1,1,1,0,0,0,340,20400,325,23,6,18696,6400,1550,6043,26726,26443,0.9894110603906309,80,283,34,7,,,,3,24,3,4,プフバット Lv34 / リーフリン Lv33 / ぷるミン Lv34
197,balanced,バランス,2403128079,completed,1,,,1000,400,80,715,476,239,11523,479,236,0,0,792,132,1,191,0,47,47,74,13,11,0,1,1,1,0,0,0,3552,213120,715,43,11,398483,63480,5600,225200,467643,438320,0.9372961853379608,80,29323,100,12,,,,14,61,14,13,雲ぷる Lv100 / アイスタートル Lv100 / シンダーホーン Lv100
198,collector,収集・配合,3016420359,stuck,0,sky_ruins,boss_stalled,1000,400,80,698,502,196,16809,469,228,1,1,886,146,1,400,0,106,43,84,29,27,399,400,327,0.8175,3,82,0,3039,182340,698,44,11,248240,55980,5600,102771,309900,305061,0.9843852855759923,80,4839,94,12,270,474,,27,64,32,12,パールセラフ Lv75 / 雲ぷる Lv91 / ルーメンオウル Lv94
199,rush,速攻,3603368117,stuck,0,tower,boss_retry_cap,1000,400,80,314,164,150,1188,166,148,0,0,483,0,0,13,0,0,0,2,2,2,0,1,1,1,0,0,0,327,19620,314,23,6,17594,6400,1550,5742,25624,25362,0.9897752107399314,80,262,34,7,,,,3,22,3,4,プフバット Lv33 / つぼみラビ Lv33 / ぷるミン Lv34
200,balanced,バランス,26541256,stuck,0,demon_gate,boss_retry_cap,1000,400,80,882,587,295,12935,592,290,0,0,933,129,1,287,0,57,56,31,13,12,0,1,1,1,0,0,0,3911,234660,882,41,12,377109,48780,6850,180245,432819,414905,0.958610874291563,80,17914,100,13,636,636,636,14,56,14,11,コーラルルーメ Lv100 / クリスタゴン Lv100 / スノーニャ Lv100
201,collector,収集・配合,229410251,completed,1,,,1000,400,80,639,446,193,13861,456,183,0,0,734,130,1,204,0,100,35,89,32,29,362,363,318,0.8760330578512396,0,0,0,3503,210180,639,44,11,328485,64330,5600,147002,398495,375282,0.9417483280844177,80,23213,100,12,50,,,33,63,33,13,雲ぷる Lv97 / ゲイルグリフ Lv100 / アビスフィン Lv100
202,rush,速攻,2045714354,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,546,291,255,1981,286,260,0,0,814,0,0,9,0,0,0,3,2,2,0,1,1,1,0,0,0,1206,72360,546,28,9,71988,12500,3550,15256,88118,87616,0.9943030935790644,80,502,58,10,,,,3,32,3,7,ドリモール Lv55 / ぷるミン Lv58 / リーフリン Lv58
203,balanced,バランス,3001443026,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,784,527,257,18490,521,263,0,0,874,172,1,143,0,136,104,46,14,12,0,1,1,1,0,0,0,3673,220380,784,43,12,432554,55830,6850,252843,495314,473223,0.9554000088832538,80,22091,100,13,39,,,15,63,15,12,アビスジェリー Lv100 / ルミネル Lv100 / シンダーホーン Lv100
204,collector,収集・配合,974966347,stuck,0,sky_ruins,boss_training_campaign_cap,1000,400,80,1000,723,277,30132,710,290,0,0,1095,214,1,272,0,136,108,80,27,25,588,589,529,0.8981324278438031,2,46,0,3963,237780,1000,44,13,472737,55980,8250,243581,537047,510761,0.9510545631946552,80,26286,100,14,203,719,,26,62,30,12,アビスジェリー Lv100 / ドゥームゲイザー Lv79 / コーラルルーメ Lv100
205,rush,速攻,3478231608,stuck,0,tower,boss_retry_cap,1000,400,80,211,113,98,815,114,97,0,0,304,0,0,10,0,0,0,3,2,2,0,1,1,1,0,0,0,281,16860,211,23,5,13854,6400,1100,4280,21434,21140,0.9862834748530372,80,294,31,6,,,,3,23,3,4,トゲホッグ Lv30 / リーフリン Lv31 / ぷるミン Lv31
206,balanced,バランス,2834517487,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,993,662,331,20321,668,325,0,0,1021,126,1,145,0,133,113,38,13,12,0,1,1,1,0,0,0,4052,243120,993,42,13,476427,54980,8250,273210,539737,516330,0.9566325821650175,80,23407,100,14,223,,,14,64,14,12,アビスジェリー Lv100 / ルミネル Lv100 / サンダードローン Lv100
207,collector,収集・配合,2305899074,completed,1,,,1000,400,80,800,563,237,13852,560,240,0,0,803,143,1,229,0,54,45,106,29,28,442,443,389,0.8781038374717833,2,60,0,3747,224820,800,45,12,296248,64480,6850,109705,367658,356625,0.9699911330638801,80,11033,93,13,266,267,,28,65,32,13,パールセラフ Lv93 / アビスジェリー Lv93 / ドゥームゲイザー Lv67
208,rush,速攻,2896204015,stuck,0,tower,boss_retry_cap,1000,400,80,248,132,116,967,132,116,0,0,331,0,0,9,0,0,0,4,2,2,0,1,1,1,0,0,0,289,17340,248,23,6,14633,6400,1550,5009,22663,22349,0.9861448175440145,80,314,31,7,,,,3,23,3,4,ペブロン Lv31 / アワマリン Lv30 / ぷるミン Lv31
209,balanced,バランス,2398644065,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,836,556,280,26428,562,274,0,0,911,158,1,284,0,134,69,62,11,11,0,1,1,1,0,0,0,3609,216540,836,41,12,455652,47980,6850,272318,510562,488858,0.9574899816280883,80,21704,100,13,163,,,12,59,12,12,雲ぷる Lv100 / ルミネル Lv100 / ヨミオオカミ Lv100
210,collector,収集・配合,838403714,completed,1,,,1000,400,80,750,527,223,14464,530,220,0,0,819,138,1,233,0,80,41,114,31,29,400,401,348,0.8678304239401496,2,68,0,3973,238380,750,45,12,304512,64480,6850,106748,375922,365128,0.9712865966876107,80,10794,97,13,204,695,,30,62,33,13,ストームジン Lv83 / アビスジェリー Lv97 / ルーメンオウル Lv92
211,rush,速攻,1234499937,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,442,231,211,1674,236,206,0,0,630,0,0,10,0,0,0,2,2,2,0,1,1,1,0,0,0,798,47880,442,26,8,46071,10000,2750,10612,58901,58492,0.9930561450569599,80,409,49,9,,,,3,33,3,6,ペブロン Lv49 / リーフリン Lv49 / ぷるミン Lv49
212,balanced,バランス,1871041309,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,834,555,279,24758,566,268,0,0,852,78,1,235,0,138,79,47,14,12,0,1,1,1,0,0,0,3734,224040,834,43,12,455968,55830,6850,272372,518728,496412,0.9569793803303466,80,22316,100,13,155,,,15,60,15,12,コーラルルーメ Lv100 / ルミネル Lv100 / アイスタートル Lv100
213,collector,収集・配合,2950729911,completed,1,,,1000,400,80,608,426,182,18938,410,198,0,0,750,140,1,256,0,106,71,128,25,23,341,342,280,0.8187134502923976,1,42,0,2831,169860,608,45,11,294372,64480,5600,152651,364532,339561,0.9314984692701875,80,24971,100,12,177,571,,25,59,27,13,ストームジン Lv76 / アビスジェリー Lv100 / コーラルルーメ Lv100
214,rush,速攻,3398861909,stuck,0,tower,boss_retry_cap,1000,400,80,272,142,130,1012,146,126,0,0,413,0,0,12,0,0,0,2,2,2,0,1,1,1,0,0,0,317,19020,272,23,6,16502,6400,1550,5224,24532,24244,0.9882602315343225,80,288,33,7,,,,3,23,3,4,つぼみラビ Lv31 / リーフリン Lv33 / ぷるミン Lv33
