run,profile,stage_index,stage_id,stage_name,req_level,boss_level,unlock_wins,reached,cleared,entry_highest_level,boss_start_highest_level,clear_highest_level,normalBattles,normalCombatWins,scoutWins,normalLosses,scoutEncounters,bossAttempts,bossLosses,bossTurns,recruitmentBossBattles,recruitmentBossLosses,totalBattles,totalTurns,guardTurns,maxGuardStreak,maxBattleTurns,battles50Plus,guardLoopBattles,stalledBattles,kos,trainingBooks,fusions,levelRecoveryBattles,gold_at_entry,gold_at_clear
175,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,6,6,0,0,0,4,3,25,0,0,10,38,0,0,7,0,0,0,11,26,0,0,663,1144
175,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,23,47,45,0,2,0,42,41,213,0,0,89,360,0,0,7,0,0,0,137,84,0,0,1144,956
175,rush,5,tower,星晶の塔,12,20,5,1,0,23,23,0,85,85,0,0,0,80,80,375,0,0,165,608,0,0,7,0,0,0,250,188,0,0,956,0
175,rush,6,snowfield,霜降り雪原,16,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,rush,7,thunder_ruins,雷鳴遺跡,21,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,rush,8,prism_sanctuary,虹晶聖域,28,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,rush,9,poison_bog,毒霧の沼地,34,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,rush,10,machine_city,古代機械都市,39,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,rush,11,deep_sea_temple,深海神殿,46,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,rush,12,demon_gate,魔界門,54,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,rush,13,sky_ruins,天空遺跡,68,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,6,5,1,0,3,3,2,27,2,1,11,58,4,1,14,0,0,0,8,6,0,0,230,876
176,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,6,5,1,0,2,3,2,55,1,0,10,91,3,1,27,0,0,0,5,13,0,0,849,2343
176,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,12,15,7,6,1,0,3,3,2,13,2,2,12,33,0,0,6,0,0,0,9,34,0,0,2477,1592
176,balanced,4,volcano,ほむら火山,8,14,4,1,1,15,12,16,12,11,1,0,4,5,4,24,2,2,19,61,5,1,7,0,0,0,13,31,0,0,1233,1246
176,balanced,5,tower,星晶の塔,12,20,5,1,1,16,16,27,51,50,1,0,3,24,23,121,2,2,77,227,13,1,9,0,0,0,78,125,0,0,966,3083
176,balanced,6,snowfield,霜降り雪原,16,25,4,1,1,27,28,33,28,27,1,0,3,13,12,83,2,2,43,167,16,1,11,0,0,0,49,129,1,0,2389,2418
176,balanced,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,33,33,37,21,20,1,0,4,9,8,51,2,2,32,98,8,1,8,0,0,0,33,89,0,0,1873,3126
176,balanced,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,37,38,60,139,138,0,1,7,67,66,302,2,2,208,667,32,1,8,0,0,0,222,822,0,0,2421,7151
176,balanced,9,poison_bog,毒霧の沼地,34,48,5,1,1,60,61,62,7,6,1,0,3,2,1,29,2,2,11,53,1,1,24,0,0,0,11,112,0,0,5538,5682
176,balanced,10,machine_city,古代機械都市,39,57,6,1,1,62,63,71,46,45,1,0,3,21,20,124,2,2,69,225,15,1,11,0,0,0,69,498,0,0,4401,13145
176,balanced,11,deep_sea_temple,深海神殿,46,66,6,1,1,71,69,92,125,121,1,3,11,59,58,391,2,2,186,771,48,1,15,0,0,0,212,1509,0,0,10180,16981
176,balanced,12,demon_gate,魔界門,54,76,7,1,1,92,93,100,61,60,1,0,3,28,27,2508,2,2,91,2668,23,1,139,18,0,0,94,668,0,0,13151,27062
176,balanced,13,sky_ruins,天空遺跡,68,86,7,1,0,100,100,0,156,155,1,0,2,75,75,10363,0,0,231,10733,90,1,139,75,0,0,231,0,0,0,20958,0
177,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,3,2,0,3,2,1,22,1,0,8,46,2,1,13,0,0,0,7,0,0,0,230,1268
177,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,4,9,8,6,2,0,3,3,2,31,1,0,12,70,2,1,12,0,0,0,5,6,0,0,2466,3238
177,collector,3,brook,しずく湖畔,5,10,3,1,1,10,10,15,18,15,3,0,8,6,5,68,5,5,29,137,4,1,18,0,0,0,31,29,0,0,3372,1297
177,collector,4,volcano,ほむら火山,8,14,4,1,1,15,15,19,16,15,1,0,7,5,4,107,5,4,26,221,0,0,31,0,0,0,30,34,0,0,686,1629
177,collector,5,tower,星晶の塔,12,20,5,1,1,19,16,22,26,23,3,0,8,8,7,158,5,5,39,299,5,1,47,0,0,0,40,54,0,0,2435,2255
177,collector,6,snowfield,霜降り雪原,16,25,4,1,1,22,23,29,29,27,1,1,8,9,8,759,5,5,43,853,8,1,91,9,0,0,46,88,0,0,1192,2902
177,collector,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,29,29,36,32,30,2,0,7,10,9,659,5,5,47,738,9,1,107,6,0,0,45,91,0,0,1533,6333
177,collector,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,36,36,49,72,64,2,6,13,21,20,394,5,5,98,1424,16,1,107,7,0,0,117,329,1,0,3344,5611
177,collector,9,poison_bog,毒霧の沼地,34,48,5,1,1,49,49,52,11,8,3,0,9,3,2,120,5,5,19,181,1,1,43,0,0,0,23,113,0,0,2963,11507
177,collector,10,machine_city,古代機械都市,39,57,6,1,1,52,53,56,12,11,1,0,10,3,2,97,5,5,20,251,1,1,91,1,0,0,24,133,0,0,6074,15259
177,collector,11,deep_sea_temple,深海神殿,46,66,6,1,1,56,56,71,61,56,4,1,12,19,18,2424,5,5,85,2598,11,1,231,19,0,0,74,692,0,0,8054,11004
177,collector,12,demon_gate,魔界門,54,76,7,1,1,71,72,78,22,16,3,3,15,5,4,721,5,5,32,1201,3,1,149,8,0,0,47,271,0,0,5808,16518
177,collector,13,sky_ruins,天空遺跡,68,86,7,1,1,78,73,92,64,63,1,0,11,20,19,3375,5,5,89,3708,35,1,187,21,0,0,82,1174,0,0,8719,20930
178,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,3,2,1,0,1,2,1,16,0,0,5,25,0,0,9,0,0,0,3,5,0,0,230,826
178,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,7,14,30,30,0,0,1,29,28,167,0,0,59,241,0,0,8,0,0,0,59,40,0,0,826,743
178,rush,3,brook,しずく湖畔,5,10,3,1,1,14,14,16,5,4,1,0,1,3,2,20,0,0,8,33,0,0,8,0,0,0,8,14,0,0,743,2075
178,rush,4,volcano,ほむら火山,8,14,4,1,1,16,17,22,32,32,0,0,0,29,28,155,0,0,61,214,0,0,7,0,0,0,88,74,0,0,2075,955
178,rush,5,tower,星晶の塔,12,20,5,1,0,22,23,0,87,85,0,2,0,80,80,355,0,0,167,549,0,0,8,0,0,0,249,180,0,0,955,0
178,rush,6,snowfield,霜降り雪原,16,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,rush,7,thunder_ruins,雷鳴遺跡,21,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,rush,8,prism_sanctuary,虹晶聖域,28,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,rush,9,poison_bog,毒霧の沼地,34,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,rush,10,machine_city,古代機械都市,39,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,rush,11,deep_sea_temple,深海神殿,46,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,rush,12,demon_gate,魔界門,54,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,rush,13,sky_ruins,天空遺跡,68,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,8,4,2,2,4,3,2,35,1,0,12,71,5,1,15,0,0,0,10,5,0,0,230,865
179,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,4,3,1,0,3,2,1,40,2,2,8,71,0,0,22,0,0,0,10,9,0,0,1123,2621
179,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,11,11,3,2,1,0,3,1,0,6,2,2,6,28,0,0,7,0,0,0,9,0,0,0,2031,3475
179,balanced,4,volcano,ほむら火山,8,14,4,1,1,11,12,20,35,31,1,3,6,15,14,122,2,2,52,226,4,1,19,0,0,0,60,69,0,0,2692,1257
179,balanced,5,tower,星晶の塔,12,20,5,1,1,20,19,22,11,10,1,0,3,4,3,20,2,2,17,50,0,0,6,0,0,0,19,35,0,0,975,1855
179,balanced,6,snowfield,霜降り雪原,16,25,4,1,1,22,23,28,12,11,1,0,4,5,4,44,2,2,19,77,0,0,16,0,0,0,19,85,0,0,1438,3629
179,balanced,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,28,29,35,30,28,1,1,5,13,12,366,2,2,45,428,2,1,106,3,0,0,51,132,0,0,2811,3028
179,balanced,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,35,35,48,77,63,1,13,16,30,29,193,2,2,109,423,3,1,17,0,0,0,137,372,0,0,2346,4875
179,balanced,9,poison_bog,毒霧の沼地,34,48,5,1,1,48,49,52,13,12,1,0,3,5,4,32,2,2,20,66,2,1,8,0,0,0,21,124,0,0,3776,8772
179,balanced,10,machine_city,古代機械都市,39,57,6,1,1,52,53,65,64,63,1,0,5,30,29,250,2,2,96,359,13,1,26,0,0,0,94,695,0,0,6794,7828
179,balanced,11,deep_sea_temple,深海神殿,46,66,6,1,1,65,65,80,69,67,1,1,6,32,31,1206,2,2,103,1429,29,1,119,8,0,0,108,855,0,0,6063,15952
179,balanced,12,demon_gate,魔界門,54,76,7,1,1,80,82,100,84,80,1,3,7,38,37,6595,2,2,124,7941,37,1,307,47,0,0,149,1228,0,0,12354,26948
179,balanced,13,sky_ruins,天空遺跡,68,86,7,1,1,100,99,100,55,54,1,0,3,25,24,7472,2,2,82,7612,24,1,320,25,0,0,82,212,0,0,20870,37708
180,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,3,2,0,3,2,1,19,1,0,8,48,2,1,13,0,0,0,8,0,0,0,230,1266
180,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,6,10,8,7,1,0,6,3,2,45,5,2,16,144,4,1,17,0,0,0,11,7,0,0,1764,3206
180,collector,3,brook,しずく湖畔,5,10,3,1,1,11,11,16,18,15,3,0,8,6,5,38,5,5,29,95,4,1,10,0,0,0,31,25,0,0,2824,2518
180,collector,4,volcano,ほむら火山,8,14,4,1,1,16,17,17,4,2,2,0,9,1,0,5,5,5,10,57,0,0,9,0,0,0,18,0,0,0,1330,3922
180,collector,5,tower,星晶の塔,12,20,5,1,1,17,17,21,23,21,2,0,9,7,6,46,5,5,35,136,4,1,17,0,0,0,39,41,0,0,2072,2617
180,collector,6,snowfield,霜降り雪原,16,25,4,1,1,21,22,31,40,37,3,0,9,13,12,584,5,5,58,683,12,1,64,5,0,0,55,125,0,0,1382,5135
180,collector,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,31,31,33,11,10,1,0,7,3,2,125,5,5,19,170,1,1,64,2,0,0,23,48,0,0,2711,3667
180,collector,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,33,33,46,63,58,2,3,12,19,18,102,5,5,87,1343,18,1,64,19,0,0,105,286,0,0,1936,10509
180,collector,9,poison_bog,毒霧の沼地,34,48,5,1,1,46,46,53,26,23,3,0,10,8,7,56,5,5,39,185,8,1,15,0,0,0,49,252,1,0,5548,13454
180,collector,10,machine_city,古代機械都市,39,57,6,1,1,53,53,60,34,31,2,1,12,10,9,66,5,5,49,239,11,1,12,0,0,0,58,301,0,0,7102,8267
180,collector,11,deep_sea_temple,深海神殿,46,66,6,1,1,60,58,82,125,109,2,14,25,36,35,948,5,5,166,3025,25,1,142,31,0,0,199,1189,0,0,4364,11239
180,collector,12,demon_gate,魔界門,54,76,7,1,1,82,81,83,18,11,2,5,14,3,2,241,5,5,26,1411,5,1,121,12,0,0,47,170,0,0,5933,15417
180,collector,13,sky_ruins,天空遺跡,68,86,7,1,1,83,84,100,90,87,1,2,11,28,27,5766,5,5,123,6026,39,1,225,28,0,0,112,1167,0,0,8138,38340
181,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,6,4,1,1,2,4,3,29,0,0,10,48,0,0,10,0,0,0,8,8,0,0,230,706
181,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,4,3,1,0,1,3,2,29,0,0,7,42,0,0,11,0,0,0,9,12,0,0,706,675
181,rush,3,brook,しずく湖畔,5,10,3,1,1,10,10,14,5,5,0,0,0,3,2,18,0,0,8,29,0,0,7,0,0,0,8,28,0,0,675,1194
181,rush,4,volcano,ほむら火山,8,14,4,1,1,14,14,19,24,24,0,0,0,21,20,113,0,0,45,164,0,0,7,0,0,0,62,54,0,0,1194,1250
181,rush,5,tower,星晶の塔,12,20,5,1,1,19,20,31,68,67,0,1,0,63,62,301,0,0,131,466,0,0,7,0,0,0,196,161,0,0,1250,1513
181,rush,6,snowfield,霜降り雪原,16,25,4,1,1,31,31,37,39,39,0,0,0,36,35,225,0,0,75,308,0,0,8,0,0,0,107,156,0,0,1513,2051
181,rush,7,thunder_ruins,雷鳴遺跡,21,31,5,1,0,37,38,0,85,85,0,0,0,80,80,451,0,0,165,604,0,0,7,0,0,0,240,361,0,0,2051,0
181,rush,8,prism_sanctuary,虹晶聖域,28,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,rush,9,poison_bog,毒霧の沼地,34,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,rush,10,machine_city,古代機械都市,39,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,rush,11,deep_sea_temple,深海神殿,46,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,rush,12,demon_gate,魔界門,54,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,rush,13,sky_ruins,天空遺跡,68,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,9,8,0,1,2,4,3,25,2,2,15,56,2,1,11,0,0,0,6,3,0,0,230,961
182,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,14,10,2,2,6,6,5,55,2,2,22,111,7,1,15,0,0,0,25,19,0,0,789,1481
182,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,12,15,15,14,1,0,3,7,6,51,2,2,24,98,2,1,10,0,0,0,26,24,0,0,1148,1398
182,balanced,4,volcano,ほむら火山,8,14,4,1,1,15,15,18,8,7,1,0,3,3,2,42,2,2,13,72,2,1,23,0,0,0,14,38,0,0,1084,1517
182,balanced,5,tower,星晶の塔,12,20,5,1,1,18,17,26,47,46,1,0,5,22,21,216,2,2,71,356,4,1,21,0,0,0,73,111,0,0,1175,1912
182,balanced,6,snowfield,霜降り雪原,16,25,4,1,1,26,27,30,14,13,1,0,3,6,5,59,2,2,22,105,1,1,15,0,0,0,21,71,0,0,1482,2868
182,balanced,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,30,30,35,25,24,1,0,4,11,10,129,2,2,38,195,5,1,28,0,0,0,39,111,0,0,2222,4280
182,balanced,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,35,37,52,85,83,1,1,6,40,39,224,2,2,127,641,16,1,30,0,0,0,143,510,0,0,3315,4865
182,balanced,9,poison_bog,毒霧の沼地,34,48,5,1,1,52,53,54,7,6,1,0,3,2,1,12,2,2,11,37,1,1,7,0,0,0,11,81,0,0,3769,5863
182,balanced,10,machine_city,古代機械都市,39,57,6,1,1,54,55,66,56,55,1,0,5,26,25,217,2,2,84,391,18,1,19,0,0,0,88,606,0,0,4541,9417
182,balanced,11,deep_sea_temple,深海神殿,46,66,6,1,1,66,67,88,108,106,0,2,10,51,50,1784,2,2,161,2377,72,1,58,30,0,0,185,1325,0,0,7293,10243
182,balanced,12,demon_gate,魔界門,54,76,7,1,0,88,89,0,168,166,1,1,3,80,80,5270,0,0,248,6144,52,1,71,84,0,0,295,872,0,0,7933,0
182,balanced,13,sky_ruins,天空遺跡,68,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,14,13,1,0,2,5,4,62,1,0,20,99,7,1,19,0,0,0,8,1,0,0,230,1321
183,collector,2,cave,こだま洞くつ,3,7,2,1,1,8,8,11,8,7,1,0,3,3,2,49,1,0,12,96,4,1,21,0,0,0,5,13,0,0,1599,2231
183,collector,3,brook,しずく湖畔,5,10,3,1,1,12,12,17,18,17,1,0,3,6,5,33,1,0,25,71,0,0,10,0,0,0,12,31,0,0,2605,1653
183,collector,4,volcano,ほむら火山,8,14,4,1,1,17,17,19,7,6,1,0,8,2,1,21,5,5,14,73,0,0,15,0,0,0,14,10,0,0,1860,3414
183,collector,5,tower,星晶の塔,12,20,5,1,1,19,16,21,26,23,3,0,9,8,7,151,5,5,39,254,9,1,46,0,0,0,40,52,0,0,1804,2303
183,collector,6,snowfield,霜降り雪原,16,25,4,1,1,21,22,28,22,21,1,0,7,7,6,499,5,5,34,638,14,1,75,7,0,0,38,83,1,0,1217,3353
183,collector,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,28,27,35,32,29,3,0,5,10,9,360,0,0,42,447,6,1,61,6,0,0,24,97,1,0,1771,5924
183,collector,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,35,35,50,93,86,1,6,14,28,27,199,5,5,126,1464,9,1,80,15,0,0,125,441,0,0,5924,5624
183,collector,9,poison_bog,毒霧の沼地,34,48,5,1,1,50,51,54,17,14,3,0,10,5,4,30,5,5,27,247,4,1,27,0,0,0,39,155,1,0,2970,11539
183,collector,10,machine_city,古代機械都市,39,57,6,1,1,54,55,59,21,20,1,0,9,6,5,58,5,5,32,392,7,1,33,0,0,0,45,220,0,0,6092,15331
183,collector,11,deep_sea_temple,深海神殿,46,66,6,1,1,59,60,82,114,102,0,12,18,33,32,1257,5,5,152,6587,48,1,180,58,0,0,189,1116,0,0,8093,10992
183,collector,12,demon_gate,魔界門,54,76,7,1,1,82,78,78,14,5,2,7,19,1,0,186,5,5,20,325,3,1,186,1,0,0,47,0,0,0,5802,20222
183,collector,13,sky_ruins,天空遺跡,68,86,7,1,0,78,80,0,96,77,2,17,19,25,24,9098,0,0,121,15545,40,1,400,56,0,1,169,1303,0,0,10674,0
184,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,5,3,1,1,2,3,2,19,0,0,8,34,0,0,8,0,0,0,6,8,0,0,230,696
184,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,7,11,12,10,1,1,2,10,9,72,0,0,22,104,0,0,10,0,0,0,31,20,0,0,696,1379
184,rush,3,brook,しずく湖畔,5,10,3,1,1,11,12,14,4,4,0,0,0,2,1,10,0,0,6,19,0,0,6,0,0,0,4,21,0,0,1379,1142
184,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,24,61,60,0,1,0,57,56,299,0,0,118,474,0,0,7,0,0,0,186,96,0,0,1142,977
184,rush,5,tower,星晶の塔,12,20,5,1,1,24,24,34,78,78,0,0,0,74,73,331,0,0,152,505,0,0,7,0,0,0,236,175,0,0,977,1535
184,rush,6,snowfield,霜降り雪原,16,25,4,1,1,34,34,40,41,41,0,0,0,38,37,216,0,0,79,295,0,0,7,0,0,0,113,163,0,0,1535,2086
184,rush,7,thunder_ruins,雷鳴遺跡,21,31,5,1,0,40,40,0,85,85,0,0,0,80,80,379,0,0,165,612,0,0,6,0,0,0,252,360,0,0,2086,0
184,rush,8,prism_sanctuary,虹晶聖域,28,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,rush,9,poison_bog,毒霧の沼地,34,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,rush,10,machine_city,古代機械都市,39,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,rush,11,deep_sea_temple,深海神殿,46,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,rush,12,demon_gate,魔界門,54,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,rush,13,sky_ruins,天空遺跡,68,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,6,5,1,0,2,3,2,24,1,0,10,42,3,1,9,0,0,0,4,6,0,0,230,872
185,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,8,10,4,3,1,0,2,2,1,25,1,0,7,47,2,1,19,0,0,0,2,8,0,0,950,2770
185,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,12,15,7,7,0,0,4,3,2,18,2,2,12,51,3,1,8,0,0,0,9,34,0,0,2904,1649
185,balanced,4,volcano,ほむら火山,8,14,4,1,1,15,13,15,8,7,1,0,3,3,2,15,2,2,13,42,2,1,6,0,0,0,9,22,0,0,1278,1254
185,balanced,5,tower,星晶の塔,12,20,5,1,1,15,17,20,10,8,1,1,7,3,2,22,2,2,15,70,1,1,10,0,0,0,11,31,0,0,972,3977
185,balanced,6,snowfield,霜降り雪原,16,25,4,1,1,20,22,25,7,5,1,1,5,2,1,33,2,2,11,76,0,0,26,0,0,0,13,46,0,0,3080,4913
185,balanced,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,25,26,32,25,24,1,0,4,11,10,246,2,2,38,306,8,1,74,1,0,0,38,137,0,0,3806,3134
185,balanced,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,32,35,46,50,47,1,2,5,22,21,128,2,2,74,359,3,1,59,1,0,0,92,285,0,0,2428,7607
185,balanced,9,poison_bog,毒霧の沼地,34,48,5,1,1,46,46,49,13,12,1,0,4,5,4,28,2,2,20,74,0,0,8,0,0,0,22,160,0,0,5892,5856
185,balanced,10,machine_city,古代機械都市,39,57,6,1,1,49,51,63,58,57,1,0,4,27,26,253,2,2,87,380,12,1,23,0,0,0,88,623,0,0,4536,12092
185,balanced,11,deep_sea_temple,深海神殿,46,66,6,1,1,63,62,77,64,63,1,0,4,30,29,1008,2,2,96,1229,8,1,122,10,0,0,98,871,0,0,9365,17205
185,balanced,12,demon_gate,魔界門,54,76,7,1,1,77,78,97,90,72,1,17,26,34,33,7485,2,2,126,8553,48,1,284,39,0,0,180,1069,0,0,13325,14155
185,balanced,13,sky_ruins,天空遺跡,68,86,7,1,0,97,98,0,170,166,1,3,7,80,80,24130,0,0,250,24590,0,0,303,80,0,0,256,251,0,0,10963,0
186,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,16,13,1,2,3,5,4,61,1,0,22,113,7,1,17,0,0,0,12,0,0,0,230,1333
186,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,7,12,11,11,0,0,3,4,3,85,2,1,17,153,4,1,26,0,0,0,11,16,0,0,1411,1636
186,collector,3,brook,しずく湖畔,5,10,3,1,1,12,12,17,21,19,2,0,7,7,6,101,5,5,33,171,2,1,39,0,0,0,35,28,0,0,1954,1648
186,collector,4,volcano,ほむら火山,8,14,4,1,1,17,15,17,10,7,3,0,9,3,2,44,5,5,18,109,2,1,20,0,0,0,25,11,0,0,872,1601
186,collector,5,tower,星晶の塔,12,20,5,1,1,17,17,23,35,34,1,0,9,11,10,59,5,5,51,177,10,1,9,0,0,0,52,38,0,0,846,3479
186,collector,6,snowfield,霜降り雪原,16,25,4,1,1,23,23,26,11,7,3,1,10,3,2,86,5,5,19,172,4,1,30,0,0,0,26,42,0,0,1838,4716
186,collector,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,26,27,29,11,9,2,0,10,3,2,33,5,5,19,94,4,1,18,0,0,0,23,52,0,0,2491,3572
186,collector,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,29,30,52,104,102,0,2,11,33,32,224,5,5,142,940,16,1,34,0,0,0,132,521,0,0,1886,7831
186,collector,9,poison_bog,毒霧の沼地,34,48,5,1,1,52,52,55,20,17,3,0,10,6,5,78,5,5,31,204,11,1,18,0,0,0,43,193,1,0,4135,6744
186,collector,10,machine_city,古代機械都市,39,57,6,1,1,55,56,64,48,47,1,0,10,15,14,224,5,5,68,441,17,1,35,0,0,0,80,411,0,0,3561,13028
186,collector,11,deep_sea_temple,深海神殿,46,66,6,1,1,64,65,83,84,84,0,0,11,27,26,242,5,5,116,732,27,1,30,0,0,0,104,1003,0,0,6878,18304
186,collector,12,demon_gate,魔界門,54,76,7,1,1,83,84,100,125,120,1,4,12,39,38,354,5,5,169,1103,53,1,26,0,0,0,240,1054,1,0,9661,34296
186,collector,13,sky_ruins,天空遺跡,68,86,7,1,0,100,100,0,223,220,3,0,4,72,72,12272,0,0,295,14960,11,1,185,81,0,0,229,0,0,0,18101,0
187,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,5,3,1,1,1,3,2,22,0,0,8,36,0,0,9,0,0,0,5,8,0,0,230,705
187,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,9,8,1,0,2,8,7,59,0,0,17,81,0,0,8,0,0,0,23,16,0,0,705,1718
187,rush,3,brook,しずく湖畔,5,10,3,1,1,11,11,14,6,6,0,0,0,4,3,22,0,0,10,34,0,0,6,0,0,0,11,25,0,0,1718,1173
187,rush,4,volcano,ほむら火山,8,14,4,1,1,14,14,23,45,45,0,0,0,42,41,206,0,0,87,332,0,0,7,0,0,0,131,88,0,0,1173,963
187,rush,5,tower,星晶の塔,12,20,5,1,0,23,23,0,85,85,0,0,0,80,80,343,0,0,165,566,0,0,7,0,0,0,257,184,0,0,963,0
187,rush,6,snowfield,霜降り雪原,16,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
