run,profile,stage_index,stage_id,stage_name,req_level,boss_level,unlock_wins,reached,cleared,entry_highest_level,boss_start_highest_level,clear_highest_level,normalBattles,normalCombatWins,scoutWins,normalLosses,scoutEncounters,bossAttempts,bossLosses,bossTurns,recruitmentBossBattles,recruitmentBossLosses,totalBattles,totalTurns,guardTurns,maxGuardStreak,maxBattleTurns,battles50Plus,guardLoopBattles,stalledBattles,kos,trainingBooks,fusions,levelRecoveryBattles,gold_at_entry,gold_at_clear,scenario
285,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,17,13,1,3,6,5,4,54,2,0,24,118,5,1,17,0,0,0,13,0,0,0,230,1316,control
285,collector,2,cave,こだま洞くつ,3,7,2,1,1,9,9,11,8,6,2,0,7,3,2,20,5,5,16,82,4,1,10,0,0,0,22,13,0,0,2942,2103,control
285,collector,3,brook,しずく湖畔,5,10,3,1,1,11,10,12,9,7,2,0,7,3,2,20,5,5,17,72,3,1,8,0,0,0,23,8,0,0,1111,1327,control
285,collector,4,volcano,ほむら火山,8,14,4,1,1,12,12,13,4,2,2,0,7,1,0,7,5,5,10,61,0,0,15,0,0,0,19,0,0,0,702,2465,control
285,collector,5,tower,星晶の塔,12,20,5,1,1,13,15,22,30,29,0,1,11,9,8,45,5,5,44,145,3,1,7,0,0,0,49,42,0,0,1303,3860,control
286,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,7,2,1,4,4,2,1,15,0,0,9,37,0,0,10,0,0,0,7,3,0,0,230,863,control
286,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,6,10,5,3,1,1,2,3,2,26,0,0,8,43,0,0,11,0,0,0,10,17,0,0,863,566,control
286,rush,3,brook,しずく湖畔,5,10,3,1,1,10,10,14,6,6,0,0,0,4,3,24,0,0,10,36,0,0,6,0,0,0,10,22,0,0,566,1446,control
286,rush,4,volcano,ほむら火山,8,14,4,1,1,14,14,20,23,23,0,0,0,20,19,113,0,0,43,162,0,0,7,0,0,0,59,54,0,0,1446,2156,control
286,rush,5,tower,星晶の塔,12,20,5,1,0,20,20,0,45,45,0,0,0,40,40,194,0,0,85,307,0,0,7,0,0,0,120,123,0,0,2156,0,control
287,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,6,4,2,0,4,3,2,29,2,0,11,62,4,1,13,0,0,0,8,5,0,0,230,904,control
287,balanced,2,cave,こだま洞くつ,3,7,2,1,1,9,9,11,4,3,1,0,3,2,1,27,2,2,8,57,2,1,15,0,0,0,11,11,0,0,2100,2732,control
287,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,11,14,7,6,1,0,3,3,2,17,2,2,12,43,2,1,7,0,0,0,14,34,0,0,2117,1213,control
287,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,14,15,6,5,1,0,3,2,1,14,2,2,10,37,3,1,8,0,0,0,11,12,0,0,940,1249,control
287,balanced,5,tower,星晶の塔,12,20,5,1,1,15,16,22,30,23,0,7,14,10,9,48,2,2,42,153,10,1,8,0,0,0,59,57,0,0,968,3069,control
288,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,14,13,1,0,3,5,4,52,2,0,21,105,6,1,15,0,0,0,13,1,0,0,230,1310,control
288,collector,2,cave,こだま洞くつ,3,7,2,1,1,8,8,11,8,7,1,0,5,3,2,49,4,3,15,115,2,1,21,0,0,0,10,7,0,0,2936,2653,control
288,collector,3,brook,しずく湖畔,5,10,3,1,1,11,11,16,18,17,1,0,7,6,5,29,5,5,29,88,1,1,11,0,0,0,20,30,0,0,2143,1353,control
288,collector,4,volcano,ほむら火山,8,14,4,1,1,16,16,19,10,8,2,0,8,3,2,20,5,5,18,66,2,1,8,0,0,0,23,14,0,0,717,2786,control
288,collector,5,tower,星晶の塔,12,20,5,1,1,19,17,21,23,20,3,0,8,7,6,123,5,5,35,231,5,1,48,0,0,0,40,39,0,0,1472,2296,control
289,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,6,4,1,1,2,4,3,30,0,0,10,44,0,0,10,0,0,0,8,8,0,0,230,687,control
289,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,7,12,10,9,1,0,1,9,8,71,0,0,19,98,0,0,10,0,0,0,26,29,0,0,687,805,control
289,rush,3,brook,しずく湖畔,5,10,3,1,1,12,12,14,6,6,0,0,0,4,3,27,0,0,10,38,0,0,8,0,0,0,11,13,0,0,805,1164,control
289,rush,4,volcano,ほむら火山,8,14,4,1,1,14,14,21,30,29,0,1,0,26,25,129,0,0,56,218,0,0,7,0,0,0,88,70,0,0,1164,970,control
289,rush,5,tower,星晶の塔,12,20,5,1,0,21,21,0,47,45,0,2,0,40,40,166,0,0,87,305,0,0,8,0,0,0,137,108,0,0,970,0,control
290,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,7,4,2,1,5,3,2,26,2,0,12,71,4,1,19,0,0,0,10,5,0,0,230,892,control
290,balanced,2,cave,こだま洞くつ,3,7,2,1,1,9,8,10,4,3,1,0,3,2,1,34,2,2,8,65,3,1,20,0,0,0,11,12,0,0,2788,2558,control
290,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,11,13,5,4,1,0,5,2,1,14,2,2,9,44,1,1,9,0,0,0,11,15,0,0,1982,2081,control
290,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,13,16,10,7,1,2,7,3,2,15,2,2,15,70,1,1,9,0,0,0,22,20,0,0,1613,1912,control
290,balanced,5,tower,星晶の塔,12,20,5,1,1,16,15,21,19,18,1,0,5,8,7,42,2,2,29,98,7,1,7,0,0,0,31,62,0,0,1482,3044,control
291,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,12,10,1,1,4,4,3,37,2,1,18,88,7,1,14,0,0,0,11,1,0,0,230,1031,control
291,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,7,11,8,6,2,0,7,3,2,51,5,5,16,119,7,1,18,0,0,0,24,9,0,0,986,2293,control
291,collector,3,brook,しずく湖畔,5,10,3,1,1,11,9,15,21,18,3,0,8,7,6,46,5,5,33,111,7,1,9,0,0,0,34,20,0,0,1211,1562,control
291,collector,4,volcano,ほむら火山,8,14,4,1,1,15,15,18,16,14,2,0,9,5,4,51,5,5,26,142,4,1,16,0,0,0,32,17,0,0,826,1596,control
291,collector,5,tower,星晶の塔,12,20,5,1,1,18,19,25,42,41,0,1,9,13,12,59,5,5,60,348,12,1,18,0,0,0,70,43,0,0,844,3121,control
292,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,4,2,1,1,1,2,1,13,0,0,6,23,0,0,8,0,0,0,4,5,0,0,230,800,control
292,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,6,10,7,6,1,0,1,6,5,37,0,0,13,56,0,0,8,0,0,0,18,19,0,0,800,1378,control
292,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,13,4,4,0,0,0,2,1,11,0,0,6,17,0,0,6,0,0,0,5,20,0,0,1378,1456,control
292,rush,4,volcano,ほむら火山,8,14,4,1,0,13,14,0,44,44,0,0,0,40,40,203,0,0,84,315,0,0,6,0,0,0,129,81,0,0,1456,0,control
292,rush,5,tower,星晶の塔,12,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,control
293,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,7,4,2,1,4,3,2,43,1,0,11,75,6,1,19,0,0,0,10,5,0,0,230,912,control
293,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,6,11,6,5,1,0,3,3,2,50,1,0,10,88,4,1,23,0,0,0,5,13,0,0,1170,2645,control
293,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,12,14,5,5,0,0,5,2,1,8,2,2,9,28,1,1,7,0,0,0,6,18,0,0,3279,2826,control
293,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,11,13,6,5,1,0,4,2,1,11,2,2,10,37,2,1,6,0,0,0,7,9,0,0,2189,3236,control
293,balanced,5,tower,星晶の塔,12,20,5,1,1,13,15,20,11,10,1,0,3,4,3,20,2,2,17,55,1,1,6,0,0,0,16,49,0,0,2507,3970,control
294,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,7,3,2,2,5,2,1,23,1,0,10,51,3,1,12,0,0,0,7,0,0,0,230,1214,control
294,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,6,10,8,7,1,0,6,3,2,43,5,1,16,137,3,1,20,0,0,0,10,5,0,0,1472,3274,control
294,collector,3,brook,しずく湖畔,5,10,3,1,1,13,13,15,9,6,3,0,8,3,2,19,5,5,17,65,0,0,9,0,0,0,23,18,0,0,4769,3335,control
294,collector,4,volcano,ほむら火山,8,14,4,1,1,15,11,17,16,14,2,0,9,5,4,69,5,5,26,172,2,1,24,0,0,0,32,38,0,0,1762,1611,control
294,collector,5,tower,星晶の塔,12,20,5,1,1,17,17,25,45,43,1,1,11,14,13,82,5,5,64,256,11,1,35,0,0,0,63,50,0,0,852,5387,control
295,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,4,3,1,0,1,3,2,22,0,0,7,33,0,0,9,0,0,0,5,9,0,0,230,657,control
295,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,5,4,1,0,1,4,3,36,0,0,9,48,0,0,10,0,0,0,11,11,0,0,657,1422,control
295,rush,3,brook,しずく湖畔,5,10,3,1,1,10,10,12,4,4,0,0,0,2,1,12,0,0,6,20,0,0,9,0,0,0,5,15,0,0,1422,2019,control
295,rush,4,volcano,ほむら火山,8,14,4,1,1,12,13,18,22,22,0,0,0,19,18,111,0,0,41,159,0,0,7,0,0,0,56,51,0,0,2019,986,control
295,rush,5,tower,星晶の塔,12,20,5,1,0,18,20,0,45,45,0,0,0,40,40,195,0,0,85,312,0,0,7,0,0,0,124,135,0,0,986,0,control
296,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,8,4,2,2,6,3,2,34,2,0,13,73,4,1,15,0,0,0,11,5,0,0,230,873,control
296,balanced,2,cave,こだま洞くつ,3,7,2,1,1,8,8,12,6,5,1,0,3,3,2,50,2,1,11,90,3,1,19,0,0,0,12,24,0,0,2769,1947,control
296,balanced,3,brook,しずく湖畔,5,10,3,1,1,12,12,15,11,10,1,0,3,5,4,38,2,2,18,79,2,1,11,0,0,0,20,32,0,0,1848,971,control
296,balanced,4,volcano,ほむら火山,8,14,4,1,1,15,14,17,6,5,1,0,3,2,1,28,2,2,10,52,0,0,20,0,0,0,11,9,0,0,753,3133,control
296,balanced,5,tower,星晶の塔,12,20,5,1,1,17,17,23,27,26,1,0,6,12,11,65,2,2,41,129,5,1,9,0,0,0,43,88,0,0,2428,1877,control
297,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,9,7,1,1,7,3,2,30,4,3,16,85,3,1,16,0,0,0,13,0,0,0,230,1159,control
297,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,6,10,8,7,1,0,3,3,2,47,2,1,13,103,5,1,25,0,0,0,6,8,0,0,869,2331,control
297,collector,3,brook,しずく湖畔,5,10,3,1,1,11,7,14,21,19,2,0,8,7,6,40,5,5,33,105,3,1,13,0,0,0,23,20,0,0,2186,2227,control
297,collector,4,volcano,ほむら火山,8,14,4,1,1,14,12,13,7,4,3,0,8,2,1,11,5,5,14,65,1,1,8,0,0,0,21,3,0,0,1176,2656,control
297,collector,5,tower,星晶の塔,12,20,5,1,1,13,15,22,32,30,2,0,9,10,9,130,5,5,47,248,2,1,53,1,0,0,48,48,0,0,1404,3536,control
298,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,10,4,1,5,5,4,3,29,0,0,14,62,0,0,9,0,0,0,12,7,0,0,230,692,control
298,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,7,10,6,5,1,0,1,5,4,42,0,0,11,59,0,0,10,0,0,0,15,15,0,0,692,1403,control
298,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,5,5,0,0,0,3,2,18,0,0,8,27,0,0,6,0,0,0,8,25,0,0,1403,1185,control
298,rush,4,volcano,ほむら火山,8,14,4,1,1,14,14,20,22,22,0,0,0,19,18,102,0,0,41,157,0,0,7,0,0,0,58,63,0,0,1185,1297,control
298,rush,5,tower,星晶の塔,12,20,5,1,0,20,21,0,46,45,0,1,0,40,40,183,0,0,86,301,0,0,7,0,0,0,127,111,0,0,1297,0,control
299,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,9,5,1,3,4,3,2,29,1,0,13,62,5,1,10,0,0,0,9,5,0,0,230,870,control
299,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,6,10,6,5,1,0,2,3,2,41,1,0,10,84,2,1,15,0,0,0,7,11,0,0,948,2758,control
299,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,11,14,7,7,0,0,5,3,2,16,2,2,12,43,3,1,8,0,0,0,9,22,0,0,3132,2301,control
299,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,12,15,6,5,1,0,4,2,1,10,2,2,10,34,1,1,7,0,0,0,7,20,0,0,1782,2433,control
299,balanced,5,tower,星晶の塔,12,20,5,1,1,15,17,24,30,28,1,1,6,13,12,60,2,2,45,134,4,1,8,0,0,0,48,83,0,0,1885,3026,control
300,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,8,6,2,0,3,3,2,35,1,0,12,61,2,1,13,0,0,0,9,1,0,0,230,1159,control
300,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,5,10,9,7,1,1,4,3,2,41,1,0,13,99,2,1,17,0,0,0,6,6,0,0,1417,2850,control
300,collector,3,brook,しずく湖畔,5,10,3,1,1,10,10,14,15,14,1,0,6,5,4,30,5,5,25,86,2,1,9,0,0,0,28,27,0,0,3244,1361,control
300,collector,4,volcano,ほむら火山,8,14,4,1,1,14,15,18,16,13,3,0,9,5,4,39,5,5,26,213,6,1,19,0,0,0,34,28,0,0,720,1619,control
300,collector,5,tower,星晶の塔,12,20,5,1,1,18,17,24,39,36,2,1,8,12,11,156,5,5,56,312,7,1,24,0,0,0,53,45,0,0,856,3502,control
1,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,4,2,1,1,2,2,1,12,0,0,6,24,0,0,6,0,0,0,3,3,0,0,230,920,finalist
1,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,6,10,5,4,1,0,2,4,3,27,0,0,9,41,0,0,9,0,0,0,9,16,0,0,920,1271,finalist
1,rush,3,brook,しずく湖畔,5,10,3,1,1,10,10,13,5,5,0,0,0,3,2,15,0,0,8,26,0,0,6,0,0,0,8,23,0,0,1271,1471,finalist
1,rush,4,volcano,ほむら火山,8,14,4,1,1,13,14,16,8,8,0,0,0,5,4,28,0,0,13,60,0,0,6,0,0,0,18,30,0,0,1471,948,finalist
1,rush,5,tower,星晶の塔,12,20,5,1,0,16,17,0,53,45,0,8,0,40,40,162,0,0,93,353,0,0,7,0,0,0,160,116,0,0,948,0,finalist
2,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,4,3,1,0,2,2,1,10,1,0,7,24,1,1,7,0,0,0,2,2,0,0,230,1136,finalist
2,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,7,10,4,4,0,0,4,2,1,38,2,0,8,91,2,1,20,0,0,0,5,8,0,0,1214,2561,finalist
2,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,9,14,11,10,1,0,3,5,4,31,2,0,18,60,0,0,9,0,0,0,8,38,0,0,2829,1473,finalist
2,balanced,4,volcano,ほむら火山,8,14,4,1,1,15,15,15,4,3,1,0,3,1,0,5,2,2,7,25,1,1,7,0,0,0,8,0,0,0,3087,4089,finalist
2,balanced,5,tower,星晶の塔,12,20,5,1,1,15,16,24,23,22,1,0,3,10,9,59,2,2,35,112,1,1,10,0,0,0,33,98,0,0,3168,4102,finalist
3,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,6,4,1,1,5,2,1,13,4,0,12,56,5,1,9,0,0,0,6,0,0,0,230,1247,finalist
3,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,8,9,2,1,1,0,6,1,0,17,5,5,8,56,2,1,17,0,0,0,11,0,0,0,2829,3738,finalist
3,collector,3,brook,しずく湖畔,5,10,3,1,1,9,8,11,6,4,2,0,7,2,1,17,5,5,13,60,0,0,14,0,0,0,12,5,0,0,1975,4004,finalist
3,collector,4,volcano,ほむら火山,8,14,4,1,1,11,11,13,8,5,2,1,9,2,1,23,5,5,15,85,2,1,18,0,0,0,24,5,0,0,2115,2121,finalist
3,collector,5,tower,星晶の塔,12,20,5,1,1,13,17,24,41,32,3,6,16,11,10,127,5,5,57,303,7,1,26,0,0,0,72,51,0,0,1121,2595,finalist
4,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,3,2,1,0,1,2,1,11,0,0,5,19,0,0,7,0,0,0,2,2,0,0,230,993,finalist
4,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,6,9,3,2,1,0,1,2,1,14,0,0,5,23,0,0,8,0,0,0,5,9,0,0,993,1075,finalist
4,rush,3,brook,しずく湖畔,5,10,3,1,1,9,10,12,4,4,0,0,0,2,1,11,0,0,6,18,0,0,6,0,0,0,5,21,0,0,1075,1783,finalist
4,rush,4,volcano,ほむら火山,8,14,4,1,1,12,13,15,5,5,0,0,0,2,1,12,0,0,7,31,0,0,6,0,0,0,8,22,0,0,1783,1813,finalist
4,rush,5,tower,星晶の塔,12,20,5,1,0,15,16,0,45,45,0,0,0,40,40,171,0,0,85,294,0,0,6,0,0,0,126,142,0,0,1813,0,finalist
5,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,4,2,2,0,3,2,1,19,1,0,7,34,4,1,12,0,0,0,5,2,0,0,230,1123,finalist
5,balanced,2,cave,こだま洞くつ,3,7,2,1,1,5,6,10,6,5,1,0,2,3,2,30,1,0,10,48,1,1,14,0,0,0,4,11,0,0,2081,2680,finalist
5,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,11,12,3,3,0,0,5,1,0,6,2,2,6,23,1,1,7,0,0,0,5,0,0,0,3074,4105,finalist
5,balanced,4,volcano,ほむら火山,8,14,4,1,1,12,9,10,9,8,1,0,4,1,0,4,2,2,12,32,0,0,6,0,0,0,5,0,0,0,3180,4362,finalist
5,balanced,5,tower,星晶の塔,12,20,5,1,1,10,14,21,23,18,1,4,6,8,7,37,2,2,33,114,5,1,8,0,0,0,37,82,0,0,3379,3101,finalist
6,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,4,1,0,2,2,1,13,1,0,8,28,3,1,10,0,0,0,2,0,0,0,230,1272,finalist
6,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,6,9,5,4,1,0,3,2,1,26,1,0,8,50,3,1,19,0,0,0,5,3,0,0,1350,3144,finalist
6,collector,3,brook,しずく湖畔,5,10,3,1,1,8,10,11,3,2,1,0,7,1,0,5,5,5,9,51,0,0,11,0,0,0,17,0,0,0,3518,4563,finalist
6,collector,4,volcano,ほむら火山,8,14,4,1,1,11,11,11,4,1,3,0,8,1,0,6,5,4,10,56,1,1,8,0,0,0,20,0,0,0,2410,3237,finalist
6,collector,5,tower,星晶の塔,12,20,5,1,1,12,15,21,27,21,2,4,13,7,6,76,5,5,39,251,2,1,35,0,0,0,50,60,0,0,3401,2306,finalist
7,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,4,2,0,2,0,2,1,0,10,0,0,3,18,0,0,10,0,0,0,2,0,0,0,230,1078,finalist
7,rush,2,cave,こだま洞くつ,3,7,2,1,1,4,5,7,3,3,0,0,0,2,1,15,0,0,5,23,0,0,8,0,0,0,5,8,0,0,1078,1112,finalist
7,rush,3,brook,しずく湖畔,5,10,3,1,1,7,9,12,6,6,0,0,0,4,3,19,0,0,10,35,0,0,6,0,0,0,11,25,0,0,1112,1852,finalist
7,rush,4,volcano,ほむら火山,8,14,4,1,1,12,13,16,6,6,0,0,0,3,2,14,0,0,9,34,0,0,5,0,0,0,10,34,0,0,1852,1154,finalist
7,rush,5,tower,星晶の塔,12,20,5,1,0,16,17,0,49,45,0,4,0,40,40,169,0,0,89,322,0,0,7,0,0,0,157,131,0,0,1154,0,finalist
8,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,4,3,1,0,3,2,1,11,1,0,7,28,2,1,6,0,0,0,3,2,0,0,230,1135,finalist
8,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,5,9,4,3,1,0,2,2,1,30,1,0,7,62,2,1,15,0,0,0,3,4,0,0,1213,3280,finalist
8,balanced,3,brook,しずく湖畔,5,10,3,1,1,9,10,13,7,6,1,0,3,3,2,13,2,1,12,42,2,1,8,0,0,0,7,24,0,0,3414,2761,finalist
8,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,14,15,4,3,1,0,3,1,0,6,2,2,7,43,4,1,19,0,0,0,7,0,0,0,2612,4760,finalist
8,balanced,5,tower,星晶の塔,12,20,5,1,1,15,17,24,30,28,1,1,5,13,12,54,2,2,45,128,5,1,7,0,0,0,52,109,0,0,3687,1850,finalist
9,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,3,2,0,3,2,1,14,1,0,8,29,3,1,9,0,0,0,3,0,0,0,230,1260,finalist
9,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,6,9,2,0,2,0,4,1,0,13,2,0,5,42,1,1,16,0,0,0,6,0,0,0,1518,3962,finalist
9,collector,3,brook,しずく湖畔,5,10,3,1,1,7,8,8,3,1,2,0,7,1,0,6,5,5,9,43,1,1,8,0,0,0,17,0,0,0,4230,4965,finalist
9,collector,4,volcano,ほむら火山,8,14,4,1,1,8,10,13,9,4,3,2,10,2,1,11,4,3,15,102,3,1,11,0,0,0,25,7,0,0,2622,3936,finalist
9,collector,5,tower,星晶の塔,12,20,5,1,1,14,15,23,43,39,2,2,10,13,12,448,5,5,61,613,14,1,82,5,0,0,64,85,0,0,2941,2574,finalist
10,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,3,2,1,0,2,2,1,11,0,0,5,19,0,0,6,0,0,0,3,2,0,0,230,994,finalist
10,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,5,9,4,3,1,0,1,3,2,23,0,0,7,41,0,0,10,0,0,0,9,12,0,0,994,1752,finalist
10,rush,3,brook,しずく湖畔,5,10,3,1,1,9,10,13,5,5,0,0,0,3,2,14,0,0,8,24,0,0,6,0,0,0,6,28,0,0,1752,1435,finalist
10,rush,4,volcano,ほむら火山,8,14,4,1,1,13,14,16,5,5,0,0,0,2,1,11,0,0,7,23,0,0,6,0,0,0,4,23,0,0,1435,1179,finalist
10,rush,5,tower,星晶の塔,12,20,5,1,0,16,17,0,49,45,0,4,0,40,40,180,0,0,89,345,0,0,8,0,0,0,137,128,0,0,1179,0,finalist
11,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,4,2,2,0,3,2,1,15,1,0,7,27,3,1,9,0,0,0,4,2,0,0,230,1118,finalist
11,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,7,10,4,3,1,0,3,2,1,18,2,1,8,59,1,1,13,0,0,0,10,9,0,0,1376,2811,finalist
11,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,11,12,3,2,1,0,3,1,0,7,2,2,6,31,1,1,8,0,0,0,8,0,0,0,2592,4011,finalist
11,balanced,4,volcano,ほむら火山,8,14,4,1,1,12,11,14,8,7,1,0,3,3,2,31,2,2,13,70,2,1,18,0,0,0,15,30,0,0,3107,2124,finalist
11,balanced,5,tower,星晶の塔,12,20,5,1,1,14,17,23,21,20,1,0,4,9,8,58,2,2,32,110,0,0,10,0,0,0,34,78,0,0,1646,3008,finalist
12,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,5,5,0,0,1,2,1,9,1,0,8,27,1,1,5,0,0,0,1,0,0,0,230,1208,finalist
12,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,5,8,5,3,2,0,4,2,1,31,2,0,9,65,3,1,16,0,0,0,3,3,0,0,1406,2930,finalist
12,collector,3,brook,しずく湖畔,5,10,3,1,1,10,10,12,6,4,2,0,8,2,1,9,5,5,13,51,1,1,7,0,0,0,13,5,0,0,3498,4092,finalist
12,collector,4,volcano,ほむら火山,8,14,4,1,1,12,12,14,4,2,2,0,7,1,0,5,5,4,10,48,2,1,8,0,0,0,15,0,0,0,2161,4075,finalist
12,collector,5,tower,星晶の塔,12,20,5,1,1,14,16,18,8,6,2,0,8,2,1,12,5,5,15,68,1,1,10,0,0,0,22,10,0,0,2702,4952,finalist
13,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,3,2,1,0,1,2,1,10,0,0,5,19,0,0,6,0,0,0,2,2,0,0,230,994,finalist
13,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,6,9,4,3,1,0,1,3,2,22,0,0,7,33,0,0,9,0,0,0,7,14,0,0,994,969,finalist
13,rush,3,brook,しずく湖畔,5,10,3,1,1,9,10,11,3,3,0,0,0,1,0,7,0,0,4,12,0,0,7,0,0,0,2,0,0,0,969,2952,finalist
13,rush,4,volcano,ほむら火山,8,14,4,1,1,11,12,16,10,10,0,0,0,7,6,34,0,0,17,76,0,0,6,0,0,0,27,54,0,0,2952,992,finalist
13,rush,5,tower,星晶の塔,12,20,5,1,0,16,17,0,48,45,0,3,0,40,40,167,0,0,88,324,0,0,7,0,0,0,155,127,0,0,992,0,finalist
14,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,4,2,2,0,4,2,1,17,2,0,8,40,3,1,12,0,0,0,5,2,0,0,230,1121,finalist
14,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,9,2,1,1,0,3,1,0,17,2,2,5,38,0,0,17,0,0,0,8,0,0,0,1697,3326,finalist
14,balanced,3,brook,しずく湖畔,5,10,3,1,1,9,9,12,7,6,1,0,3,3,2,15,2,1,12,52,0,0,11,0,0,0,14,18,0,0,2576,2435,finalist
14,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,13,15,4,3,1,0,2,1,0,3,1,0,6,20,0,0,7,0,0,0,2,0,0,0,2501,4954,finalist
14,balanced,5,tower,星晶の塔,12,20,5,1,1,15,15,21,13,12,1,0,3,5,4,30,2,2,20,68,4,1,8,0,0,0,20,92,0,0,5211,1836,finalist
15,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,4,1,0,2,2,1,11,1,0,8,29,2,1,7,0,0,0,2,0,0,0,230,1269,finalist
15,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,6,9,5,3,2,0,5,2,1,23,3,1,10,67,4,1,13,0,0,0,10,3,0,0,1347,3089,finalist
15,collector,3,brook,しずく湖畔,5,10,3,1,1,8,8,12,12,9,3,0,7,4,3,33,4,3,20,81,2,1,11,0,0,0,21,13,0,0,3547,2557,finalist
15,collector,4,volcano,ほむら火山,8,14,4,1,1,11,12,13,4,2,2,0,8,1,0,2,5,5,10,45,0,0,7,0,0,0,11,0,0,0,3151,5185,finalist
15,collector,5,tower,星晶の塔,12,20,5,1,1,13,14,23,44,39,2,3,11,13,12,207,5,5,62,492,6,1,54,1,0,0,66,68,0,0,2738,2255,finalist
16,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,4,1,2,1,2,2,1,15,0,0,6,27,0,0,11,0,0,0,4,3,0,0,230,897,finalist
16,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,6,9,3,3,0,0,0,2,1,14,0,0,5,23,0,0,9,0,0,0,4,7,0,0,897,1359,finalist
16,rush,3,brook,しずく湖畔,5,10,3,1,1,9,10,13,5,5,0,0,0,3,2,14,0,0,8,22,0,0,6,0,0,0,8,32,0,0,1359,1146,finalist
