run,profile,stage_index,stage_id,stage_name,req_level,boss_level,unlock_wins,reached,cleared,entry_highest_level,boss_start_highest_level,clear_highest_level,normalBattles,normalCombatWins,scoutWins,normalLosses,scoutEncounters,bossAttempts,bossLosses,bossTurns,recruitmentBossBattles,recruitmentBossLosses,totalBattles,totalTurns,guardTurns,maxGuardStreak,maxBattleTurns,battles50Plus,guardLoopBattles,stalledBattles,kos,trainingBooks,fusions,levelRecoveryBattles,gold_at_entry,gold_at_clear
126,collector,13,sky_ruins,天空遺跡,68,86,7,1,0,86,80,0,251,245,2,4,7,80,80,26127,0,0,331,26714,93,3,345,80,0,0,257,1366,0,0,8191,0
127,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,7,4,1,2,3,4,3,35,0,0,11,53,0,0,10,0,0,0,9,8,0,0,230,692
127,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,11,10,1,0,2,10,9,82,0,0,21,112,0,0,11,0,0,0,30,20,0,0,692,1242
127,rush,3,brook,しずく湖畔,5,10,3,1,1,11,12,14,7,7,0,0,0,5,4,31,0,0,12,42,0,0,7,0,0,0,14,23,0,0,1242,1387
127,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,19,18,18,0,0,0,15,14,88,0,0,33,132,0,0,7,0,0,0,45,48,0,0,1387,1284
127,rush,5,tower,星晶の塔,12,20,5,1,1,19,20,29,59,57,0,2,0,53,52,254,0,0,112,423,0,0,7,0,0,0,190,141,0,0,1284,1501
127,rush,6,snowfield,霜降り雪原,16,25,4,1,0,29,30,0,84,84,0,0,0,80,80,412,0,0,164,625,0,0,7,0,0,0,244,285,0,0,1501,0
127,rush,7,thunder_ruins,雷鳴遺跡,21,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,rush,8,prism_sanctuary,虹晶聖域,28,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,rush,9,poison_bog,毒霧の沼地,34,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,rush,10,machine_city,古代機械都市,39,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,rush,11,deep_sea_temple,深海神殿,46,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,rush,12,demon_gate,魔界門,54,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,rush,13,sky_ruins,天空遺跡,68,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,6,5,1,0,2,3,2,23,1,0,10,45,1,1,11,0,0,0,4,6,0,0,230,860
128,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,6,5,1,0,2,3,2,43,1,0,10,73,1,1,23,0,0,0,5,18,0,0,938,2166
128,balanced,3,brook,しずく湖畔,5,10,3,1,1,12,8,12,9,8,1,0,3,4,3,16,2,2,15,47,5,2,9,0,0,0,13,29,1,0,2300,1601
128,balanced,4,volcano,ほむら火山,8,14,4,1,1,12,12,14,6,5,1,0,6,2,1,12,2,2,10,42,3,1,6,0,0,0,7,12,0,0,1240,1533
128,balanced,5,tower,星晶の塔,12,20,5,1,1,14,16,20,13,10,1,2,6,4,3,21,2,2,19,66,2,2,7,0,0,0,21,49,0,0,1188,2990
128,balanced,6,snowfield,霜降り雪原,16,25,4,1,1,20,24,26,6,5,1,0,3,2,1,21,2,2,10,44,0,0,14,0,0,0,11,38,0,0,2317,5112
128,balanced,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,26,27,31,13,12,1,0,5,5,4,93,2,2,20,140,2,1,50,1,0,0,23,89,0,0,3960,3121
128,balanced,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,31,32,47,157,69,1,87,90,33,32,195,2,2,192,1090,16,1,59,1,0,0,377,406,0,0,2418,7029
128,balanced,9,poison_bog,毒霧の沼地,34,48,5,1,1,47,48,50,7,6,1,0,3,2,1,19,2,2,11,49,0,0,12,0,0,0,12,102,0,0,5444,5835
128,balanced,10,machine_city,古代機械都市,39,57,6,1,1,50,51,63,60,59,1,0,5,28,27,291,2,2,90,440,19,3,37,0,0,0,94,626,0,0,4519,12115
128,balanced,11,deep_sea_temple,深海神殿,46,66,6,1,1,63,64,79,64,63,1,0,3,30,29,231,2,2,96,424,8,1,18,0,0,0,100,882,0,0,9383,16847
128,balanced,12,demon_gate,魔界門,54,76,7,1,1,79,78,83,18,16,1,1,5,6,5,65,2,2,26,414,0,0,120,2,0,0,34,449,0,0,13047,14205
128,balanced,13,sky_ruins,天空遺跡,68,86,7,1,1,83,82,100,67,66,1,0,5,31,30,4349,2,2,100,4530,40,2,151,31,0,0,109,1389,0,0,11001,19208
129,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,17,16,1,0,2,6,5,71,1,0,24,134,19,3,16,0,0,0,14,0,0,0,230,1188
129,collector,2,cave,こだま洞くつ,3,7,2,1,1,8,8,12,14,13,1,0,6,5,4,60,5,5,24,130,6,2,20,0,0,0,29,11,0,0,1616,2455
129,collector,3,brook,しずく湖畔,5,10,3,1,1,12,12,17,27,25,2,0,4,9,8,75,1,0,37,138,6,2,15,0,0,0,27,22,0,0,1298,1607
129,collector,4,volcano,ほむら火山,8,14,4,1,1,14,12,14,7,4,3,0,8,2,1,27,5,5,14,63,2,2,15,0,0,0,14,6,0,0,1814,2689
129,collector,5,tower,星晶の塔,12,20,5,1,1,14,15,27,65,60,2,3,11,20,19,191,5,5,90,561,5,2,28,0,0,0,89,89,0,0,1421,3501
129,collector,6,snowfield,霜降り雪原,16,25,4,1,1,27,26,33,61,57,3,1,9,14,13,799,5,5,80,981,19,2,71,9,0,0,59,126,0,17,1849,2952
129,collector,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,33,33,43,99,93,5,1,11,22,21,1692,5,5,126,2035,28,2,120,20,0,0,91,195,1,30,1560,3700
129,collector,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,43,44,57,123,112,1,10,18,29,28,410,5,5,157,1473,33,2,117,8,0,0,168,438,1,23,1955,7856
129,collector,9,poison_bog,毒霧の沼地,34,48,5,1,1,57,50,51,25,22,3,0,9,2,1,20,5,5,32,108,2,1,15,0,0,0,25,59,1,17,4148,10195
129,collector,10,machine_city,古代機械都市,39,57,6,1,1,51,51,67,81,76,2,3,14,25,24,323,5,5,111,1065,24,2,107,6,0,0,104,886,1,0,5383,12863
129,collector,11,deep_sea_temple,深海神殿,46,66,6,1,1,67,67,75,44,39,3,2,12,13,12,162,5,5,62,974,8,2,124,5,0,0,68,541,0,0,6790,18168
129,collector,12,demon_gate,魔界門,54,76,7,1,1,75,75,84,51,45,1,5,15,14,13,1169,5,5,70,4339,42,2,138,32,0,0,139,652,1,0,9590,15399
129,collector,13,sky_ruins,天空遺跡,68,86,7,1,0,84,85,0,135,121,0,14,21,38,38,7162,0,0,173,11765,117,3,225,64,0,0,217,1038,0,0,8128,0
130,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,5,3,1,1,2,3,2,24,0,0,8,39,0,0,11,0,0,0,6,8,0,0,230,721
130,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,5,4,1,0,1,4,3,32,0,0,9,44,0,0,9,0,0,0,11,16,0,0,721,1368
130,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,7,7,0,0,0,5,4,26,0,0,12,38,0,0,7,0,0,0,14,27,0,0,1368,1153
130,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,20,21,21,0,0,0,18,17,96,0,0,39,146,0,0,7,0,0,0,53,47,0,0,1153,2179
130,rush,5,tower,星晶の塔,12,20,5,1,1,20,20,30,66,66,0,0,0,62,61,297,0,0,128,449,0,0,7,0,0,0,190,158,0,0,2179,1539
130,rush,6,snowfield,霜降り雪原,16,25,4,1,1,30,31,40,59,59,0,0,0,56,55,289,0,0,115,409,0,0,8,0,0,0,167,223,0,0,1539,2035
130,rush,7,thunder_ruins,雷鳴遺跡,21,31,5,1,0,40,40,0,85,85,0,0,0,80,80,390,0,0,165,539,0,0,7,0,0,0,240,344,0,0,2035,0
130,rush,8,prism_sanctuary,虹晶聖域,28,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,rush,9,poison_bog,毒霧の沼地,34,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,rush,10,machine_city,古代機械都市,39,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,rush,11,deep_sea_temple,深海神殿,46,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,rush,12,demon_gate,魔界門,54,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,rush,13,sky_ruins,天空遺跡,68,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,11,7,1,3,6,4,3,40,2,0,17,85,8,3,14,0,0,0,13,7,0,0,230,752
131,balanced,2,cave,こだま洞くつ,3,7,2,1,1,9,9,12,6,5,1,0,2,3,2,28,1,0,10,48,3,2,12,0,0,0,8,22,0,0,1528,1665
131,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,10,13,7,6,1,0,4,3,2,15,2,2,12,34,2,1,6,0,0,0,9,19,0,0,1979,1475
131,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,14,17,6,5,1,0,3,2,1,11,2,2,10,34,3,1,7,0,0,0,7,17,0,0,1143,3243
131,balanced,5,tower,星晶の塔,12,20,5,1,1,17,17,22,15,14,1,0,3,6,5,78,2,2,23,130,5,1,22,0,0,0,22,70,0,0,2512,1879
131,balanced,6,snowfield,霜降り雪原,16,25,4,1,1,22,23,29,20,20,0,0,6,9,8,84,2,2,31,160,4,1,18,0,0,0,34,110,0,0,1456,2442
131,balanced,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,29,30,36,27,26,1,0,3,12,11,197,2,2,41,268,7,2,30,0,0,0,39,117,0,0,1892,5261
131,balanced,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,36,35,52,93,89,1,3,10,43,42,284,2,2,138,663,20,1,16,0,0,0,161,550,0,0,4075,4923
131,balanced,9,poison_bog,毒霧の沼地,34,48,5,1,1,52,53,55,9,8,1,0,3,3,2,20,2,2,14,53,1,1,10,0,0,0,14,94,0,0,3814,14152
131,balanced,10,machine_city,古代機械都市,39,57,6,1,1,55,56,66,48,47,1,0,4,22,21,171,2,2,72,332,11,1,18,0,0,0,74,582,0,0,10960,14262
131,balanced,11,deep_sea_temple,深海神殿,46,66,6,1,1,66,65,84,95,91,1,3,7,44,43,1590,2,2,141,1880,71,4,61,26,0,0,157,1176,0,0,11045,10084
131,balanced,12,demon_gate,魔界門,54,76,7,1,1,84,85,100,92,90,1,1,4,43,42,2899,2,2,137,3587,51,2,72,48,0,0,174,1052,0,0,7810,27886
131,balanced,13,sky_ruins,天空遺跡,68,86,7,1,0,100,100,0,167,166,1,0,3,80,80,5795,0,0,247,6200,41,2,73,80,0,0,249,0,0,0,21596,0
132,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,12,9,2,1,3,4,3,48,1,0,17,83,14,4,15,0,0,0,12,0,0,0,230,1029
132,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,7,12,11,10,1,0,5,4,3,90,4,3,19,157,8,3,28,0,0,0,22,16,0,0,1287,1792
132,collector,3,brook,しずく湖畔,5,10,3,1,1,12,12,13,3,0,3,0,8,1,0,5,5,5,9,40,0,0,7,0,0,0,17,0,0,0,1856,2433
132,collector,4,volcano,ほむら火山,8,14,4,1,1,13,10,16,22,17,2,3,10,6,5,48,5,5,33,196,4,1,14,0,0,0,46,32,1,0,1285,1899
132,collector,5,tower,星晶の塔,12,20,5,1,1,16,16,21,28,25,1,2,9,8,7,34,5,5,41,255,11,2,14,0,0,0,57,19,0,0,1005,3846
132,collector,6,snowfield,霜降り雪原,16,25,4,1,1,21,20,31,46,44,2,0,8,15,14,308,5,5,66,517,11,2,44,0,0,0,62,141,0,0,2032,2970
132,collector,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,31,31,39,44,42,2,0,7,14,13,386,5,5,63,492,7,1,31,0,0,0,55,132,0,0,1569,3616
132,collector,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,39,38,65,241,196,2,43,32,65,64,1572,5,5,311,3937,42,2,59,7,0,0,307,933,1,0,1911,7687
132,collector,9,poison_bog,毒霧の沼地,34,48,5,1,1,65,66,69,29,26,3,0,10,9,8,127,5,5,43,255,5,1,53,1,0,0,46,248,1,0,4059,6692
132,collector,10,machine_city,古代機械都市,39,57,6,1,1,69,70,76,45,44,1,0,7,14,13,140,5,5,64,350,9,2,51,1,0,0,60,399,0,0,3534,12846
132,collector,11,deep_sea_temple,深海神殿,46,66,6,1,1,76,76,97,142,139,2,1,12,46,45,4725,5,5,193,6378,69,2,210,56,0,0,175,1621,0,0,6782,18271
132,collector,12,demon_gate,魔界門,54,76,7,1,0,97,98,0,108,103,2,3,7,33,33,7382,0,0,141,15231,72,2,233,75,0,0,157,181,0,0,9644,0
132,collector,13,sky_ruins,天空遺跡,68,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,4,3,1,0,1,3,2,25,0,0,7,36,0,0,9,0,0,0,5,9,0,0,230,667
133,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,10,9,1,0,1,9,8,69,0,0,19,91,0,0,9,0,0,0,25,13,0,0,667,1682
133,rush,3,brook,しずく湖畔,5,10,3,1,1,11,12,14,6,6,0,0,0,4,3,20,0,0,10,28,0,0,6,0,0,0,10,29,0,0,1682,1165
133,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,19,16,16,0,0,0,13,12,64,0,0,29,98,0,0,7,0,0,0,38,32,0,0,1165,1875
133,rush,5,tower,星晶の塔,12,20,5,1,1,19,20,30,60,60,0,0,0,56,55,267,0,0,116,398,0,0,7,0,0,0,167,160,0,0,1875,1546
133,rush,6,snowfield,霜降り雪原,16,25,4,1,1,30,30,40,68,68,0,0,0,65,64,341,0,0,133,472,0,0,8,0,0,0,194,247,0,0,1546,2060
133,rush,7,thunder_ruins,雷鳴遺跡,21,31,5,1,0,40,41,0,85,85,0,0,0,80,80,397,0,0,165,534,0,0,7,0,0,0,240,351,0,0,2060,0
133,rush,8,prism_sanctuary,虹晶聖域,28,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,rush,9,poison_bog,毒霧の沼地,34,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,rush,10,machine_city,古代機械都市,39,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,rush,11,deep_sea_temple,深海神殿,46,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,rush,12,demon_gate,魔界門,54,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,rush,13,sky_ruins,天空遺跡,68,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,8,4,2,2,6,3,2,40,2,0,13,96,11,3,20,0,0,0,11,5,0,0,230,872
134,balanced,2,cave,こだま洞くつ,3,7,2,1,1,8,8,11,6,5,1,0,3,3,2,55,2,2,11,90,4,2,22,0,0,0,13,15,0,0,2348,2276
134,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,12,12,3,2,1,0,3,1,0,11,2,2,6,29,0,0,11,0,0,0,9,0,0,0,1763,2649
134,balanced,4,volcano,ほむら火山,8,14,4,1,1,12,11,19,24,23,1,0,3,11,10,77,2,2,37,158,10,2,11,0,0,0,42,72,0,0,2053,1546
134,balanced,5,tower,星晶の塔,12,20,5,1,1,19,19,26,36,34,1,1,6,16,15,119,2,2,54,220,4,1,15,0,0,0,57,84,0,0,1198,3055
134,balanced,6,snowfield,霜降り雪原,16,25,4,1,1,26,27,31,18,17,1,0,4,8,7,61,2,2,28,118,0,0,13,0,0,0,30,95,0,0,2367,2873
134,balanced,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,31,31,37,33,32,1,0,5,15,14,280,2,2,50,366,9,1,34,0,0,0,50,138,0,0,2226,3059
134,balanced,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,37,35,49,74,71,1,2,7,34,33,193,2,2,110,486,11,2,16,0,0,0,128,434,0,0,2369,6989
134,balanced,9,poison_bog,毒霧の沼地,34,48,5,1,1,49,50,52,7,6,1,0,3,2,1,13,2,2,11,40,1,1,7,0,0,0,11,113,0,0,5413,9439
134,balanced,10,machine_city,古代機械都市,39,57,6,1,1,52,53,64,59,57,1,1,4,27,26,188,2,2,88,399,23,2,12,0,0,0,93,585,0,0,7311,12136
134,balanced,11,deep_sea_temple,深海神殿,46,66,6,1,1,64,64,66,7,5,1,1,6,1,0,10,2,2,10,59,0,0,10,0,0,0,15,0,0,0,9399,27236
134,balanced,12,demon_gate,魔界門,54,76,7,1,1,66,66,82,53,46,1,6,15,21,20,2223,2,2,76,2453,12,2,155,20,0,0,97,832,0,0,21092,14461
134,balanced,13,sky_ruins,天空遺跡,68,86,7,1,1,82,77,79,7,6,1,0,4,1,0,14,2,2,10,106,0,0,66,1,0,0,8,0,0,0,11199,35779
135,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,20,15,2,3,5,6,5,78,1,0,27,139,17,2,18,0,0,0,19,0,0,0,230,1184
135,collector,2,cave,こだま洞くつ,3,7,2,1,1,8,9,12,8,6,2,0,7,3,2,86,5,5,16,154,8,2,35,0,0,0,22,13,0,0,1792,2417
135,collector,3,brook,しずく湖畔,5,10,3,1,1,12,11,14,12,10,2,0,7,4,3,43,5,5,21,94,1,1,14,0,0,0,26,7,0,0,1277,2227
135,collector,4,volcano,ほむら火山,8,14,4,1,1,14,11,12,5,1,3,1,10,1,0,5,5,5,11,69,5,3,11,0,0,0,26,0,0,0,1176,3232
135,collector,5,tower,星晶の塔,12,20,5,1,1,12,17,19,19,16,1,2,12,5,4,26,5,5,29,122,3,2,8,0,0,0,43,19,0,0,1708,2301
135,collector,6,snowfield,霜降り雪原,16,25,4,1,1,19,20,27,25,23,2,0,9,8,7,144,5,5,38,293,17,4,33,0,0,0,46,91,1,0,1216,4141
135,collector,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,27,28,31,14,12,2,0,9,4,3,31,5,5,23,95,2,1,10,0,0,0,26,45,0,0,2188,4107
135,collector,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,31,32,55,128,126,0,2,11,41,40,284,5,5,174,975,28,2,31,0,0,0,154,638,0,0,2170,5567
135,collector,9,poison_bog,毒霧の沼地,34,48,5,1,1,55,56,56,5,3,2,0,8,1,0,12,5,5,11,74,2,2,12,0,0,0,17,0,0,0,2940,10906
135,collector,10,machine_city,古代機械都市,39,57,6,1,1,56,57,64,33,31,2,0,8,10,9,178,5,5,48,277,12,2,45,0,0,0,45,344,0,0,5757,8071
135,collector,11,deep_sea_temple,深海神殿,46,66,6,1,1,64,62,89,138,135,3,0,10,45,44,2127,5,5,188,3043,26,2,87,35,0,0,173,1550,0,0,4261,15804
135,collector,12,demon_gate,魔界門,54,76,7,1,0,89,89,0,259,245,2,12,13,80,80,7119,0,0,339,13451,128,3,134,148,0,0,467,646,1,0,8343,0
135,collector,13,sky_ruins,天空遺跡,68,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,10,9,0,1,3,8,7,30,0,0,18,51,0,0,6,0,0,0,8,9,0,0,230,566
136,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,8,5,2,1,3,6,5,46,0,0,14,67,0,0,9,0,0,0,20,18,0,0,566,1422
136,rush,3,brook,しずく湖畔,5,10,3,1,1,11,11,13,5,5,0,0,0,3,2,17,0,0,8,26,0,0,7,0,0,0,8,21,0,0,1422,1183
136,rush,4,volcano,ほむら火山,8,14,4,1,1,13,14,17,11,11,0,0,0,8,7,43,0,0,19,68,0,0,7,0,0,0,23,39,0,0,1183,949
136,rush,5,tower,星晶の塔,12,20,5,1,1,17,19,30,73,72,0,1,0,68,67,325,0,0,141,523,0,0,7,0,0,0,215,169,0,0,949,1523
136,rush,6,snowfield,霜降り雪原,16,25,4,1,1,30,31,36,33,33,0,0,0,30,29,156,0,0,63,234,0,0,7,0,0,0,89,144,0,0,1523,2051
136,rush,7,thunder_ruins,雷鳴遺跡,21,31,5,1,0,36,37,0,85,85,0,0,0,80,80,380,0,0,165,550,0,0,7,0,0,0,240,352,0,0,2051,0
136,rush,8,prism_sanctuary,虹晶聖域,28,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,rush,9,poison_bog,毒霧の沼地,34,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,rush,10,machine_city,古代機械都市,39,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,rush,11,deep_sea_temple,深海神殿,46,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,rush,12,demon_gate,魔界門,54,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,rush,13,sky_ruins,天空遺跡,68,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,6,4,2,0,3,3,2,28,1,0,10,54,4,1,12,0,0,0,9,5,0,0,230,918
137,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,6,10,6,5,1,0,3,3,2,45,2,2,11,78,2,1,19,0,0,0,15,13,0,0,1176,2649
137,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,7,6,1,0,3,3,2,14,2,2,12,38,1,1,6,0,0,0,13,28,0,0,2053,1426
137,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,14,18,18,17,1,0,3,8,7,73,2,2,28,113,5,2,15,0,0,0,29,36,0,0,1105,2423
137,balanced,5,tower,星晶の塔,12,20,5,1,1,18,19,24,23,22,1,0,3,10,9,48,2,2,35,110,9,2,7,0,0,0,38,58,0,0,1878,1898
137,balanced,6,snowfield,霜降り雪原,16,25,4,1,1,24,23,30,24,23,1,0,5,11,10,102,2,2,37,158,5,2,18,0,0,0,37,116,0,0,1471,3663
137,balanced,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,30,31,33,9,8,1,0,4,3,2,44,2,2,14,74,1,1,26,0,0,0,13,59,0,0,2838,3505
137,balanced,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,33,34,50,76,75,1,0,3,36,35,237,2,2,114,448,29,2,12,0,0,0,122,460,0,0,2715,4891
137,balanced,9,poison_bog,毒霧の沼地,34,48,5,1,1,50,50,52,7,6,1,0,3,2,1,23,2,2,11,47,2,1,15,0,0,0,10,82,0,0,3789,8644
137,balanced,10,machine_city,古代機械都市,39,57,6,1,1,52,53,55,10,9,1,0,6,3,2,23,2,2,15,65,2,1,10,0,0,0,14,201,0,0,6695,7238
137,balanced,11,deep_sea_temple,深海神殿,46,66,6,1,1,55,55,82,115,111,1,3,11,54,53,3122,2,2,171,3458,52,7,122,27,1,0,185,1352,0,0,5606,14702
137,balanced,12,demon_gate,魔界門,54,76,7,1,1,82,83,95,52,48,1,3,8,22,21,2914,2,2,76,3122,37,1,140,22,0,0,94,822,0,0,11386,21099
137,balanced,13,sky_ruins,天空遺跡,68,86,7,1,0,95,96,0,167,166,1,0,1,80,80,6698,0,0,247,7118,108,2,86,80,0,0,242,611,0,0,16340,0
138,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,14,13,1,0,2,5,4,50,1,0,20,89,10,3,16,0,0,0,10,0,0,0,230,1993
138,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,7,12,11,9,2,0,3,4,3,91,1,0,16,119,12,5,27,0,1,0,12,16,0,0,2071,1716
138,collector,3,brook,しずく湖畔,5,10,3,1,1,10,10,14,12,10,2,0,7,4,3,50,5,5,21,113,5,2,18,0,0,0,27,19,0,0,2310,2255
138,collector,4,volcano,ほむら火山,8,14,4,1,1,14,12,15,10,6,4,0,9,3,2,18,5,5,18,75,3,1,9,0,0,0,23,16,0,0,1192,2123
138,collector,5,tower,星晶の塔,12,20,5,1,1,15,14,18,19,15,2,2,11,5,4,37,5,5,29,134,11,2,11,0,0,0,37,12,0,0,1122,3835
138,collector,6,snowfield,霜降り雪原,16,25,4,1,1,18,21,25,17,14,2,1,10,5,4,182,5,5,27,310,9,2,50,1,0,0,37,63,0,0,2025,3816
138,collector,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,25,28,31,17,14,3,0,9,5,4,28,5,5,27,151,4,1,26,0,0,0,35,53,1,0,2016,4114
138,collector,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,31,38,52,80,76,2,2,13,25,24,127,5,5,110,1350,27,2,53,5,0,0,175,376,0,0,2173,7662
138,collector,9,poison_bog,毒霧の沼地,34,48,5,1,1,52,52,53,5,4,1,0,10,1,0,8,5,5,11,54,3,2,8,0,0,0,17,0,0,0,4045,14626
138,collector,10,machine_city,古代機械都市,39,57,6,1,1,53,53,60,33,30,3,0,10,10,9,68,5,5,48,169,15,2,8,0,0,0,45,312,0,0,7720,12818
138,collector,11,deep_sea_temple,深海神殿,46,66,6,1,1,60,60,77,81,77,1,3,11,25,24,839,5,5,111,1386,28,4,61,16,0,0,109,881,0,0,6766,18103
138,collector,12,demon_gate,魔界門,54,76,7,1,1,77,78,97,82,72,1,9,18,23,22,1542,5,5,110,3703,42,2,73,53,0,0,151,1001,0,0,9556,15767
138,collector,13,sky_ruins,天空遺跡,68,86,7,1,0,97,98,0,248,244,3,1,6,80,80,6469,0,0,328,9673,53,2,84,112,0,0,279,239,0,0,8322,0
139,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,9,16,15,0,1,2,14,13,79,0,0,30,111,0,0,8,0,0,0,14,10,0,0,230,984
139,rush,2,cave,こだま洞くつ,3,7,2,1,1,9,9,13,8,7,1,0,2,7,6,49,0,0,15,69,0,0,8,0,0,0,13,30,0,0,984,551
