run,profile,profile_label,seed,status,completed,failed_stage,failure_reason,maxBattles,maxTurnsPerBattle,maxBossLosses,totalBattles,normalBattles,bossBattles,totalTurns,wins,losses,stalledBattles,timerOrTurnCaps,kos,guardTurns,maxGuardStreak,maxBattleTurns,guardLoopBattles,battles50Plus,battles100Plus,scoutAttempts,scoutSuccesses,zeroRewardScoutWins,scoutCharmPurchases,scoutCharmConsumed,scoutCharmWasted,charmWasteRate,fusions,fusionLevelDebt,levelRecoveryBattles,trainingBooks,trainingGold,freeHeals,questClaims,rankClaims,battleGold,questGold,rankGold,defeatGoldLost,goldInflow,goldSink,goldSinkRate,minGold,finalGold,finalHighestLevel,finalPlayerRank,firstBRankBattle,firstARankBattle,firstSRankBattle,finalOwned,finalDexDiscovered,finalDexScouted,bossesCleared,finalParty
143,balanced,バランス,3750050319,completed,1,,,1000,400,80,705,467,238,11760,475,230,0,0,753,219,3,154,0,84,46,46,14,14,0,1,1,1,0,0,0,3808,228480,705,44,11,322630,64330,5600,134451,392640,362931,0.9243352689486553,80,29709,100,12,180,637,,15,61,15,13,ストームジン Lv87 / アビスジェリー Lv100 / クラッグベア Lv100
144,collector,収集・配合,4290908209,completed,1,,,1000,400,80,705,492,213,8813,489,216,0,0,745,186,3,168,0,88,6,99,25,24,376,377,320,0.8488063660477454,1,42,0,3941,236460,705,45,11,305035,64480,5600,109089,375195,364349,0.9710923653033756,80,10846,86,12,182,615,,25,62,27,13,雲ぷる Lv86 / ドゥームゲイザー Lv67 / ヘルナイト Lv86
145,rush,速攻,1784763940,stuck,0,tower,boss_retry_cap,1000,400,80,284,149,135,1074,151,133,0,0,436,0,0,13,0,0,0,2,2,2,0,1,1,1,0,0,0,320,19200,284,23,6,16772,6400,1550,5298,24802,24498,0.9877429239577453,80,304,33,7,,,,3,23,3,4,プフバット Lv32 / リーフリン Lv33 / ぷるミン Lv33
146,balanced,バランス,4217233874,completed,1,,,1000,400,80,846,560,286,8565,569,277,0,0,932,206,4,179,0,27,26,64,10,10,0,1,1,1,0,0,0,4138,248280,846,43,12,389650,63480,6850,177381,460060,425661,0.9252293179150546,80,34399,100,13,,,,11,62,11,13,雲ぷる Lv96 / スチールバグ Lv100 / クリスタゴン Lv100
147,collector,収集・配合,3339853909,completed,1,,,1000,400,80,977,704,273,33808,677,300,0,0,1045,223,3,363,0,134,105,100,28,26,559,560,491,0.8767857142857143,2,62,0,3772,226320,977,45,13,453152,64480,8250,245829,525962,500099,0.9508272460748115,80,25863,100,14,202,203,,27,63,31,13,ドゥームゲイザー Lv100 / 雲ぷる Lv100 / ルーメンオウル Lv100
148,rush,速攻,3969683991,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,528,280,248,1972,279,249,0,0,785,0,0,11,0,0,0,3,2,2,0,1,1,1,0,0,0,1172,70320,528,28,9,69712,12500,3550,14959,85842,85279,0.9934414389226719,80,563,58,10,,,,3,36,3,7,トゲホッグ Lv54 / ペブロン Lv57 / ぷるミン Lv58
149,balanced,バランス,163386572,completed,1,,,1000,400,80,578,386,192,9544,381,197,0,0,658,111,4,294,0,40,39,61,12,12,0,1,1,1,0,0,0,3994,239640,578,43,10,267665,63480,4500,74278,335725,313918,0.9350450517536675,80,21807,100,11,521,,,13,63,13,13,ルーメンオウル Lv100 / コーラルルーメ Lv100 / ゲイルグリフ Lv93
150,collector,収集・配合,4124342586,completed,1,,,1000,400,80,603,416,187,3083,423,180,0,0,598,118,3,42,0,0,0,93,27,25,335,336,287,0.8541666666666666,0,0,0,2711,162660,603,44,11,218278,64330,5600,94339,288288,273749,0.9495677933177933,80,14539,78,12,373,566,,28,64,28,13,ストームジン Lv72 / ドゥームゲイザー Lv67 / 雲ぷる Lv78
151,rush,速攻,3650620802,stuck,0,tower,boss_retry_cap,1000,400,80,297,155,142,1091,158,139,0,0,446,0,0,11,0,0,0,3,2,2,0,1,1,1,0,0,0,321,19260,297,23,6,17102,6400,1550,5588,25132,24848,0.9886996657647621,80,284,33,7,,,,3,24,3,4,プフバット Lv32 / リーフリン Lv33 / ぷるミン Lv33
152,balanced,バランス,3167979517,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,809,544,265,29156,535,274,0,0,890,94,4,298,0,127,107,75,13,12,0,1,1,1,0,0,0,3774,226440,809,42,12,437118,54980,6850,249929,499028,476369,0.9545937302115313,80,22659,100,13,567,,,14,64,14,12,アビスジェリー Lv100 / ルーメンオウル Lv100 / アイスタートル Lv100
153,collector,収集・配合,3193438089,completed,1,,,1000,400,80,601,420,181,8160,417,184,0,0,659,147,5,256,1,38,14,94,28,25,328,329,271,0.8237082066869301,2,82,0,3299,197940,601,45,11,253693,64480,5600,98603,323853,312943,0.966311876067228,80,10910,89,12,60,503,,27,63,31,13,ドゥームゲイザー Lv83 / 雲ぷる Lv89 / アビスジェリー Lv89
154,rush,速攻,1626348350,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,446,235,211,1468,236,210,0,0,606,0,0,9,0,0,0,3,2,2,0,1,1,1,0,0,0,729,43740,446,26,8,41998,10000,2750,10668,54828,54408,0.9923396804552419,80,420,47,9,,,,3,32,3,6,リーファウル Lv45 / ぷるミン Lv47 / プフバット Lv47
155,balanced,バランス,4278121782,completed,1,,,1000,400,80,829,552,277,9206,558,271,0,0,920,162,3,160,0,39,39,60,13,10,0,1,1,1,1,7,0,4307,258420,829,45,12,371812,64480,6850,155714,443222,414134,0.9343714887798891,80,29088,100,13,36,207,,13,60,15,13,ヘルナイト Lv96 / コーラルルーメ Lv100 / アイアンマンティス Lv100
156,collector,収集・配合,1317433541,completed,1,,,1000,400,80,881,630,251,38564,609,272,0,0,996,248,3,371,0,209,158,106,32,30,507,508,436,0.8582677165354331,3,84,0,3935,236100,881,45,12,427616,64480,6850,212891,499026,474341,0.9505336395298041,80,24685,100,13,178,641,,30,64,35,13,ストームジン Lv95 / アビスジェリー Lv100 / ルーメンオウル Lv100
157,rush,速攻,263079539,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,499,260,239,1834,264,235,0,0,718,0,0,9,0,0,0,3,2,2,0,1,1,1,0,0,0,830,49800,499,26,8,49039,10000,2750,11710,61869,61510,0.9941974171232766,80,359,50,9,,,,3,33,3,6,トゲホッグ Lv49 / ぷるミン Lv50 / プフバット Lv50
158,balanced,バランス,1533948371,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,890,596,294,12033,593,297,0,0,1017,355,4,71,0,135,0,75,12,11,0,1,1,1,0,0,0,3613,216780,890,42,12,499525,54980,6850,322706,561435,539486,0.9609055367050504,80,21949,100,13,,,,13,62,13,12,スチールバグ Lv100 / スノーフェア Lv100 / クリスタゴン Lv100
159,collector,収集・配合,3766463583,completed,1,,,1000,400,80,828,591,237,20672,578,250,0,0,919,209,4,369,0,60,55,108,26,24,460,461,398,0.8633405639913232,2,49,0,3901,234060,828,45,12,356137,64480,6850,148926,427547,405986,0.9495704565813817,80,21561,100,13,419,667,,25,65,29,13,ドゥームゲイザー Lv100 / 雲ぷる Lv100 / コーラルルーメ Lv100
160,rush,速攻,2203075872,stuck,0,snowfield,boss_retry_cap,1000,400,80,364,193,171,1316,191,173,0,0,516,0,0,11,0,0,0,2,2,2,0,1,1,1,0,0,0,538,32280,364,25,7,29225,9000,2100,7785,40405,40065,0.9915851998515035,80,340,41,8,,,,3,29,3,5,ペブロン Lv41 / ぷるミン Lv41 / プフバット Lv41
161,balanced,バランス,3388007541,completed,1,,,1000,400,80,785,520,265,6548,529,256,0,0,839,131,2,79,0,56,0,25,14,14,0,1,1,1,0,0,0,4611,276660,785,44,12,301011,64330,6850,79789,372271,356449,0.9574987039011903,80,15822,100,13,476,697,,15,62,15,13,ドゥームゲイザー Lv85 / アビスジェリー Lv100 / ゲイルグリフ Lv93
162,collector,収集・配合,1553704445,stuck,0,demon_gate,boss_retry_cap,1000,400,80,915,660,255,70738,665,250,0,0,982,311,3,296,0,397,351,82,23,20,553,554,517,0.9332129963898917,0,0,0,3309,198540,915,42,13,452797,49630,8250,258273,510757,484463,0.9485195503928483,80,26294,100,14,41,,,24,55,24,11,ルーメンオウル Lv100 / アビスジェリー Lv100 / ルミネル Lv100
163,rush,速攻,2303760379,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,528,277,251,1911,282,246,0,0,767,0,0,9,0,0,0,3,2,2,0,1,1,1,0,0,0,1238,74280,528,28,9,73636,12500,3550,14893,89766,89173,0.9933939353430029,80,593,59,10,,,,3,35,3,7,ドリモール Lv57 / リーフリン Lv59 / ぷるミン Lv59
164,balanced,バランス,2716344760,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,876,584,292,18852,589,287,0,0,919,86,3,238,0,98,96,49,13,12,0,1,1,1,0,0,0,3599,215940,876,42,12,482062,54980,6850,306385,543972,522325,0.9602056723507828,80,21647,100,13,630,,,14,60,14,12,コーラルルーメ Lv100 / アイスタートル Lv100 / アイアンマンティス Lv100
165,collector,収集・配合,2430725551,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,916,661,255,19271,660,256,0,0,1160,134,2,138,0,173,1,110,22,19,577,578,516,0.8927335640138409,3,83,3,3226,193560,916,44,13,564061,55980,8250,372442,628371,594852,0.9466573091374363,80,33519,100,14,65,529,,20,63,25,12,ドゥームゲイザー Lv29 / アビスジェリー Lv100 / クラッグベア Lv100
166,rush,速攻,358371242,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,637,335,302,2517,333,304,0,0,942,0,0,11,0,0,0,4,2,2,0,1,1,1,0,0,0,1347,80820,637,28,9,82219,12500,3550,16995,98349,97815,0.9945703565872556,80,534,61,10,,,,3,35,3,7,ペブロン Lv59 / ぷるミン Lv61 / つぼみラビ Lv61
167,balanced,バランス,3874037879,completed,1,,,1000,400,80,859,571,288,3514,574,285,0,0,973,206,6,42,2,0,0,52,12,12,0,1,1,1,0,0,0,5061,303660,859,43,12,329981,63480,6850,82057,400391,385717,0.9633508245689838,80,14674,99,13,266,757,,13,63,13,13,ドゥームゲイザー Lv87 / サンラビ Lv95 / アビスフィン Lv99
168,collector,収集・配合,1096659414,stuck,0,demon_gate,boss_training_campaign_cap,1000,400,80,1000,737,263,38294,679,321,0,0,1058,228,2,299,0,173,131,86,27,25,569,570,503,0.8824561403508772,2,62,0,3495,209700,1000,43,13,417452,49780,8250,212440,475562,450590,0.9474894966376624,59,24972,100,14,239,240,,26,59,30,11,コーラルルーメ Lv100 / アビスジェリー Lv100 / ルミネル Lv100
169,rush,速攻,1537282418,stuck,0,tower,boss_retry_cap,1000,400,80,252,133,119,980,135,117,0,0,372,0,0,9,0,0,0,3,2,2,0,1,1,1,0,0,0,307,18420,252,23,6,15546,6400,1550,4873,23576,23293,0.9879962673905667,80,283,32,7,,,,3,24,3,4,トゲホッグ Lv31 / プフバット Lv32 / ぷるミン Lv32
170,balanced,バランス,3102380067,completed,1,,,1000,400,80,724,478,246,6515,489,235,0,0,769,165,4,78,0,46,0,25,12,12,0,1,1,1,0,0,0,4216,252960,724,43,11,295362,63480,5600,80872,364522,333832,0.9158075507102452,80,30690,100,12,230,,,13,63,13,13,ヘルナイト Lv97 / アビスフィン Lv100 / ルミネル Lv100
171,collector,収集・配合,216242551,stuck,0,sky_ruins,campaign_battle_cap_at_boss,1000,400,80,1000,717,283,37428,707,293,0,0,1022,182,3,342,0,154,114,92,28,28,592,593,536,0.9038785834738617,2,80,0,3570,214200,1000,43,13,500406,48980,8250,282728,557716,526528,0.9440790653307418,80,31188,100,14,238,595,,27,63,31,12,パールセラフ Lv100 / アビスジェリー Lv100 / ルーメンオウル Lv100
172,rush,速攻,2349675421,stuck,0,tower,boss_retry_cap,1000,400,80,240,126,114,823,130,110,0,0,363,0,0,9,0,0,0,2,2,2,0,1,1,1,0,0,0,300,18000,240,23,6,14923,6400,1550,4693,22953,22693,0.9886725046834837,80,260,32,7,,,,3,24,3,4,プフバット Lv31 / つぼみラビ Lv32 / ぷるミン Lv32
173,balanced,バランス,961952749,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,876,583,293,13923,590,286,0,0,956,268,3,82,0,139,0,37,15,14,0,1,1,1,0,0,0,3855,231300,876,43,12,486346,55830,6850,295787,549106,527087,0.9599002742639855,80,22019,100,13,278,,,16,62,16,12,アビスフィン Lv100 / ルミネル Lv100 / クラッグベア Lv100
174,collector,収集・配合,1345916275,completed,1,,,1000,400,80,758,537,221,16358,522,236,0,0,724,153,3,303,0,92,42,103,32,29,429,430,367,0.8534883720930233,1,49,0,3364,201840,758,45,11,319732,64480,5600,144351,389892,367641,0.9429303499430611,80,22251,100,12,56,506,,32,64,33,13,パールセラフ Lv99 / ストームジン Lv90 / ルーメンオウル Lv100
175,rush,速攻,3957016457,stuck,0,tower,boss_retry_cap,1000,400,80,280,147,133,1098,149,131,0,0,419,0,0,12,0,0,0,2,2,2,0,1,1,1,0,0,0,322,19320,280,23,6,17100,6400,1550,5556,25130,24876,0.9898925586947871,80,254,33,7,,,,3,24,3,4,リーフリン Lv32 / つぼみラビ Lv33 / ぷるミン Lv33
176,balanced,バランス,1452595032,completed,1,,,1000,400,80,657,435,222,9249,441,216,0,0,737,279,4,187,0,40,40,47,11,11,0,1,1,1,0,0,0,4296,257760,657,43,11,333488,63480,5600,110709,402648,368469,0.9151144423913692,80,34179,100,12,127,459,,12,60,12,13,ドゥームゲイザー Lv100 / 雲ぷる Lv100 / アビスフィン Lv100
177,collector,収集・配合,3438315175,stuck,0,sky_ruins,campaign_battle_cap_at_boss,1000,400,80,1000,723,277,47892,710,290,0,0,1180,272,3,241,0,305,186,123,27,25,606,607,542,0.8929159802306426,2,44,0,4061,243660,1000,44,13,560898,55980,8250,320855,625208,594815,0.9513873782805082,80,30393,100,14,605,,,26,63,30,12,アビスジェリー Lv100 / ルーメンオウル Lv100 / サンラビ Lv100
178,rush,速攻,4160092094,stuck,0,tower,boss_retry_cap,1000,400,80,300,157,143,1062,159,141,0,0,407,0,0,9,0,0,0,3,2,2,0,1,1,1,0,0,0,313,18780,300,23,6,16617,6400,1550,5605,24647,24385,0.9893699030307949,80,262,33,7,,,,3,23,3,4,アクアン Lv31 / プフバット Lv33 / ぷるミン Lv33
179,balanced,バランス,2805028106,stuck,0,demon_gate,boss_retry_cap,1000,400,80,842,562,280,17442,563,279,0,0,903,179,4,216,0,80,62,44,13,12,0,1,1,1,0,0,0,3726,223560,842,39,12,360504,36580,6850,162577,404014,386137,0.9557515333627052,80,17877,100,13,,,,14,54,14,11,コーラルルーメ Lv100 / スノーフェア Lv100 / クリスタゴン Lv100
180,collector,収集・配合,840128020,completed,1,,,1000,400,80,709,499,210,14527,497,212,0,0,787,163,5,281,1,64,38,85,26,24,390,391,336,0.8593350383631714,1,39,0,4117,247020,709,45,11,323894,64480,5600,116511,394054,383031,0.9720266765468693,80,11023,99,12,165,165,,26,63,28,13,ドゥームゲイザー Lv94 / 雲ぷる Lv99 / アビスジェリー Lv96
181,rush,速攻,2432605545,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,441,231,210,1661,235,206,0,0,630,0,0,11,0,0,0,2,2,2,0,1,1,1,0,0,0,780,46800,441,26,8,44570,10000,2750,10223,57400,57023,0.993432055749129,80,377,49,9,,,,3,31,3,6,トゲホッグ Lv48 / ぷるミン Lv49 / つぼみラビ Lv48
182,balanced,バランス,1484240311,stuck,0,demon_gate,boss_retry_cap,1000,400,80,754,503,251,23300,502,252,0,0,866,239,2,288,0,97,94,47,12,12,0,1,1,1,1,34,0,3718,223080,754,40,11,336285,37130,5600,138473,379095,361553,0.9537266384415516,80,17542,100,12,,,,12,59,14,11,ルーメンオウル Lv100 / コーラルルーメ Lv100 / クリスタゴン Lv100
183,collector,収集・配合,2211143991,stuck,0,sky_ruins,boss_stalled,1000,400,80,774,563,211,19902,565,208,1,1,773,179,8,400,1,115,47,95,26,23,462,463,408,0.8812095032397408,3,127,41,3635,218100,774,44,12,349705,55980,6850,143557,412615,384757,0.9324842771106236,80,27858,100,13,64,477,,24,66,29,12,パールセラフ Lv100 / ルーメンオウル Lv100 / 雲ぷる Lv75
184,rush,速攻,1063148744,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,550,286,264,2043,289,261,0,0,828,0,0,10,0,0,0,2,2,2,0,1,1,1,0,0,0,843,50580,550,26,8,50585,10000,2750,12361,63415,62941,0.9925254277379169,80,474,50,9,,,,3,31,3,6,リーフリン Lv50 / ぷるミン Lv49 / プフバット Lv50
185,balanced,バランス,1302463026,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,764,510,254,23562,514,250,0,0,793,109,5,232,1,113,82,48,13,12,0,1,1,1,0,0,0,3459,207540,764,42,11,427803,54980,5600,259467,488463,467007,0.9560744621394046,80,21456,100,12,156,,,14,57,14,12,コーラルルーメ Lv100 / ヨミオオカミ Lv100 / ルミネル Lv100
186,collector,収集・配合,3351551954,completed,1,,,1000,400,80,655,455,200,5203,454,201,0,0,644,141,3,81,0,41,0,100,27,26,348,349,295,0.8452722063037249,1,48,0,3084,185040,655,45,11,246437,64480,5600,103205,316597,305645,0.9654071264099154,80,10952,89,12,237,581,,27,64,29,13,ドゥームゲイザー Lv79 / アビスジェリー Lv89 / ヘルナイト Lv84
187,rush,速攻,1152060572,stuck,0,tower,boss_retry_cap,1000,400,80,287,150,137,1049,153,134,0,0,427,0,0,9,0,0,0,3,2,2,0,1,1,1,0,0,0,321,19260,287,23,6,16857,6400,1550,5346,24887,24606,0.9887089645196288,80,281,33,7,,,,3,23,3,4,リーフリン Lv33 / プフバット Lv32 / ぷるミン Lv33
188,balanced,バランス,971219059,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,878,585,293,12723,590,288,0,0,913,158,2,80,0,136,0,52,11,11,0,1,1,1,0,0,0,3749,224940,878,42,12,458320,54980,6850,272850,520230,497790,0.9568652326855429,80,22440,100,13,634,,,12,61,12,12,アビスジェリー Lv100 / ゲイルグリフ Lv100 / アイスタートル Lv100
189,collector,収集・配合,1277728932,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,894,638,256,32876,646,248,0,0,831,199,3,319,0,120,102,85,29,27,550,551,506,0.9183303085299456,2,65,0,3569,214140,894,44,12,535897,55980,6850,325852,598807,567492,0.947704352153532,80,31315,100,13,176,393,,28,67,32,12,パールセラフ Lv100 / アビスジェリー Lv100 / コーラルルーメ Lv100
190,rush,速攻,907438028,stuck,0,tower,boss_retry_cap,1000,400,80,246,131,115,942,131,115,0,0,359,0,0,9,0,0,0,2,2,2,0,1,1,1,0,0,0,296,17760,246,23,6,15089,6400,1550,5083,23119,22843,0.9880617673774817,80,276,32,7,,,,3,23,3,4,トゲホッグ Lv31 / プフバット Lv32 / ぷるミン Lv32
191,balanced,バランス,4265239602,completed,1,,,1000,400,80,774,513,261,3685,524,250,0,0,812,189,4,43,0,0,0,42,13,12,0,1,1,1,0,0,0,4013,240780,774,43,12,381990,63480,6850,181603,452400,422383,0.9336494252873563,80,30017,100,13,390,,,14,59,14,13,ヘルナイト Lv100 / アビスフィン Lv100 / アイスタートル Lv100
192,collector,収集・配合,1631109521,completed,1,,,1000,400,80,821,581,240,14743,574,247,0,0,863,235,3,208,0,57,57,115,25,24,473,474,412,0.869198312236287,1,11,0,3833,229980,821,45,12,432477,64480,6850,225353,503887,478983,0.9505762204621274,80,24904,100,13,230,567,,25,65,27,13,ドゥームゲイザー Lv100 / 雲ぷる Lv100 / アビスフィン Lv100
193,rush,速攻,2524658847,stuck,0,tower,boss_retry_cap,1000,400,80,291,152,139,1050,155,136,0,0,442,0,0,12,0,0,0,2,2,2,0,1,1,1,0,0,0,324,19440,291,23,6,17083,6400,1550,5431,25113,24871,0.9903635567236093,80,242,33,7,,,,3,25,3,4,プフバット Lv32 / つぼみラビ Lv33 / ぷるミン Lv33
194,balanced,バランス,1341014348,stuck,0,demon_gate,boss_stalled,1000,400,80,642,434,208,10953,415,226,1,1,721,72,2,400,0,58,52,60,13,13,0,1,1,1,0,0,0,3659,219540,642,40,10,229865,41780,4500,54458,276225,273998,0.9919377319214409,80,2227,99,11,241,,,14,57,14,11,ルーメンオウル Lv96 / コーラルルーメ Lv94 / スノーニャ Lv99
195,collector,収集・配合,325680689,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,952,693,259,28476,653,299,0,0,1079,270,4,238,0,162,101,108,25,23,581,582,508,0.872852233676976,2,50,0,3552,213120,952,44,13,524514,55980,8250,314431,588824,556601,0.9452756681113541,80,32223,100,14,470,607,,24,61,27,12,ドゥームゲイザー Lv100 / アビスジェリー Lv100 / ルーメンオウル Lv100
196,rush,速攻,19401379,stuck,0,tower,boss_retry_cap,1000,400,80,325,170,155,1250,171,154,0,0,496,0,0,10,0,0,0,2,2,2,0,1,1,1,0,0,0,340,20400,325,23,6,18696,6400,1550,6043,26726,26443,0.9894110603906309,80,283,34,7,,,,3,24,3,4,プフバット Lv34 / リーフリン Lv33 / ぷるミン Lv34
197,balanced,バランス,2403128079,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,847,569,278,20681,560,287,0,0,927,166,3,193,0,128,116,46,13,13,0,1,1,1,0,0,0,3945,236700,847,42,12,435699,54980,6850,238893,497609,475593,0.955756427235038,80,22016,100,13,601,,,14,61,14,12,アビスジェリー Lv100 / ゲイルグリフ Lv100 / ルミネル Lv100
198,collector,収集・配合,3016420359,completed,1,,,1000,400,80,914,660,254,27260,629,285,0,0,942,153,4,299,0,139,87,112,27,25,550,551,472,0.8566243194192378,1,11,0,3400,204000,914,45,12,471154,64480,6850,285964,542564,517464,0.9537381765100522,80,25100,100,13,393,640,,27,65,29,13,ドゥームゲイザー Lv100 / アビスジェリー Lv100 / ルーメンオウル Lv100
199,rush,速攻,3603368117,stuck,0,tower,boss_retry_cap,1000,400,80,314,164,150,1188,166,148,0,0,483,0,0,13,0,0,0,2,2,2,0,1,1,1,0,0,0,327,19620,314,23,6,17594,6400,1550,5742,25624,25362,0.9897752107399314,80,262,34,7,,,,3,22,3,4,プフバット Lv33 / つぼみラビ Lv33 / ぷるミン Lv34
200,balanced,バランス,26541256,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,907,602,305,20790,614,293,0,0,938,167,3,152,0,132,112,40,15,14,0,1,1,1,0,0,0,3866,231960,907,43,12,458854,55830,6850,267040,521614,499000,0.9566461022901993,80,22614,100,13,,,,16,61,16,12,アビスジェリー Lv100 / ルミネル Lv100 / アイスタートル Lv100
201,collector,収集・配合,229410251,completed,1,,,1000,400,80,971,691,280,36140,698,273,0,0,950,184,4,322,0,160,133,105,23,21,585,586,537,0.9163822525597269,1,37,0,3372,202320,971,45,13,559160,64480,8250,375064,631970,606634,0.9599094893744956,80,25336,100,14,568,568,,23,61,25,13,ドゥームゲイザー Lv100 / アビスジェリー Lv100 / コーラルルーメ Lv100
202,rush,速攻,2045714354,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,546,291,255,1981,286,260,0,0,814,0,0,9,0,0,0,3,2,2,0,1,1,1,0,0,0,1206,72360,546,28,9,71988,12500,3550,15256,88118,87616,0.9943030935790644,80,502,58,10,,,,3,32,3,7,ドリモール Lv55 / ぷるミン Lv58 / リーフリン Lv58
203,balanced,バランス,3001443026,completed,1,,,1000,400,80,635,421,214,13723,430,205,0,0,677,173,2,223,0,73,42,28,15,13,0,1,1,1,0,0,0,3834,230040,635,44,11,345480,64330,5600,155757,415490,385797,0.9285349827914029,80,29693,100,12,39,,,16,58,16,13,ヘルナイト Lv100 / コーラルルーメ Lv100 / ルミネル Lv100
204,collector,収集・配合,974966347,completed,1,,,1000,400,80,625,432,193,13790,438,187,0,0,633,157,3,265,0,57,45,118,31,28,339,340,286,0.8411764705882353,0,0,0,3095,185700,625,44,11,284248,64330,5600,129054,354258,331704,0.9363345358467557,80,22554,100,12,61,363,,32,63,32,13,パールセラフ Lv100 / アビスジェリー Lv100 / ルミネル Lv100
205,rush,速攻,3478231608,stuck,0,tower,boss_retry_cap,1000,400,80,211,113,98,815,114,97,0,0,304,0,0,10,0,0,0,3,2,2,0,1,1,1,0,0,0,281,16860,211,23,5,13854,6400,1100,4280,21434,21140,0.9862834748530372,80,294,31,6,,,,3,23,3,4,トゲホッグ Lv30 / リーフリン Lv31 / ぷるミン Lv31
206,balanced,バランス,2834517487,completed,1,,,1000,400,80,549,364,185,2125,373,176,0,0,591,183,4,14,0,0,0,60,12,10,0,1,1,1,0,0,0,3821,229260,549,43,10,247815,63480,4500,68119,315875,297379,0.9414451919271863,80,18496,100,11,83,,,13,62,13,13,ヘルナイト Lv90 / アビスフィン Lv99 / クラッグベア Lv100
207,collector,収集・配合,2305899074,completed,1,,,1000,400,80,546,372,174,2222,385,161,0,0,623,147,3,23,0,0,0,115,24,21,304,305,254,0.8327868852459016,1,35,0,3331,199860,546,45,10,263001,64480,4500,101564,332061,316624,0.9535115536000915,80,15437,100,11,63,,,24,60,26,13,ヘルナイト Lv90 / ヨミオオカミ Lv100 / シンダーホーン Lv100
208,rush,速攻,2896204015,stuck,0,tower,boss_retry_cap,1000,400,80,248,132,116,967,132,116,0,0,331,0,0,9,0,0,0,4,2,2,0,1,1,1,0,0,0,289,17340,248,23,6,14633,6400,1550,5009,22663,22349,0.9861448175440145,80,314,31,7,,,,3,23,3,4,ペブロン Lv31 / アワマリン Lv30 / ぷるミン Lv31
209,balanced,バランス,2398644065,stuck,0,demon_gate,boss_retry_cap,1000,400,80,728,484,244,16090,488,240,0,0,785,148,3,225,0,66,60,46,12,12,0,1,1,1,0,0,0,3669,220140,728,39,11,327928,36980,5600,132782,370588,352922,0.9523298110030546,80,17666,100,12,147,,,13,57,13,11,コーラルルーメ Lv100 / スノーフェア Lv100 / シンダーホーン Lv100
210,collector,収集・配合,838403714,completed,1,,,1000,400,80,623,438,185,7977,432,191,0,0,671,134,3,161,0,40,33,118,22,19,355,356,294,0.8258426966292135,0,0,0,3423,205380,623,44,11,309059,64330,5600,135148,379069,358278,0.9451524656460961,80,20791,100,12,44,472,,23,58,23,13,ドゥームゲイザー Lv90 / ヘルナイト Lv94 / コーラルルーメ Lv100
211,rush,速攻,1234499937,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,442,231,211,1674,236,206,0,0,630,0,0,10,0,0,0,2,2,2,0,1,1,1,0,0,0,798,47880,442,26,8,46071,10000,2750,10612,58901,58492,0.9930561450569599,80,409,49,9,,,,3,33,3,6,ペブロン Lv49 / リーフリン Lv49 / ぷるミン Lv49
212,balanced,バランス,1871041309,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,768,516,252,24769,510,258,0,0,842,140,2,244,0,121,91,59,14,13,0,1,1,1,0,0,0,4029,241740,768,43,11,403608,55830,5600,201661,465118,443401,0.9533086227580958,80,21717,100,12,499,499,,15,62,15,12,ドゥームゲイザー Lv100 / アビスジェリー Lv100 / ルーメンオウル Lv100
213,collector,収集・配合,2950729911,completed,1,,,1000,400,80,801,570,231,22646,549,252,0,0,874,177,2,237,0,145,96,96,27,25,427,428,373,0.8714953271028038,1,30,0,3944,236640,801,45,12,323514,64480,6850,119317,394924,377307,0.9553914170827805,80,17617,100,13,266,271,,27,63,29,13,ヘルナイト Lv96 / アビスジェリー Lv98 / ルーメンオウル Lv100
214,rush,速攻,3398861909,stuck,0,tower,boss_retry_cap,1000,400,80,272,142,130,1012,146,126,0,0,413,0,0,12,0,0,0,2,2,2,0,1,1,1,0,0,0,317,19020,272,23,6,16502,6400,1550,5224,24532,24244,0.9882602315343225,80,288,33,7,,,,3,23,3,4,つぼみラビ Lv31 / リーフリン Lv33 / ぷるミン Lv33
