run,profile,profile_label,seed,initialStateHash,status,completed,failed_stage,failure_reason,maxBattles,maxTurnsPerBattle,maxBossLosses,totalBattles,normalBattles,bossBattles,totalTurns,wins,losses,kos,guardTurns,maxGuardStreak,maxBattleTurns,guardLoopBattles,battles50Plus,battles100Plus,stalledBattles,timerOrTurnCaps,scoutAttempts,scoutSuccesses,scoutCharmPurchases,scoutCharmGold,scoutCharmConsumed,scoutCharmWasted,zeroRewardScoutWins,scoutEncountersByStage,scoutSuccessesByStage,fusions,fusionLevelDebt,levelRecoveryBattles,equips,trainingBooks,trainingGold,freeHeals,freeHealPoints,questClaims,questGold,rankClaims,rankGold,battleGold,defeatGoldLost,firstBRankBattle,firstARankBattle,firstSRankBattle,minGold,actions,finalGold,finalHighestLevel,finalPlayerRank,finalOwned,finalDexDiscovered,finalDexScouted,finalParty,finalPartyData,bossesCleared,goldInflow,goldSink,goldSinkRate,charmWasteRate,sourceRandomCalls,scenario
284,balanced,バランス,790260214,ccf02de1cd2a0560131127e895ac2af127cb980ce4633bfb5cc836e710aa50a3,completed,1,,,400,200,40,90,57,33,344,63,27,74,14,1,23,0,0,0,0,0,16,7,0,0,1,1,5,[object Object],[object Object],1,5,0,7,137,8220,90,3856,28,8330,4,750,6359,4915,,,,80,[object Object],2384,23,5,7,23,9,クリスタゴン Lv22 / トゲホッグ Lv23 / アッシュインプ Lv20,"[object Object],[object Object],[object Object]",5,15519,13135,0.8463818545009343,1,2215,control
285,collector,収集・配合,1893036511,62c99d1e6edcd4be214c75a32a50e274cdec56c1e675989dd65c59db016820cf,completed,1,,,400,200,40,106,68,38,440,71,35,91,20,1,18,0,0,0,0,0,28,10,52,2600,53,43,8,[object Object],[object Object],1,6,0,9,83,4980,106,3516,29,8930,5,1100,6482,6977,,,,80,[object Object],2035,21,6,10,24,12,ルーメンオウル Lv21 / クラッグベア Lv19 / シンドレイク Lv20,"[object Object],[object Object],[object Object]",5,16592,14557,0.8773505303760849,0.8113207547169812,2749,control
286,rush,速攻,135511715,c924017444268e6f8bb6a63317a8ac2401e38e77e415e3b7a2eff5b4bd66004e,stuck,0,tower,boss_retry_cap,400,200,40,193,103,90,785,106,87,291,0,0,10,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,239,14340,193,13793,23,6400,5,1100,10859,3797,,,,80,[object Object],302,29,6,3,24,3,リーフリン Lv28 / プフバット Lv29 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,18439,18137,0.9836216714572373,1,4837,control
287,balanced,バランス,4092001528,88064d8fc59af3b641421e581a2c4b973e0cca870f57c5b24d615679e5af89b2,completed,1,,,400,200,40,145,92,53,566,99,46,157,19,1,24,0,0,0,0,0,12,6,0,0,1,1,6,[object Object],[object Object],0,0,0,5,206,12360,145,6466,28,9080,5,1100,9909,5450,,,,80,[object Object],2359,28,6,7,24,7,クリスタゴン Lv25 / シンドレイク Lv26 / つぼみラビ Lv28,"[object Object],[object Object],[object Object]",5,20169,17810,0.8830383261440825,1,3618,control
288,collector,収集・配合,2000713318,422148ff2788f6d9cfac194a93ac67fbc604cf2cfc7a67c6af4113a9e30cf5fc,completed,1,,,400,200,40,131,85,46,858,90,41,152,15,1,28,0,0,0,0,0,36,11,66,3300,67,55,9,[object Object],[object Object],0,0,0,11,109,6540,131,9906,28,8780,5,1100,9197,8116,,,,80,[object Object],1201,24,6,12,25,12,グルーモス Lv22 / ルミネル Lv23 / シンドレイク Lv24,"[object Object],[object Object],[object Object]",5,19157,17956,0.9373075116145534,0.8208955223880597,4503,control
289,rush,速攻,399712112,7a2021194b7bbd4bc9b5a5df6058e9a8361d2dd09527b3e89a81fc0bb600c761,stuck,0,tower,boss_retry_cap,400,200,40,161,88,73,608,89,72,222,0,0,9,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,221,13260,161,7347,23,6400,5,1100,9320,3352,,,,80,[object Object],288,28,6,3,24,3,ドリモール Lv27 / つぼみラビ Lv28 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,16900,16612,0.9829585798816568,1,3883,control
290,balanced,バランス,598043668,0411149a2179604bf5f96d38b4614f5ba3e4275913ba6ed88f8fed278d802e33,completed,1,,,400,200,40,117,75,42,479,81,36,118,26,1,21,0,0,0,0,0,18,7,0,0,1,1,5,[object Object],[object Object],0,0,0,7,186,11160,117,4531,28,9080,5,1100,8216,4959,,,,80,[object Object],2357,27,6,8,22,8,グルーモス Lv24 / シンドレイク Lv25 / トゲホッグ Lv27,"[object Object],[object Object],[object Object]",5,18476,16119,0.8724290972071878,1,2986,control
291,collector,収集・配合,1792295767,d9f038cf729621bb0cb06900022f1a546e38a40b10616df06cb340dbbfd339bf,completed,1,,,400,200,40,137,88,49,680,93,44,139,14,1,51,0,1,0,0,0,26,10,64,3200,65,55,8,[object Object],[object Object],0,0,0,9,93,5580,137,5077,28,8780,5,1100,9109,9061,,,,80,[object Object],1228,24,6,11,23,11,ルーメンオウル Lv22 / グルーモス Lv24 / ギアビット Lv24,"[object Object],[object Object],[object Object]",5,19069,17841,0.9356022864334784,0.8461538461538461,3872,control
292,rush,速攻,1099046723,25405dcdfd2851fee8577e8803703d98120f770ebb82f7d1080dd1d40ad1dd34,stuck,0,tower,boss_retry_cap,400,200,40,200,106,94,787,110,90,307,0,0,11,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,241,14460,200,12506,23,6400,5,1100,10970,3850,,,,80,[object Object],240,28,6,3,23,3,プフバット Lv28 / リーフリン Lv28 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,18550,18310,0.9870619946091644,1,4944,control
293,balanced,バランス,420270786,f0ee77e8b21dc0455f9a7e17b4053889c154644a23db291601d6dd00f2f80f1f,completed,1,,,400,200,40,141,90,51,574,94,47,130,24,1,19,0,0,0,0,0,17,5,0,0,1,1,5,[object Object],[object Object],0,0,0,5,189,11340,141,5166,27,7880,5,1100,8864,5144,,,,80,[object Object],1440,26,6,6,23,6,ルミネル Lv25 / ドリモール Lv26 / アッシュインプ Lv24,"[object Object],[object Object],[object Object]",5,17924,16484,0.9196607900022317,1,3579,control
294,collector,収集・配合,334380677,5aa98baefbf5a05007137954ad4ee37c27e38d42f2fbf5a4a5e1f01ab2bba4d5,completed,1,,,400,200,40,127,86,41,550,93,34,93,16,1,21,0,0,0,0,0,19,11,63,3150,64,54,8,[object Object],[object Object],1,9,0,8,98,5880,127,5059,29,8930,5,1100,6957,6828,65,,,80,[object Object],1209,22,6,11,25,13,ルーメンオウル Lv20 / グルーモス Lv22 / クリスタゴン Lv20,"[object Object],[object Object],[object Object]",5,17067,15858,0.9291615398136756,0.84375,3348,control
295,rush,速攻,1483275713,49a1d48dc305f0e5d52a462de1551259632925c316e0b15d048cc4ecaa019361,stuck,0,tower,boss_retry_cap,400,200,40,153,83,70,584,86,67,203,0,0,12,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,218,13080,153,5569,23,6400,5,1100,8989,3223,,,,80,[object Object],266,28,6,3,24,3,ペブロン Lv27 / リーフリン Lv27 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,16569,16303,0.9839459231094212,1,3738,control
296,balanced,バランス,901320591,4322829fc3d7e23d3a5bb052d7ead35272c1c9be8de5a185eff278cf141352cb,completed,1,,,400,200,40,128,84,44,504,79,49,143,22,1,14,0,0,0,0,0,10,5,0,0,1,1,5,[object Object],[object Object],0,0,0,6,187,11220,128,5049,27,7880,5,1100,8720,5095,,,,80,[object Object],1465,26,6,6,23,6,グルーモス Lv26 / リーファウル Lv26 / シンドレイク Lv26,"[object Object],[object Object],[object Object]",5,17780,16315,0.9176040494938132,1,3182,control
297,collector,収集・配合,428175087,952d2c7836667590e7739d052290bb3e93407ff28d41e1b0d9eaee2bf07bacff,completed,1,,,400,200,40,133,84,49,866,87,46,164,23,1,40,0,0,0,0,0,31,10,62,3100,63,53,9,[object Object],[object Object],0,0,0,8,83,4980,133,6224,28,8780,5,1100,7482,8146,,,,80,[object Object],1216,22,6,11,23,11,ルーメンオウル Lv22 / グルーモス Lv21 / シンドレイク Lv21,"[object Object],[object Object],[object Object]",5,17442,16226,0.9302832244008714,0.8412698412698413,4440,control
298,rush,速攻,3190745180,9874b6d61d50db4008e676a1a33a68dcd0d2ccc11703f0a458dadfb7220c1070,stuck,0,tower,boss_retry_cap,400,200,40,170,92,78,678,94,76,263,0,0,9,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,234,14040,170,15500,23,6400,5,1100,10259,3539,,,,80,[object Object],260,28,6,3,23,3,リーフリン Lv27 / つぼみラビ Lv27 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,17839,17579,0.985425191995067,1,4239,control
299,balanced,バランス,2412304765,0effce40d40361064f6fd9bc388948bd67b1dfa59307b40f4de677f2f12d6910,completed,1,,,400,200,40,118,77,41,496,76,42,117,19,1,14,0,0,0,0,0,14,6,0,0,1,1,5,[object Object],[object Object],0,0,0,7,144,8640,118,6453,26,6980,5,1100,7681,5472,,,,80,[object Object],1729,23,6,7,23,7,クリスタゴン Lv21 / シンドレイク Lv23 / リーファウル Lv23,"[object Object],[object Object],[object Object]",5,15841,14112,0.8908528501988511,1,3041,control
300,collector,収集・配合,1294104557,d1586ff68731b6d90568e4e77c496cbe434d0154c85517eace2ee9beea207a6f,completed,1,,,400,200,40,107,67,40,579,72,35,119,17,1,16,0,0,0,0,0,25,10,54,2700,55,42,8,[object Object],[object Object],0,0,0,9,83,4980,107,7194,28,8780,5,1100,6144,7008,,,,80,[object Object],1416,20,6,11,25,11,グルーモス Lv20 / シンダーホーン Lv19 / クリスタゴン Lv19,"[object Object],[object Object],[object Object]",5,16104,14688,0.9120715350223547,0.7636363636363637,3218,control
1,rush,速攻,1471897641,6db87357877e13c6014a44e8930428d4b49be7e4a5b7f1723ae3bdb34842a700,stuck,0,tower,boss_retry_cap,400,200,40,122,69,53,467,69,53,186,0,0,11,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,193,11580,122,9878,23,6400,4,750,7989,3338,,,,80,[object Object],301,26,5,3,22,3,リーフリン Lv26 / プフバット Lv26 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,15219,14918,0.9802220908075432,1,2989,production
2,balanced,バランス,3021753912,7c0c64f4175cdfecf1c60ea249cc09243caf6818c35c2788b044515ae2a3f8ba,completed,1,,,400,200,40,55,33,22,221,42,13,32,10,1,17,0,0,0,0,0,26,6,0,0,1,1,4,[object Object],[object Object],0,0,0,6,90,5400,55,2163,28,10380,4,750,3990,4729,,,,80,[object Object],5071,22,5,7,21,7,ルーメンオウル Lv18 / ギアビット Lv22 / ドリモール Lv20,"[object Object],[object Object],[object Object]",5,15200,10129,0.6663815789473684,1,1364,production
3,collector,収集・配合,1972113374,1dab649181c9abb6af6e495a0cc3af6800b1ebe2d3702ac207123d11cb944b4e,completed,1,,,400,200,40,69,39,30,374,54,15,59,10,1,20,0,0,0,0,0,49,12,33,1650,34,24,9,[object Object],[object Object],0,0,0,10,137,8220,69,5197,32,23680,5,1100,6317,17585,23,,,80,[object Object],3722,28,6,13,19,13,グルーモス Lv21 / クリスタゴン Lv23 / リーファウル Lv28,"[object Object],[object Object],[object Object]",5,31177,27455,0.8806171215960483,0.7058823529411765,2107,production
4,rush,速攻,9383375,5c3f0073413b99ca6721b97ae850ac111235a724559eca74742bdc91ee785b7f,stuck,0,tower,boss_retry_cap,400,200,40,158,88,70,696,86,72,251,0,0,11,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,203,12180,158,12905,23,6400,5,1100,9541,4641,,,,80,[object Object],300,29,6,3,21,3,リーフリン Lv27 / つぼみラビ Lv25 / ぷるミン Lv29,"[object Object],[object Object],[object Object]",4,17121,16821,0.9824776590152444,1,4120,production
5,balanced,バランス,1641133921,92d6c7dfcaa2ee27998d84af5ca00c99caa13d1b5a59a4fe7d65011f6c985f0b,completed,1,,,400,200,40,54,33,21,225,42,12,39,7,1,16,0,0,0,0,0,26,7,0,0,1,1,5,[object Object],[object Object],0,0,0,7,113,6780,54,2962,28,10380,4,750,4567,5141,,,,80,[object Object],3856,22,5,8,22,8,シンダーホーン Lv22 / グルーモス Lv21 / ドリモール Lv21,"[object Object],[object Object],[object Object]",5,15777,11921,0.7555935855992901,1,1390,production
6,collector,収集・配合,3448281562,cb42f0679a7bd5dc5b8cd2c2b5865d3c7058175561556d0ef3986d68d47be30b,completed,1,,,400,200,40,72,45,27,345,51,21,61,11,1,20,0,0,0,0,0,21,10,40,2000,41,32,7,[object Object],[object Object],0,0,0,9,65,3900,72,3463,28,8780,4,750,4488,6567,47,,,80,[object Object],1631,21,5,11,23,11,ルーメンオウル Lv19 / グルーモス Lv21 / シンダーホーン Lv19,"[object Object],[object Object],[object Object]",5,14098,12467,0.8843098311817279,0.7804878048780488,2035,production
7,rush,速攻,3881588202,b794cee672f0616f1ed45dec12a2408e228f623e6a25cf8e7bc8a55a7983cb83,stuck,0,tower,boss_retry_cap,400,200,40,111,63,48,429,64,47,159,0,0,9,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,194,11640,111,7271,23,6400,4,750,7868,3128,,,,80,[object Object],330,27,5,3,20,3,トゲホッグ Lv25 / プフバット Lv27 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,15098,14768,0.9781428003709101,1,2719,production
8,balanced,バランス,3675537264,ffaf99010b094fd9de40f6decff39595ce45221288e676b764cce6cbca8dd5e1,completed,1,,,400,200,40,81,50,31,272,58,23,70,8,1,13,0,0,0,0,0,20,8,0,0,1,1,6,[object Object],[object Object],0,0,0,6,142,8520,81,2226,28,9080,4,750,6434,5706,,,,80,[object Object],2118,25,5,9,21,9,クリスタゴン Lv24 / シンドレイク Lv25 / リーフリン Lv24,"[object Object],[object Object],[object Object]",5,16344,14226,0.8704111600587372,1,1887,production
9,collector,収集・配合,3046571462,3db856ad2acbc4297177ed6f8b45d82dd44a82e2ba7a48fd0abf9b68bb8c855e,completed,1,,,400,200,40,97,59,38,610,68,29,96,16,1,44,0,0,0,0,0,54,11,49,2450,50,38,9,[object Object],[object Object],0,0,0,11,73,4380,97,4943,29,10980,5,1100,6670,9435,,,,80,[object Object],2565,24,6,12,23,12,ルーメンオウル Lv23 / クリスタゴン Lv23 / ルミネル Lv24,"[object Object],[object Object],[object Object]",5,18830,16265,0.863781200212427,0.76,3210,production
10,rush,速攻,2853839096,768f295867f41089f43493bc822ffd9bdf9909f722939df35969feb66a63144e,completed,1,,,400,200,40,93,54,39,311,55,38,113,0,0,8,0,0,0,0,0,5,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,175,10500,93,4874,24,7200,4,750,6507,2492,,,,80,[object Object],1545,27,5,3,21,3,シンドレイク Lv22 / トゲホッグ Lv24 / ぷるミン Lv27,"[object Object],[object Object],[object Object]",5,14537,12992,0.8937194744445208,1,2097,production
11,balanced,バランス,1481333286,8748622d904b43f71307b483dc4f23942852911c7333aa1ccdb70bbedb7246ef,completed,1,,,400,200,40,99,62,37,472,67,32,124,6,1,22,0,0,0,0,0,19,7,0,0,1,1,6,[object Object],[object Object],0,0,0,6,143,8580,99,6685,28,9080,5,1100,7368,5753,,,,80,[object Object],3295,25,6,8,23,8,グルーモス Lv23 / ルミネル Lv25 / アッシュインプ Lv24,"[object Object],[object Object],[object Object]",5,17628,14333,0.8130814613115498,1,2742,production
12,collector,収集・配合,1324164130,c1b474a6df339e934d35a050ea184c90533f14ba034db2dabddebc624f1a712e,completed,1,,,400,200,40,120,78,42,749,77,43,150,11,1,21,0,0,0,0,0,37,9,62,3100,63,44,7,[object Object],[object Object],0,0,0,9,69,4140,120,6372,29,11280,5,1100,8852,11242,,,,80,[object Object],2830,25,6,10,21,10,グルーモス Lv23 / ルミネル Lv25 / シンドレイク Lv24,"[object Object],[object Object],[object Object]",5,21312,18482,0.867210960960961,0.6984126984126984,3954,production
13,rush,速攻,2407032757,2712bf8778f4a6429f55bb76892ed6a6a5d36ccabd5c1bfe481a66dc6f639976,stuck,0,tower,boss_retry_cap,400,200,40,119,66,53,452,69,50,168,0,0,9,0,0,0,0,0,4,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,202,12120,119,8545,23,6400,4,750,7902,2706,,,,80,[object Object],306,27,5,3,21,3,ペブロン Lv25 / プフバット Lv27 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,15132,14826,0.9797779540047581,1,2876,production
14,balanced,バランス,1387753497,6a45791c8159f39eda2754b4f38d15865a2feb156e06d6b2359996ca4d763ac0,completed,1,,,400,200,40,51,30,21,243,36,15,52,3,1,17,0,0,0,0,0,15,6,0,0,1,1,5,[object Object],[object Object],0,0,0,7,92,5520,51,1899,26,7280,4,750,3457,4413,,,,80,[object Object],1634,21,5,7,19,7,ルーメンオウル Lv20 / アクアン Lv19 / アッシュインプ Lv21,"[object Object],[object Object],[object Object]",5,11567,9933,0.8587360594795539,1,1433,production
15,collector,収集・配合,3282849046,1747cdd41e84ddfb01753264d5364600332cf38c05e12bf95f2202e43cc5fd4c,completed,1,,,400,200,40,97,60,37,435,66,31,115,15,1,34,0,0,0,0,0,32,12,49,2450,50,38,10,[object Object],[object Object],0,0,0,11,71,4260,97,5933,28,8780,5,1100,6928,8792,,,,80,[object Object],1386,22,6,13,23,13,ルーメンオウル Lv21 / グルーモス Lv21 / クリスタゴン Lv22,"[object Object],[object Object],[object Object]",5,16888,15502,0.9179298910468972,0.76,2638,production
16,rush,速攻,2088528153,43db3c368bca92885a475dcf3e663798acf771483db89bec06f731e67136c1c7,stuck,0,tower,boss_retry_cap,400,200,40,121,68,53,500,69,52,172,0,0,8,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,195,11700,121,9768,23,6400,4,750,8027,3266,,,,80,[object Object],291,27,5,3,22,3,ペブロン Lv25 / つぼみラビ Lv27 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,15257,14966,0.9809267877040048,1,3047,production
17,balanced,バランス,4025567715,b197da5007914460487d20c260ade7439a3c52bad099a187b21177892170dbe8,completed,1,,,400,200,40,54,33,21,252,41,13,46,8,1,16,0,0,0,0,0,20,6,0,0,1,1,4,[object Object],[object Object],0,0,0,7,115,6900,54,3469,27,8180,4,750,4434,4444,,,,80,[object Object],2100,23,5,7,18,7,クリスタゴン Lv19 / シンドレイク Lv21 / トゲホッグ Lv23,"[object Object],[object Object],[object Object]",5,13444,11344,0.8437964891401368,1,1470,production
18,collector,収集・配合,3697710452,a381dcc8f6ba584e4b910e72cb04ef69d0b2cf2a89a4237c0a1bfdeede586f02,completed,1,,,400,200,40,122,82,40,758,89,33,110,14,1,59,0,1,0,0,0,38,14,66,3300,67,53,10,[object Object],[object Object],1,4,0,10,131,7860,122,7272,32,12880,5,1100,9708,10227,39,,,80,[object Object],2381,28,6,14,23,16,グルーモス Lv24 / ルミネル Lv26 / リーファウル Lv28,"[object Object],[object Object],[object Object]",5,23768,21387,0.8998232918209357,0.7910447761194029,3953,production
19,rush,速攻,1115294812,76ca92228f99364c4fe9af63554f58e0f12be6d78bfb95d5aabf8cf8241aae7c,stuck,0,tower,boss_retry_cap,400,200,40,112,64,48,411,64,48,155,0,0,7,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,194,11640,112,7216,23,6400,4,750,7823,3104,,,,80,[object Object],309,27,5,3,22,3,ペブロン Lv25 / プフバット Lv27 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,15053,14744,0.9794725303926127,1,2666,production
20,balanced,バランス,596734450,ea70bf8ed7d80cd0f82009ee9f995e4d960afd70a88b3cd810f1ccdeea3969c8,completed,1,,,400,200,40,48,28,20,176,39,9,23,9,1,23,0,0,0,0,0,22,8,0,0,1,1,5,[object Object],[object Object],0,0,0,7,116,6960,48,2006,27,9480,4,750,4410,5104,28,,,80,[object Object],2656,22,5,9,18,9,ヴォルカザード Lv20 / クリスタゴン Lv22,"[object Object],[object Object]",5,14720,12064,0.8195652173913044,1,1155,production
21,collector,収集・配合,1560936911,1560193125c928402d21a4527dbecdbe45f5e49baf6418a654c2f1d5f0e4cea3,completed,1,,,400,200,40,104,62,42,619,78,26,82,11,1,52,0,1,0,0,0,61,12,54,2700,55,45,9,[object Object],[object Object],0,0,0,10,171,10260,104,6223,32,23680,5,1100,8446,19126,38,,,80,[object Object],1220,30,6,13,19,13,グルーモス Lv24 / ルミネル Lv26 / リーファウル Lv30,"[object Object],[object Object],[object Object]",5,33306,32086,0.9633699633699634,0.8181818181818182,3304,production
22,rush,速攻,3293104866,5492731b68fb4b36cef943124c5d05dff714b9ff1deae996ee2b6fd277578209,stuck,0,tower,boss_retry_cap,400,200,40,109,61,48,385,64,45,151,0,0,8,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,195,11700,109,8009,23,6400,4,750,7663,2901,,,,80,[object Object],292,27,5,3,20,3,トゲホッグ Lv24 / リーフリン Lv27 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,14893,14601,0.9803934734438998,1,2553,production
23,balanced,バランス,720064122,53e6dd87e43d64efd12ce79b6e19af6c9a05f3ec0bdef879a9e26b18663b22a8,completed,1,,,400,200,40,48,29,19,226,35,13,44,9,1,18,0,0,0,0,0,18,6,0,0,1,1,4,[object Object],[object Object],0,0,0,7,57,3420,48,2162,26,7280,4,750,2992,4310,,,,80,[object Object],3372,16,5,7,22,7,ルーメンオウル Lv15 / グルーモス Lv16 / ギアビット Lv16,"[object Object],[object Object],[object Object]",5,11102,7730,0.6962709421725816,1,1303,production
24,collector,収集・配合,3437843960,4217cd846982eb7cd9a1cc8e3338ef9f3f0c85cf9aef0a815e2450f848a4bfc7,completed,1,,,400,200,40,79,46,33,385,53,26,83,10,1,31,0,0,0,0,0,43,14,37,1850,38,26,12,[object Object],[object Object],0,0,0,11,72,4320,79,3251,29,9630,4,750,4951,7379,,,,80,[object Object],1862,23,5,15,22,15,ルーメンオウル Lv23 / ルミネル Lv23 / クリスタゴン Lv22,"[object Object],[object Object],[object Object]",5,15411,13549,0.8791772110829926,0.6842105263157895,2284,production
25,rush,速攻,1150933655,0b2e71cc74c0e13f8c6c6b0467fd5ddb7f217c29d1d1bcfbdd97a54c1fbc9b73,stuck,0,tower,boss_retry_cap,400,200,40,150,83,67,530,83,67,199,0,0,7,0,0,0,0,0,5,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,203,12180,150,8531,23,6400,5,1100,8628,3685,,,,80,[object Object],343,28,6,3,22,3,ヒノコぐま Lv24 / プフバット Lv28 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,16208,15865,0.9788376110562685,1,3477,production
26,balanced,バランス,2641165819,f81e75a1c8017cc5ac13b37f749ae4b5fd4369046ea0aca0b3d1e0a36727b8f6,completed,1,,,400,200,40,85,53,32,318,60,25,58,16,1,16,0,0,0,0,0,26,5,0,0,1,1,3,[object Object],[object Object],0,0,0,5,156,9360,85,4621,28,9080,4,750,7092,6207,,,,80,[object Object],1435,27,5,6,22,6,オアロード Lv24 / シンドレイク Lv27,"[object Object],[object Object]",5,17002,15567,0.9155981649217739,1,2073,production
27,collector,収集・配合,3232900675,97bd7e8e0ca1f9cd57c16dea45231d6c5e6fc428b77ddaee9c6175c45b9233e5,completed,1,,,400,200,40,64,34,30,345,48,16,71,12,1,17,0,0,0,0,0,37,13,29,1450,30,18,11,[object Object],[object Object],0,0,0,11,47,2820,64,5433,32,23680,4,750,4768,16273,,,,80,[object Object],8735,26,5,14,22,14,グルーモス Lv23 / クラッグベア Lv18 / シンドレイク Lv26,"[object Object],[object Object],[object Object]",5,29278,20543,0.7016531183824032,0.6,1932,production
28,rush,速攻,3008870801,ed5cc488da52f01343d4bbc6ad156136ebd3f899a30a9c0e77d15e538b22b952,stuck,0,tower,boss_retry_cap,400,200,40,151,82,69,499,85,66,178,0,0,8,0,0,0,0,0,7,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,214,12840,151,9105,23,6400,5,1100,8764,3239,,,,80,[object Object],265,27,6,3,22,3,シンドレイク Lv24 / アワマリン Lv27 / ぷるミン Lv27,"[object Object],[object Object],[object Object]",4,16344,16079,0.9837860988742047,1,3390,production
29,balanced,バランス,3471184274,f28b271e64e93f2b0af7cadf3011e489e15e77cc3e0f902a9a8027a7a4d9a6d4,completed,1,,,400,200,40,63,39,24,231,45,18,50,13,1,11,0,0,0,0,0,20,6,0,0,1,1,5,[object Object],[object Object],0,0,0,6,121,7260,63,2802,27,8180,4,750,4793,5081,,,,80,[object Object],1462,22,5,7,19,7,クリスタゴン Lv21 / シンダーホーン Lv22 / トゲホッグ Lv21,"[object Object],[object Object],[object Object]",5,13803,12341,0.8940809968847352,1,1513,production
30,collector,収集・配合,2829812522,d7abedef357a750f970e2d55a87e5efa92f24408b2098a1fc3f2205686ed5ce9,completed,1,,,400,200,40,96,59,37,665,68,28,101,13,1,68,0,2,0,0,0,42,10,48,2400,49,38,8,[object Object],[object Object],0,0,0,9,86,5160,96,5611,30,11880,5,1100,7094,9573,,,,80,[object Object],3021,26,6,11,23,11,ルーメンオウル Lv21 / ルミネル Lv22 / ドリモール Lv26,"[object Object],[object Object],[object Object]",5,20154,17133,0.8501041976778804,0.7755102040816326,3295,production
31,rush,速攻,3668946669,194bbb4be91a2210861318a9c904e08208189f1c6b7ec73e848fca1e54e11343,stuck,0,tower,boss_retry_cap,400,200,40,123,68,55,492,71,52,177,0,0,11,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,201,12060,123,10285,23,6400,4,750,8215,3072,,,,80,[object Object],313,27,5,3,23,3,ペブロン Lv25 / リーフリン Lv27 / ぷるミン Lv27,"[object Object],[object Object],[object Object]",4,15445,15132,0.9797345419229524,1,3071,production
32,balanced,バランス,214036932,6c127f6858fbfc84bc976f23c2d722b97f7fd6453291d256cb86c287216b9aa5,completed,1,,,400,200,40,112,71,41,452,76,36,117,16,1,19,0,0,0,0,0,18,6,0,0,1,1,5,[object Object],[object Object],0,0,0,6,196,11760,112,5732,27,7880,5,1100,8891,4785,,,,80,[object Object],1406,26,6,7,19,7,グルーモス Lv25 / シンドレイク Lv25 / トゲホッグ Lv26,"[object Object],[object Object],[object Object]",5,17951,16545,0.9216756726644755,1,2827,production
33,collector,収集・配合,492118699,35cb0ec277ee264eaa9fad512c1263a9e82e130e3764ff68e0ba70eb844a3869,completed,1,,,400,200,40,105,67,38,544,71,34,108,12,1,34,0,0,0,0,0,36,9,55,2750,56,42,7,[object Object],[object Object],0,0,0,9,70,4200,105,5297,27,8180,5,1100,7723,8117,,,,80,[object Object],2016,23,6,10,24,10,グルーモス Lv23 / ルーメンオウル Lv22 / クリスタゴン Lv22,"[object Object],[object Object],[object Object]",5,17083,15067,0.8819879412281215,0.75,3073,production
34,rush,速攻,3954715732,fadcced644bbed088e6c33dcb76a475811a1578d0fe0c1652fc6476e0b804bf3,stuck,0,tower,boss_retry_cap,400,200,40,128,71,57,521,73,55,200,0,0,10,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,201,12060,128,11380,23,6400,5,1100,8214,3432,,,,80,[object Object],302,28,6,3,22,3,つぼみラビ Lv25 / リーフリン Lv26 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,15794,15492,0.9808788147397746,1,3215,production
